File,Signature,StartLine,EndLine
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,"finishBuild(DeserializationContext,Object)",127,139
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,"deserialize(JsonParser,DeserializationContext)",141,183
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,"deserializeFromObject(JsonParser,DeserializationContext)",277,320
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,"deserializeWithUnwrapped(JsonParser,DeserializationContext)",457,518
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,"deserializeUsingPropertyBasedWithUnwrapped(JsonParser,DeserializationContext)",565,637
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,findPOJOBuilderConfig(AnnotatedClass),1054,1059
com.fasterxml.jackson.databind.introspect.BasicClassIntrospector,"forDeserializationWithBuilder(DeserializationConfig,JavaType,MixInResolver)",120,131
com.fasterxml.jackson.databind.introspect.BasicClassIntrospector,"collectPropertiesWithBuilder(MapperConfig<?>,JavaType,MixInResolver,boolean)",194,203
com.fasterxml.jackson.databind.introspect.BasicBeanDescription,findPOJOBuilderConfig(),602,607
com.fasterxml.jackson.databind.DeserializationConfig,introspectForBuilder(JavaType),912,918
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,"createBuilderBasedDeserializer(DeserializationContext,JavaType,BeanDescription,Class<?>)",144,154
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,"buildBuilderBasedDeserializer(DeserializationContext,JavaType,BeanDescription)",259,312
com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder,"setPOJOBuilder(AnnotatedMethod,JsonPOJOBuilder.Value)",262,265
com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder,getBuildMethod(),313,315
com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder,"buildBuilderBased(JavaType,String)",379,438
com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer,"BuilderBasedDeserializer(BeanDeserializerBuilder,BeanDescription,BeanPropertyMap,Map<String,SettableBeanProperty>,Set<String>,boolean,boolean)",36,53
com.fasterxml.jackson.databind.introspect.BasicBeanDescription,"findMethod(String,Class<?>[])",331,334
com.fasterxml.jackson.databind.introspect.AnnotatedClass,"findMethod(String,Class<?>[])",353,359
com.fasterxml.jackson.databind.introspect.AnnotatedMethodMap,"find(String,Class<?>[])",54,60
com.fasterxml.jackson.databind.util.TokenBuffer,writeNumber(int),789,792
com.fasterxml.jackson.databind.util.TokenBuffer,writeBoolean(boolean),835,838
com.fasterxml.jackson.databind.deser.BeanDeserializer,"_deserializeUsingPropertyBased(JsonParser,DeserializationContext)",369,490
com.fasterxml.jackson.databind.util.TokenBuffer,"writeString(char[],int,int)",707,710
com.fasterxml.jackson.databind.introspect.AnnotatedConstructor,call(Object[]),122,125
com.fasterxml.jackson.databind.introspect.AnnotatedConstructor,hashCode(),171,174
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector,"_property(Map<String,POJOPropertyBuilder>,PropertyName)",1017,1020
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,isExplicitlyNamed(),178,185
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,"addCtor(AnnotatedParameter,PropertyName,boolean,boolean,boolean)",587,589
com.fasterxml.jackson.databind.introspect.AnnotatedParameter,withAnnotations(AnnotationMap),49,55
com.fasterxml.jackson.databind.introspect.AnnotatedParameter,getIndex(),149,154
com.fasterxml.jackson.databind.deser.std.StdValueInstantiator,"createFromObjectWith(DeserializationContext,Object[])",267,279
com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder,addCreatorProperty(SettableBeanProperty),227,240
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,renameAll(NameTransformer),237,262
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,remove(SettableBeanProperty),422,453
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,"BeanDeserializerBase(BeanDeserializerBase,NameTransformer)",278,315
com.fasterxml.jackson.databind.deser.BeanDeserializer,"BeanDeserializer(BeanDeserializerBase,NameTransformer)",72,74
com.fasterxml.jackson.databind.deser.BeanDeserializer,unwrappingDeserializer(NameTransformer),88,102
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.MemberIterator,MemberIterator(Linked<T>),1095,1097
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.MemberIterator,hasNext(),1099,1102
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.MemberIterator,next(),1104,1110
com.fasterxml.jackson.databind.deser.CreatorProperty,fixAccess(DeserializationConfig),120,125
com.fasterxml.jackson.databind.deser.CreatorProperty,getMember(),173,173
com.fasterxml.jackson.databind.deser.CreatorProperty,getCreatorIndex(),175,177
com.fasterxml.jackson.databind.deser.CreatorProperty,getInjectableValueId(),222,225
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer,_findMissing(SettableBeanProperty),182,202
