File,Signature,StartLine,EndLine
org.apache.commons.codec.language.Soundex,encode(String),156,168
org.apache.commons.codec.language.Soundex,"getMappingCode(String,int)",170,198
org.apache.commons.codec.language.Soundex,getSoundexMapping(),211,218
org.apache.commons.codec.language.Soundex,map(char),220,235
org.apache.commons.codec.language.Soundex,soundex(String),249,282
org.apache.commons.codec.language.Soundex,Soundex(),75,83
org.apache.commons.codec.language.SoundexUtils,clean(String),33,57
org.apache.commons.codec.EncoderException,EncoderException(),36,44
org.apache.commons.codec.EncoderException,EncoderException(String),46,55
org.apache.commons.codec.EncoderException,"EncoderException(String,Throwable)",57,74
org.apache.commons.codec.EncoderException,EncoderException(Throwable),76,88
org.apache.commons.codec.language.Soundex,Soundex(char[]),85,98
org.apache.commons.codec.language.Soundex,Soundex(String),100,110
org.apache.commons.codec.language.Soundex,"difference(String,String)",112,133
org.apache.commons.codec.language.Soundex,encode(Object),135,154
org.apache.commons.codec.language.Soundex,getMaxLength(),200,209
org.apache.commons.codec.language.Soundex,setMaxLength(int),237,247
org.apache.commons.codec.language.SoundexUtils,"difference(StringEncoder,String,String)",59,87
org.apache.commons.codec.language.SoundexUtils,"differenceEncoded(String,String)",89,122
