File,Signature,StartLine,EndLine
org.apache.commons.codec.language.DoubleMetaphone,"handleH(String,DoubleMetaphoneResult,int)",505,521
org.apache.commons.codec.language.DoubleMetaphone,"handleG(String,DoubleMetaphoneResult,int,boolean)",415,469
org.apache.commons.codec.language.DoubleMetaphone,"conditionL0(String,int)",855,869
org.apache.commons.codec.language.DoubleMetaphone,"handleC(String,DoubleMetaphoneResult,int)",278,330
org.apache.commons.codec.language.DoubleMetaphone,"handleT(String,DoubleMetaphoneResult,int)",696,724
org.apache.commons.codec.language.DoubleMetaphone,"handleW(String,DoubleMetaphoneResult,int)",726,763
org.apache.commons.codec.language.DoubleMetaphone,"conditionC0(String,int)",808,825
org.apache.commons.codec.language.DoubleMetaphone,"conditionM0(String,int)",871,881
org.apache.commons.codec.language.DoubleMetaphone,isVowel(char),894,899
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String,String,String)",961,969
org.apache.commons.codec.language.DoubleMetaphone,"handleL(String,DoubleMetaphoneResult,int)",558,576
org.apache.commons.codec.language.DoubleMetaphone,"handleD(String,DoubleMetaphoneResult,int)",389,413
org.apache.commons.codec.language.DoubleMetaphone,"handleP(String,DoubleMetaphoneResult,int)",578,592
org.apache.commons.codec.language.DoubleMetaphone,"handleR(String,DoubleMetaphoneResult,int,boolean)",594,609
org.apache.commons.codec.language.DoubleMetaphone,"handleS(String,DoubleMetaphoneResult,int,boolean)",611,662
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String,String,String,String)",971,980
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,"append(char,char)",1047,1050
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,getAlternate(),1096,1098
org.apache.commons.codec.language.DoubleMetaphone,"handleAEIOUY(String,DoubleMetaphoneResult,int)",267,276
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String,String)",952,959
org.apache.commons.codec.language.DoubleMetaphone,"charAt(String,int)",931,941
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String)",943,950
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String[])",1006,1024
org.apache.commons.codec.language.DoubleMetaphone,getMaxCodeLen(),249,255
org.apache.commons.codec.language.DoubleMetaphone,isSlavoGermanic(String),885,892
org.apache.commons.codec.language.DoubleMetaphone,isSilentStart(String),901,915
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,DoubleMetaphoneResult(int),1038,1040
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,append(char),1042,1045
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,appendPrimary(char),1052,1056
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,appendAlternate(char),1058,1062
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,isComplete(),1100,1103
org.apache.commons.codec.language.DoubleMetaphone,"doubleMetaphone(String,boolean)",78,191
org.apache.commons.codec.language.DoubleMetaphone,cleanInput(String),917,929
org.apache.commons.codec.language.DoubleMetaphone,DoubleMetaphone(),61,66
org.apache.commons.codec.EncoderException,EncoderException(),37,45
org.apache.commons.codec.EncoderException,EncoderException(String),47,56
org.apache.commons.codec.EncoderException,"EncoderException(String,Throwable)",58,75
org.apache.commons.codec.EncoderException,EncoderException(Throwable),77,89
org.apache.commons.codec.language.DoubleMetaphone,doubleMetaphone(String),68,76
org.apache.commons.codec.language.DoubleMetaphone,encode(Object),193,206
org.apache.commons.codec.language.DoubleMetaphone,encode(String),208,216
org.apache.commons.codec.language.DoubleMetaphone,"isDoubleMetaphoneEqual(String,String)",218,230
org.apache.commons.codec.language.DoubleMetaphone,"isDoubleMetaphoneEqual(String,String,boolean)",232,247
org.apache.commons.codec.language.DoubleMetaphone,setMaxCodeLen(int),257,263
org.apache.commons.codec.language.DoubleMetaphone,"handleCC(String,DoubleMetaphoneResult,int)",332,356
org.apache.commons.codec.language.DoubleMetaphone,"handleCH(String,DoubleMetaphoneResult,int)",358,387
org.apache.commons.codec.language.DoubleMetaphone,"handleGH(String,DoubleMetaphoneResult,int)",471,503
org.apache.commons.codec.language.DoubleMetaphone,"handleJ(String,DoubleMetaphoneResult,int,boolean)",523,556
org.apache.commons.codec.language.DoubleMetaphone,"handleSC(String,DoubleMetaphoneResult,int)",664,694
org.apache.commons.codec.language.DoubleMetaphone,"handleX(String,DoubleMetaphoneResult,int)",765,784
org.apache.commons.codec.language.DoubleMetaphone,"handleZ(String,DoubleMetaphoneResult,int,boolean)",786,804
org.apache.commons.codec.language.DoubleMetaphone,"conditionCH0(String,int)",827,841
org.apache.commons.codec.language.DoubleMetaphone,"conditionCH1(String,int)",843,853
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String,String,String,String,String)",982,992
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String,String,String,String,String,String)",994,1004
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,append(String),1064,1067
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,"append(String,String)",1069,1072
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,appendPrimary(String),1074,1081
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,appendAlternate(String),1083,1090
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,getPrimary(),1092,1094
