File,Signature,StartLine,EndLine
org.apache.commons.compress.archivers.tar.TarArchiveEntry,TarArchiveEntry(File),252,261
org.apache.commons.compress.archivers.tar.TarArchiveEntry,"TarArchiveEntry(File,String)",263,298
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,"write(byte[],int,int)",252,331
org.apache.commons.compress.archivers.tar.TarArchiveEntry,"normalizeFileName(String,boolean)",843,884
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,close(),134,149
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,closeArchiveEntry(),214,250
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,writeEOFRecord(),333,343
org.apache.commons.compress.utils.CountingOutputStream,"write(byte[],int,int)",47,51
org.apache.commons.compress.utils.CountingOutputStream,count(long),53,63
org.apache.commons.compress.archivers.tar.TarBuffer,writeBlock(),359,373
org.apache.commons.compress.archivers.tar.TarBuffer,flushBlock(),375,386
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,TarArchiveOutputStream(OutputStream),64,70
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,"TarArchiveOutputStream(OutputStream,int,int)",81,94
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,finish(),110,132
org.apache.commons.compress.archivers.tar.TarArchiveOutputStream,putArchiveEntry(ArchiveEntry),160,212
org.apache.commons.compress.utils.CountingOutputStream,CountingOutputStream(OutputStream),34,36
org.apache.commons.compress.archivers.tar.TarBuffer,"TarBuffer(OutputStream,int,int)",103,114
org.apache.commons.compress.archivers.tar.TarBuffer,writeRecord(byte[]),292,322
org.apache.commons.compress.archivers.tar.TarArchiveEntry,writeEntryHeader(byte[]),737,774
org.apache.commons.compress.archivers.tar.TarUtils,computeCheckSum(byte[]),296,310
org.apache.commons.compress.archivers.tar.TarArchiveEntry,isDirectory(),635,654
org.apache.commons.compress.archivers.tar.TarUtils,"formatOctalBytes(long,byte[],int,int)",222,245
org.apache.commons.compress.archivers.tar.TarUtils,"formatCheckSumOctalBytes(long,byte[],int,int)",271,294
org.apache.commons.compress.archivers.tar.TarUtils,"formatNameBytes(String,byte[],int,int)",157,186
org.apache.commons.compress.archivers.tar.TarUtils,"formatLongOctalBytes(long,byte[],int,int)",247,269
org.apache.commons.compress.archivers.tar.TarBuffer,close(),388,409
org.apache.commons.compress.archivers.tar.TarUtils,"formatUnsignedOctalString(long,byte[],int,int)",188,220
org.apache.commons.compress.archivers.tar.TarArchiveEntry,getSize(),551,558
org.apache.commons.compress.archivers.ArchiveOutputStream,getBytesWritten(),150,157
org.apache.commons.compress.archivers.tar.TarArchiveEntry,getName(),359,366
org.apache.commons.compress.archivers.tar.TarBuffer,"initialize(int,int)",116,132
org.apache.commons.compress.archivers.tar.TarArchiveEntry,TarArchiveEntry(),172,192
org.apache.commons.compress.archivers.ArchiveStreamFactory,"createArchiveOutputStream(String,OutputStream)",150,185
org.apache.commons.compress.archivers.ArchiveOutputStream,count(int),116,124
org.apache.commons.compress.archivers.ArchiveOutputStream,count(long),126,137
org.apache.commons.compress.archivers.ArchiveStreamFactory,"createArchiveInputStream(String,InputStream)",107,148
org.apache.commons.compress.archivers.ArchiveStreamFactory,createArchiveInputStream(InputStream),187,254
org.apache.commons.compress.archivers.ArchiveOutputStream,write(int),99,114
org.apache.commons.compress.archivers.ArchiveOutputStream,getCount(),139,148
org.apache.commons.compress.archivers.ArchiveOutputStream,canWriteEntryData(ArchiveEntry),159,170
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,ArArchiveOutputStream(OutputStream),51,53
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,setLongFileMode(int),55,65
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,writeArchiveHeader(),67,71
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,closeArchiveEntry(),73,87
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,putArchiveEntry(ArchiveEntry),89,115
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,"fill(long,long,char)",117,127
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,write(String),129,133
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,writeEntryHeader(ArArchiveEntry),135,199
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,"write(byte[],int,int)",201,206
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,close(),208,218
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,"createArchiveEntry(File,String)",220,228
org.apache.commons.compress.archivers.ar.ArArchiveOutputStream,finish(),230,239
org.apache.commons.compress.archivers.ArchiveInputStream,read(),66,83
