File,Signature,StartLine,EndLine
org.apache.commons.jxpath.ri.compiler.CoreFunction,functionNamespaceURI(EvalContext),445,467
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer,getNamespaceURI(),52,61
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,getNamespaceURI(),47,50
org.apache.commons.jxpath.ri.compiler.CoreFunction,functionLocalName(EvalContext),469,489
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,"equalStrings(String,String)",100,102
org.apache.commons.jxpath.ri.model.NodePointer,getNamespaceResolver(),122,127
org.apache.commons.jxpath.ri.parser.XPathParser,jj_3R_155(),3155,3159
org.apache.commons.jxpath.ri.compiler.CoreFunction,functionName(EvalContext),491,511
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer,getName(),43,50
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer,asPath(),126,141
org.apache.commons.jxpath.ri.parser.XPathParser,jj_3R_154(),3177,3181
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,getNamespaceResolver(),154,163
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,testAttr(Attr),68,98
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,getName(),41,45
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,asPath(),101,115
org.apache.commons.jxpath.ri.model.container.ContainerPointer,getNamespaceURI(String),205,210
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,getPrefix(Object),497,512
org.apache.commons.jxpath.ri.compiler.Expression.ValueIterator,next(),194,200
org.apache.commons.jxpath.ri.model.container.ContainerPointer,asPath(),212,217
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributePointer,isActual(),98,103
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,getNamespaceResolver(),239,248
org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,"jjMoveStringLiteralDfa12_0(long,long,long,long)",1005,1044
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl,getNamespaceURI(String),652,654
org.apache.commons.jxpath.ri.compiler.NodeNameTest,"NodeNameTest(QName,String)",37,45
org.apache.commons.jxpath.ri.compiler.Expression.ValueIterator,ValueIterator(Iterator),179,185
org.apache.commons.jxpath.ri.compiler.Expression.ValueIterator,hasNext(),187,192
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl,iterate(String),390,397
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl,"iterate(String,Expression)",399,401
org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,"jjMoveStringLiteralDfa11_0(long,long,long,long)",969,1004
org.apache.commons.jxpath.ri.compiler.Expression,iterate(EvalContext),89,103
org.apache.commons.jxpath.ri.NamespaceResolver,getNamespaceURI(String),115,129
org.apache.commons.jxpath.ri.NamespaceResolver,getExternallyRegisteredNamespaceURI(String),131,143
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,isActual(),76,78
org.apache.commons.jxpath.ri.EvalContext,getJXPathContext(),76,81
org.apache.commons.jxpath.ri.axes.RootContext,getJXPathContext(),53,55
org.apache.commons.jxpath.ri.axes.AttributeContext,"AttributeContext(EvalContext,NodeTest)",38,45
org.apache.commons.jxpath.ri.axes.AttributeContext,getCurrentNodePointer(),47,49
org.apache.commons.jxpath.ri.axes.AttributeContext,reset(),51,55
