File,Signature,StartLine,EndLine
com.google.javascript.rhino.jstype.PrototypeObjectType,matchRecordTypeConstraint(ObjectType),581,593
com.google.javascript.rhino.jstype.JSType,isInvariant(JSType),495,501
com.google.javascript.rhino.jstype.RecordType,isSubtype(JSType),220,240
com.google.javascript.rhino.jstype.RecordType,"isSubtype(ObjectType,RecordType)",242,286
com.google.javascript.rhino.jstype.RecordType,toMaybeRecordType(),215,218
com.google.javascript.rhino.jstype.RecordType,getImplicitPrototype(),133,136
com.google.javascript.rhino.jstype.RecordTypeBuilder,RecordTypeBuilder(JSTypeRegistry),58,60
com.google.javascript.rhino.jstype.RecordTypeBuilder,"addProperty(String,JSType,Node)",67,83
com.google.javascript.rhino.jstype.RecordTypeBuilder,build(),85,97
com.google.javascript.rhino.jstype.RecordTypeBuilder.RecordProperty,"RecordProperty(JSType,Node)",103,106
com.google.javascript.rhino.jstype.RecordTypeBuilder.RecordProperty,getType(),108,110
com.google.javascript.rhino.jstype.RecordTypeBuilder.RecordProperty,getPropertyNode(),112,114
com.google.javascript.rhino.jstype.RecordType,"RecordType(JSTypeRegistry,Map<String,RecordProperty>,boolean)",75,110
com.google.javascript.rhino.jstype.RecordType,"defineProperty(String,JSType,boolean,Node)",138,151
com.google.javascript.jscomp.JSError,toString(),200,208
com.google.javascript.rhino.jstype.RecordType,"checkRecordEquivalenceHelper(RecordType,boolean)",117,131
com.google.javascript.rhino.jstype.JSTypeRegistry,"createRecordTypeFromNodes(Node,String,StaticScope<JSType>)",1647,1704
com.google.javascript.rhino.jstype.RecordType,"resolveInternal(ErrorReporter,StaticScope<JSType>)",288,298
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseRecordType(JsDocToken),2091,2111
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFieldTypeList(JsDocToken),2113,2142
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFieldType(JsDocToken),2144,2175
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFieldName(JsDocToken),2177,2190
com.google.javascript.rhino.jstype.FunctionBuilder,setIsConstructor(boolean),134,138
com.google.javascript.rhino.jstype.UnknownType,toStringHelper(boolean),123,126
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseResultType(JsDocToken),1976,1993
com.google.javascript.rhino.jstype.FunctionBuilder,withParams(FunctionParamBuilder),81,85
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseFunctionType(JsDocToken),1811,1886
com.google.javascript.rhino.jstype.PrototypeObjectType,toStringHelper(boolean),352,396
com.google.javascript.rhino.jstype.UnknownType,getReferenceName(),164,167
com.google.javascript.rhino.jstype.PrototypeObjectType,getOwnPropertyNames(),177,180
com.google.javascript.rhino.jstype.PrototypeObjectType,isPrettyPrint(),402,404
com.google.javascript.rhino.jstype.FunctionType,toStringHelper(boolean),921,967
com.google.javascript.jscomp.TypeValidator,"getReadableJSTypeName(Node,boolean)",712,773
com.google.javascript.jscomp.TypeValidator,getJSType(Node),775,790
com.google.javascript.rhino.jstype.PrototypeObjectType,matchConstraint(JSType),554,579
com.google.javascript.jscomp.parsing.JsDocInfoParser,newStringNode(String),2203,2205
com.google.javascript.rhino.jstype.ArrowType,"checkArrowEquivalenceHelper(ArrowType,boolean)",203,210
com.google.javascript.rhino.jstype.FunctionType,"checkFunctionEquivalenceHelper(FunctionType,boolean)",885,910
com.google.javascript.jscomp.TypeValidator,"expectArgumentMatchesParameter(NodeTraversal,Node,JSType,JSType,Node,int)",423,443
com.google.javascript.jscomp.TypeValidator.TypeMismatch,"TypeMismatch(JSType,JSType,JSError)",815,824
com.google.javascript.rhino.jstype.PrototypeObjectType,isPropertyTypeDeclared(String),182,189
com.google.javascript.rhino.jstype.ObjectType.Property,isTypeInferred(),649,652
com.google.javascript.rhino.jstype.PrototypeObjectType,hasProperty(String),166,170
com.google.javascript.rhino.jstype.PrototypeObjectType,getPropertyType(String),211,218
com.google.javascript.rhino.jstype.PrototypeObjectType,getSlot(String),127,146
com.google.javascript.jscomp.TypeValidator,"mismatch(NodeTraversal,Node,String,JSType,JSType)",650,656
