File,Signature,StartLine,EndLine
org.apache.commons.compress.archivers.zip.ZipFile,positionAtCentralDirectory64(),764,788
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,"getLongValue(byte[],int)",158,167
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,getLongValue(byte[]),190,197
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,"reparseCentralDirectoryData(boolean,boolean,boolean,boolean)",240,287
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,"parseFromCentralDirectoryData(byte[],int,int)",213,238
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,"parseFromCentralDirectoryData(byte[],int,int)",132,146
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,setCentralDirectoryData(byte[]),89,95
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,getLocalFileDataLength(),142,145
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,getLocalFileDataData(),155,166
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,addSizes(byte[]),345,356
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,"parseFromLocalFileData(byte[],int,int)",183,211
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,setHeaderId(ZipShort),36,42
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,getHeaderId(),44,50
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,setLocalFileDataData(byte[]),58,65
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,getLocalFileDataLength(),67,73
org.apache.commons.compress.archivers.zip.UnrecognizedExtraField,getLocalFileDataData(),75,81
org.apache.commons.compress.archivers.zip.ZipFile,ZipFile(File),146,155
org.apache.commons.compress.archivers.zip.ZipFile,"ZipFile(File,String)",182,194
org.apache.commons.compress.archivers.zip.ZipUtil,copy(byte[]),266,277
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,"ZipEightByteInteger(byte[],int)",94,101
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,"getValue(byte[],int)",169,188
org.apache.commons.compress.archivers.zip.ZipFile,closeQuietly(ZipFile),255,268
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,getBytes(),103,109
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,getBytes(BigInteger),136,156
org.apache.commons.compress.archivers.zip.ZipFile,"readCentralDirectoryEntry(Map<ZipArchiveEntry,NameAndComment>)",506,593
org.apache.commons.compress.archivers.zip.ZipFile,"setSizesAndOffsetFromZip64Extra(ZipArchiveEntry,OffsetEntry,int)",595,641
org.apache.commons.compress.archivers.zip.ZipFile,skipBytes(int),857,870
org.apache.commons.compress.archivers.zip.ZipFile.Entry,Entry(OffsetEntry),1065,1067
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,ZipEightByteInteger(long),70,76
org.apache.commons.compress.archivers.zip.ZipEightByteInteger,ZipEightByteInteger(BigInteger),78,84
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,setCentralDirectoryExtra(byte[]),472,484
org.apache.commons.compress.archivers.zip.ZipFile,"ZipFile(File,String,boolean)",196,231
org.apache.commons.compress.archivers.zip.ZipFile,populateFromCentralDirectory(),472,504
org.apache.commons.compress.archivers.zip.ZipFile,positionAtCentralDirectory(),735,762
org.apache.commons.compress.archivers.zip.ZipFile,positionAtEndOfCentralDirectoryRecord(),804,815
org.apache.commons.compress.archivers.zip.ZipFile,"tryToLocateSignature(long,long,byte[])",817,855
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,setInternalAttributes(int),221,227
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,setExternalAttributes(long),237,243
org.apache.commons.compress.archivers.zip.ExtraFieldUtils,createExtraField(ZipShort),71,88
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,getSize(),533,540
org.apache.commons.compress.archivers.zip.ZipShort,"ZipShort(byte[],int)",53,60
org.apache.commons.compress.archivers.zip.ZipLong,getValue(byte[]),158,165
org.apache.commons.compress.archivers.zip.ZipShort,equals(Object),114,125
org.apache.commons.compress.archivers.zip.ZipLong,"ZipLong(byte[],int)",105,112
org.apache.commons.compress.archivers.zip.ZipShort,getBytes(),62,71
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,ZipArchiveEntry(),144,148
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,setPlatform(int),293,299
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,"setName(String,byte[])",556,568
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,setGeneralPurposeBit(GeneralPurposeBit),610,616
org.apache.commons.compress.archivers.zip.ZipUtil,dosToJavaTime(long),190,205
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,"mergeExtraFields(ZipExtraField[],boolean)",618,652
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,setExtraFields(ZipExtraField[]),301,315
