File,Signature,StartLine,EndLine
com.google.gson.Gson,getAdapter(Class<T>),514,522
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,getFieldNames(Field),70,90
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,"createBoundField(Gson,Field,String,TypeToken<?>,boolean,boolean)",103,140
com.google.gson.internal.Primitives,isPrimitive(Type),68,73
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,"excludeField(Field,boolean)",62,64
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,"excludeField(Field,boolean,Excluder)",66,68
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,"create(Gson,TypeToken<T>)",92,101
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,"getBoundFields(Gson,TypeToken<?>,Class<?>)",142,178
com.google.gson.internal.Excluder,"excludeField(Field,boolean)",149,189
com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,"create(Gson,TypeToken<T>)",41,50
com.google.gson.internal.bind.MapTypeAdapterFactory,"create(Gson,TypeToken<T>)",115,134
com.google.gson.internal.ConstructorConstructor,newDefaultConstructor(Class<? super T>),97,125
com.google.gson.internal.ConstructorConstructor,get(TypeToken<T>),55,95
com.google.gson.internal.bind.CollectionTypeAdapterFactory,"create(Gson,TypeToken<T>)",43,59
com.google.gson.internal.Primitives,"add(Map<Class<?>,Class<?>>,Map<Class<?>,Class<?>>,Class<?>,Class<?>)",62,66
com.google.gson.internal.bind.TypeAdapters,"newFactoryForMultipleTypes(Class<TT>,Class<? extends TT>,TypeAdapter<? super TT>)",859,872
com.google.gson.reflect.TypeToken,getType(),97,102
com.google.gson.Gson,Gson(),139,179
com.google.gson.internal.bind.TypeAdapters,"newFactory(Class<TT>,Class<TT>,TypeAdapter<? super TT>)",844,857
com.google.gson.internal.bind.TypeAdapters,"newFactory(Class<TT>,TypeAdapter<TT>)",831,842
com.google.gson.internal.Excluder,"create(Gson,TypeToken<T>)",111,147
com.google.gson.internal.Excluder,isAnonymousOrLocal(Class<?>),215,218
com.google.gson.internal.Excluder,"excludeClass(Class<?>,boolean)",191,213
com.google.gson.internal.bind.TypeAdapters,"newTypeHierarchyFactory(Class<T1>,TypeAdapter<T1>)",874,906
com.google.gson.Gson,getAdapter(TypeToken<T>),391,438
com.google.gson.reflect.TypeToken,getRawType(),90,95
com.google.gson.reflect.TypeToken,hashCode(),279,281
com.google.gson.reflect.TypeToken,get(Type),292,297
com.google.gson.Gson,"Gson(Excluder,FieldNamingStrategy,Map<Type,InstanceCreator<?>>,boolean,boolean,boolean,boolean,boolean,boolean,boolean,LongSerializationPolicy,List<TypeAdapterFactory>)",181,256
com.google.gson.Gson,doubleAdapter(boolean),274,296
com.google.gson.Gson,floatAdapter(boolean),298,320
com.google.gson.Gson,longAdapter(LongSerializationPolicy),330,350
com.google.gson.Gson,atomicLongAdapter(TypeAdapter<Number>),352,362
com.google.gson.Gson,atomicLongArrayAdapter(TypeAdapter<Number>),364,389
com.google.gson.internal.ConstructorConstructor,"ConstructorConstructor(Map<Type,InstanceCreator<?>>)",51,53
com.google.gson.internal.bind.CollectionTypeAdapterFactory,CollectionTypeAdapterFactory(ConstructorConstructor),39,41
com.google.gson.internal.bind.MapTypeAdapterFactory,"MapTypeAdapterFactory(ConstructorConstructor,boolean)",109,113
com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory,JsonAdapterAnnotationTypeAdapterFactory(ConstructorConstructor),37,39
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,"ReflectiveTypeAdapterFactory(ConstructorConstructor,FieldNamingStrategy,Excluder,JsonAdapterAnnotationTypeAdapterFactory)",53,60
com.google.gson.reflect.TypeToken,get(Class<T>),299,304
com.google.gson.reflect.TypeToken,TypeToken(Type),67,75
