File,Signature,StartLine,EndLine
org.joda.time.field.ZeroIsMaxDateTimeField,getMinimumValue(),105,112
org.joda.time.field.ZeroIsMaxDateTimeField,"getMinimumValue(ReadablePartial,int[])",132,139
org.joda.time.field.ZeroIsMaxDateTimeField,"getMaximumValue(ReadablePartial,int[])",171,179
org.joda.time.field.ZeroIsMaxDateTimeField,getMaximumValue(),141,149
org.joda.time.Partial,"with(DateTimeFieldType,int)",412,474
org.joda.time.Partial,"Partial(Chronology,DateTimeFieldType[],int[])",286,300
org.joda.time.DateTimeFieldType.StandardDateTimeFieldType,getRangeDurationType(),455,458
org.joda.time.Partial,"Partial(DateTimeFieldType[],int[],Chronology)",178,249
org.joda.time.Partial,getFieldType(int),336,345
org.joda.time.Partial,"getField(int,Chronology)",324,334
org.joda.time.Partial,getChronology(),312,322
org.joda.time.Partial,size(),303,310
org.joda.time.base.AbstractPartial,indexOf(DateTimeFieldType),163,176
org.joda.time.field.BaseDurationField,compareTo(DurationField),145,157
org.joda.time.chrono.BuddhistChronology,getInstanceUTC(),78,87
org.joda.time.field.BaseDateTimeField,"getMaximumValue(ReadablePartial,int[])",807,819
org.joda.time.field.BaseDateTimeField,getMaximumValue(ReadablePartial),795,805
org.joda.time.field.BaseDateTimeField,getMinimumValue(ReadablePartial),749,759
org.joda.time.field.BaseDateTimeField,"getMinimumValue(ReadablePartial,int[])",761,773
org.joda.time.chrono.BaseChronology,"validate(ReadablePartial,int[])",170,213
org.joda.time.chrono.CopticChronology,getInstanceUTC(),82,90
org.joda.time.base.AbstractPartial,getField(int),97,106
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,hashCode(),630,633
org.joda.time.chrono.ZonedChronology.ZonedDurationField,hashCode(),376,379
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,getLeapDurationField(),531,533
org.joda.time.DurationFieldType.StandardDurationFieldType,getField(Chronology),281,313
org.joda.time.chrono.GJChronology,getGregorianCutover(),395,401
org.joda.time.chrono.GJChronology,getMinimumDaysInFirstWeek(),403,410
org.joda.time.chrono.GJChronology,"GJChronology(Chronology,JulianChronology,GregorianChronology,Instant)",277,285
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,getRangeDurationField(),517,519
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,getDurationField(),513,515
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,getMinimumValue(),564,566
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,getMaximumValue(),581,583
org.joda.time.chrono.GJChronology,withUTC(),304,311
org.joda.time.chrono.GJChronology,withZone(DateTimeZone),313,327
org.joda.time.chrono.GJChronology,getZone(),294,300
org.joda.time.Instant,toInstant(),138,145
org.joda.time.DateTimeZone,"convertLocalToUTC(long,boolean)",985,1038
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField,"set(long,int)",479,490
org.joda.time.LocalDate,"LocalDate(long,Chronology)",325,342
org.joda.time.LocalDate,getYear(),1456,1463
org.joda.time.base.AbstractInstant,equals(Object),239,269
org.joda.time.LocalDate,getLocalMillis(),602,611
org.joda.time.chrono.BuddhistChronology,"BuddhistChronology(Chronology,Object)",127,134
org.joda.time.chrono.BuddhistChronology,getInstance(DateTimeZone),98,122
org.joda.time.chrono.BuddhistChronology,assemble(Fields),216,253
org.joda.time.field.SkipUndoDateTimeField,"SkipUndoDateTimeField(Chronology,DateTimeField)",46,54
org.joda.time.field.SkipUndoDateTimeField,"SkipUndoDateTimeField(Chronology,DateTimeField,int)",56,75
org.joda.time.field.SkipUndoDateTimeField,"set(long,int)",86,92
org.joda.time.field.SkipUndoDateTimeField,getMinimumValue(),94,96
org.joda.time.chrono.GJChronology,"getInstance(DateTimeZone,ReadableInstant)",159,175
org.joda.time.LocalDate,getChronology(),613,620
org.joda.time.chrono.GJChronology.CutoverField,getMinimumValue(),820,824
org.joda.time.chrono.GJChronology.CutoverField,getMaximumValue(),851,855
org.joda.time.field.OffsetDateTimeField,"set(long,int)",144,155
org.joda.time.field.DecoratedDateTimeField,"set(long,int)",82,84
org.joda.time.field.SkipDateTimeField,getMinimumValue(),99,101
org.joda.time.chrono.BaseChronology,"getDateTimeMillis(int,int,int,int,int,int,int)",108,139
org.joda.time.chrono.BasicWeekyearDateTimeField,getMaximumValue(),228,230
org.joda.time.chrono.GJChronology,gregorianToJulianByYear(long),592,594
org.joda.time.field.DelegatedDateTimeField,"set(long,int)",185,187
org.joda.time.chrono.GJChronology.CutoverField,gregorianToJulian(long),939,945
