File,Signature,StartLine,EndLine
org.jsoup.nodes.Document,head(),58,64
org.jsoup.parser.Token.Tag,getAttributes(),94,97
org.jsoup.helper.DataUtil,"parseByteData(ByteBuffer,String,String,Parser)",76,125
org.jsoup.select.CombiningEvaluator.Or,"matches(Element,Element)",90,98
org.jsoup.select.CombiningEvaluator.Or,Or(),81,83
org.jsoup.select.CombiningEvaluator.Or,add(Evaluator),85,88
org.jsoup.select.Evaluator.Attribute,Attribute(String),102,104
org.jsoup.select.Evaluator.AttributeWithValue,"AttributeWithValue(String,String)",149,151
org.jsoup.select.Evaluator.AttributeKeyPair,"AttributeKeyPair(String,String)",276,282
org.jsoup.parser.Parser,"parseInput(String,String)",28,32
org.jsoup.parser.Parser,isTrackErrors(),53,59
org.jsoup.parser.TokenQueue,remainder(),382,390
org.jsoup.nodes.Attributes,iterator(),103,105
org.jsoup.parser.HtmlTreeBuilder,isSpecial(Element),567,572
org.jsoup.nodes.Attributes,asList(),107,121
org.jsoup.select.QueryParser,byAttribute(),223,255
org.jsoup.parser.TokenQueue,consumeToAny(String),216,231
org.jsoup.parser.Token.Tag,appendTagName(char),104,106
org.jsoup.parser.Parser,htmlParser(),163,170
org.jsoup.parser.Parser,Parser(TreeBuilder),20,26
org.jsoup.parser.HtmlTreeBuilder,"process(Token,HtmlTreeBuilderState)",114,117
org.jsoup.parser.HtmlTreeBuilder,isFragmentParsing(),163,165
org.jsoup.parser.Tokeniser,createTempBuffer(),187,189
org.jsoup.parser.Tokeniser,isAppropriateEndTagToken(),191,195
org.jsoup.parser.HtmlTreeBuilder,markInsertionMode(),127,129
org.jsoup.parser.HtmlTreeBuilder,originalState(),131,133
org.jsoup.parser.CharacterReader,consumeLetterSequence(),142,153
org.jsoup.parser.TokenQueue,"chompBalanced(char,char)",253,286
org.jsoup.select.QueryParser,combinator(char),75,125
org.jsoup.select.QueryParser,consumeSubQuery(),127,140
org.jsoup.parser.CharacterReader,matches(char),199,202
org.jsoup.parser.HtmlTreeBuilder,error(HtmlTreeBuilderState),167,170
org.jsoup.select.CombiningEvaluator.And,"matches(Element,Element)",51,59
org.jsoup.select.CombiningEvaluator,CombiningEvaluator(Collection<Evaluator>),23,27
org.jsoup.select.CombiningEvaluator.And,And(Collection<Evaluator>),43,45
org.jsoup.nodes.Element,text(),808,837
org.jsoup.parser.Token,isEOF(),263,265
org.jsoup.nodes.Element,text(),808,837
org.jsoup.nodes.Element,text(),808,837
org.jsoup.parser.TokenQueue,matchesAny(char),96,105
org.jsoup.select.CombiningEvaluator,CombiningEvaluator(),18,21
org.jsoup.select.CombiningEvaluator,updateNumEvaluators(),37,40
org.jsoup.parser.TokenQueue,consume(),150,156
org.jsoup.nodes.Document,"findFirstElementByTagName(String,Node)",176,187
org.jsoup.nodes.Document,nodeName(),205,208
org.jsoup.parser.ParseErrorList,canAddError(),19,21
org.jsoup.select.Elements,first(),468,474
org.jsoup.parser.HtmlTreeBuilder,getStack(),269,271
org.jsoup.select.QueryParser,byTag(),212,221
org.jsoup.parser.TokenQueue,consumeElementSelector(),344,355
org.jsoup.select.Evaluator.Tag,"matches(Element,Element)",41,44
org.jsoup.select.Evaluator.Tag,Tag(String),37,39
org.jsoup.nodes.Element,select(String),234,253
org.jsoup.select.Selector,"Selector(String,Element)",74,83
org.jsoup.select.Selector,"select(String,Element)",85,94
org.jsoup.select.Selector,select(),114,116
org.jsoup.select.QueryParser,QueryParser(String),23,30
org.jsoup.select.QueryParser,parse(String),32,40
org.jsoup.select.QueryParser,parse(),42,73
org.jsoup.select.QueryParser,findElements(),142,198
org.jsoup.parser.TokenQueue,matchesAny(String),83,94
org.jsoup.parser.TokenQueue,matchesWhitespace(),127,133
org.jsoup.parser.TokenQueue,consumeWhitespace(),308,318
org.jsoup.parser.TokenQueue,matchesWord(),135,141
org.jsoup.parser.TokenQueue,matches(String),64,71
org.jsoup.parser.TokenQueue,matchChomp(String),112,125
org.jsoup.parser.TokenQueue,isEmpty(),26,32
org.jsoup.parser.TokenQueue,remainingLength(),34,36
org.jsoup.parser.TokenQueue,TokenQueue(String),17,24
org.jsoup.parser.HtmlTreeBuilder,inScope(String),476,478
org.jsoup.select.Collector,"collect(Evaluator,Element)",16,26
org.jsoup.select.Collector.Accumulator,"Accumulator(Element,Elements,Evaluator)",33,37
org.jsoup.select.Collector.Accumulator,"head(Node,int)",39,45
org.jsoup.select.Collector.Accumulator,"tail(Node,int)",47,49
org.jsoup.select.Evaluator,Evaluator(),20,21
org.jsoup.select.Elements,Elements(),19,21
org.jsoup.parser.HtmlTreeBuilder,insert(String),188,192
org.jsoup.parser.Token.StartTag,StartTag(String),144,147
org.jsoup.parser.Token.EndTag,EndTag(String),170,173
org.jsoup.parser.HtmlTreeBuilder,insert(Token.Character),230,238
org.jsoup.nodes.Node,Node(),45,51
org.jsoup.nodes.TextNode,"TextNode(String,String)",19,29
org.jsoup.parser.HtmlTreeBuilder,"inSpecificScope(String,String[],String[])",452,454
org.jsoup.parser.HtmlTreeBuilder,"inSpecificScope(String[],String[],String[])",456,470
org.jsoup.parser.HtmlTreeBuilder,"inScope(String,String[])",480,484
org.jsoup.parser.Tokeniser,emit(String),73,77
org.jsoup.parser.Token,asCharacter(),259,261
org.jsoup.parser.Token.Character,Character(String),202,205
org.jsoup.parser.Token.Character,getData(),207,209
org.jsoup.parser.HtmlTreeBuilder,reconstructFormattingElements(),602,638
org.jsoup.parser.HtmlTreeBuilder,"parse(String,String,ParseErrorList)",51,55
org.jsoup.parser.HtmlTreeBuilder,setHeadElement(Element),512,514
org.jsoup.helper.DescendableLinkedList.DescendingIterator,next(),67,73
org.jsoup.helper.DescendableLinkedList,descendingIterator(),43,49
org.jsoup.helper.DescendableLinkedList.DescendingIterator,DescendingIterator(int),54,57
org.jsoup.helper.DescendableLinkedList.DescendingIterator,hasNext(),59,65
org.jsoup.parser.Token,isDoctype(),223,225
org.jsoup.parser.Token,isStartTag(),231,233
org.jsoup.parser.Token,isComment(),247,249
org.jsoup.parser.HtmlTreeBuilder,pop(),256,263
org.jsoup.helper.DescendableLinkedList,peekLast(),27,33
org.jsoup.helper.DescendableLinkedList,pollLast(),35,41
org.jsoup.parser.Token,isEndTag(),239,241
org.jsoup.parser.TreeBuilder,"parse(String,String,ParseErrorList)",39,43
org.jsoup.nodes.Node,parentNode(),250,256
org.jsoup.helper.StringUtil,isWhitespace(int),97,104
org.jsoup.nodes.Node,childNode(int),199,206
org.jsoup.parser.Tokeniser,emitTagPending(),166,169
org.jsoup.parser.Token.Tag,finaliseTag(),72,78
org.jsoup.parser.HtmlTreeBuilder,framesetOk(boolean),135,137
org.jsoup.helper.StringUtil,"in(String,String)",147,153
org.jsoup.parser.HtmlTreeBuilder,insert(Token.StartTag),172,186
org.jsoup.parser.HtmlTreeBuilder,insert(Element),194,197
org.jsoup.parser.Tokeniser,createTagPending(boolean),161,164
org.jsoup.parser.Token.Tag,appendTagName(String),100,102
org.jsoup.parser.Token,isCharacter(),255,257
org.jsoup.parser.CharacterReader,matchesLetter(),241,246
org.jsoup.parser.HtmlTreeBuilder,insertNode(Node),240,254
org.jsoup.parser.HtmlTreeBuilder,isFosterInserts(),520,522
org.jsoup.nodes.Node,siblingIndex(),519,527
org.jsoup.parser.Tag,isFormListed(),158,164
org.jsoup.select.NodeTraversor,NodeTraversor(NodeVisitor),13,19
org.jsoup.select.NodeTraversor,traverse(Node),21,46
org.jsoup.parser.HtmlTreeBuilder,process(Token),108,112
org.jsoup.parser.HtmlTreeBuilder,transition(HtmlTreeBuilderState),119,121
org.jsoup.nodes.Node,childNodeSize(),230,236
org.jsoup.nodes.Node,nextSibling(),485,500
org.jsoup.parser.Token,asEndTag(),243,245
org.jsoup.parser.Tokeniser,advanceTransition(TokeniserState),95,98
org.jsoup.parser.Token.EndTag,EndTag(),165,168
org.jsoup.nodes.Element,tagName(),58,65
org.jsoup.parser.CharacterReader,advance(),46,48
org.jsoup.parser.Tokeniser,transition(TokeniserState),91,93
org.jsoup.nodes.Element,tag(),80,87
org.jsoup.helper.Validate,isFalse(boolean),48,55
org.jsoup.parser.Token,asStartTag(),235,237
org.jsoup.parser.Token.Tag,name(),80,83
org.jsoup.parser.Token.Tag,isSelfClosing(),90,92
org.jsoup.parser.Token.StartTag,StartTag(),138,142
org.jsoup.nodes.Element,nodeName(),53,56
org.jsoup.parser.Tag,getName(),31,38
org.jsoup.parser.CharacterReader,consumeToAny(char),122,134
org.jsoup.helper.Validate,"isFalse(boolean,String)",57,65
org.jsoup.parser.TreeBuilder,"initialiseParse(String,String,ParseErrorList)",23,33
org.jsoup.parser.TreeBuilder,runParser(),45,53
org.jsoup.parser.TreeBuilder,currentElement(),57,59
org.jsoup.nodes.Node,setParentNode(Node),410,414
org.jsoup.nodes.Node,addChildren(Node),437,444
org.jsoup.nodes.Node,reparentChild(Node),456,460
org.jsoup.nodes.Node,setSiblingIndex(int),529,531
org.jsoup.nodes.Element,appendChild(Node),255,266
org.jsoup.parser.Tokeniser,read(),35,53
org.jsoup.parser.Tokeniser,emit(Token),55,71
org.jsoup.parser.Token,Token(),13,14
org.jsoup.parser.Token.EOF,EOF(),218,220
org.jsoup.parser.CharacterReader,current(),32,34
org.jsoup.parser.HtmlTreeBuilder,HtmlTreeBuilder(),49,49
org.jsoup.parser.ParseErrorList,noTracking(),27,29
org.jsoup.nodes.Document,Document(String),22,31
org.jsoup.nodes.Element,"Element(Tag,String)",41,51
org.jsoup.parser.ParseErrorList,"ParseErrorList(int,int)",14,17
org.jsoup.nodes.Element,"Element(Tag,String,Attributes)",25,39
org.jsoup.parser.Tokeniser,"Tokeniser(CharacterReader,ParseErrorList)",30,33
org.jsoup.nodes.Document.OutputSettings,OutputSettings(),234,234
org.jsoup.parser.CharacterReader,consume(),36,40
org.jsoup.nodes.Node,"Node(String,Attributes)",27,39
org.jsoup.nodes.Entities,loadEntities(String),193,210
org.jsoup.nodes.Entities,"toCharacterKey(Map<String,Character>)",212,227
org.jsoup.helper.DescendableLinkedList,DescendableLinkedList(),12,17
org.jsoup.helper.Validate,"notNull(Object,String)",19,27
org.jsoup.helper.Validate,notEmpty(String),86,93
org.jsoup.parser.Tag,Tag(String),27,29
org.jsoup.parser.Tag,valueOf(String),40,65
org.jsoup.parser.Tag,register(Tag),303,305
org.jsoup.parser.CharacterReader,isEmpty(),28,30
org.jsoup.parser.CharacterReader,CharacterReader(String),18,22
org.jsoup.helper.Validate,notNull(Object),10,17
org.jsoup.select.QueryParser,byId(),200,204
org.jsoup.select.QueryParser,byClass(),206,210
org.jsoup.select.QueryParser,allElements(),257,259
org.jsoup.select.QueryParser,indexLessThan(),262,264
org.jsoup.select.QueryParser,indexGreaterThan(),266,268
org.jsoup.select.QueryParser,indexEquals(),270,272
org.jsoup.select.QueryParser,"cssNthChild(boolean,boolean)",278,309
org.jsoup.select.QueryParser,consumeIndex(),311,315
org.jsoup.select.QueryParser,has(),318,323
org.jsoup.select.QueryParser,contains(boolean),326,334
org.jsoup.select.QueryParser,matches(boolean),337,346
org.jsoup.select.QueryParser,not(),349,355
org.jsoup.parser.TokenQueue,peek(),38,44
org.jsoup.parser.TokenQueue,addFirst(Character),46,52
org.jsoup.parser.TokenQueue,addFirst(String),54,62
org.jsoup.parser.TokenQueue,matchesCS(String),73,80
org.jsoup.parser.TokenQueue,matchesStartTag(),107,110
org.jsoup.parser.TokenQueue,advance(),143,148
org.jsoup.parser.TokenQueue,consume(String),158,173
org.jsoup.parser.TokenQueue,consumeTo(String),175,189
org.jsoup.parser.TokenQueue,consumeToIgnoreCase(String),191,214
org.jsoup.parser.TokenQueue,chompTo(String),233,245
org.jsoup.parser.TokenQueue,chompToIgnoreCase(String),247,251
org.jsoup.parser.TokenQueue,unescape(String),288,306
org.jsoup.parser.TokenQueue,consumeWord(),320,329
org.jsoup.parser.TokenQueue,consumeTagName(),331,342
org.jsoup.parser.TokenQueue,consumeCssIdentifier(),357,368
org.jsoup.parser.TokenQueue,consumeAttributeKey(),370,380
org.jsoup.parser.TokenQueue,toString(),392,394
org.jsoup.helper.Validate,Validate(),8,8
org.jsoup.helper.Validate,isTrue(boolean),29,36
org.jsoup.helper.Validate,"isTrue(boolean,String)",38,46
org.jsoup.helper.Validate,noNullElements(Object[]),67,73
org.jsoup.helper.Validate,"noNullElements(Object[],String)",75,84
org.jsoup.helper.Validate,"notEmpty(String,String)",95,103
org.jsoup.helper.Validate,fail(String),105,111
org.jsoup.helper.StringUtil,"join(Collection,String)",13,21
org.jsoup.helper.StringUtil,"join(Iterator,String)",23,43
org.jsoup.helper.StringUtil,padding(int),45,61
org.jsoup.helper.StringUtil,isBlank(String),63,78
org.jsoup.helper.StringUtil,isNumeric(String),80,95
org.jsoup.helper.StringUtil,normaliseWhitespace(String),106,116
org.jsoup.helper.StringUtil,"appendNormalisedWhitespace(StringBuilder,String,boolean)",118,145
org.jsoup.select.Evaluator.Tag,toString(),46,49
org.jsoup.select.CombiningEvaluator,rightMostEvaluator(),29,31
org.jsoup.select.CombiningEvaluator,replaceRightMostEvaluator(Evaluator),33,35
org.jsoup.select.CombiningEvaluator.And,And(Evaluator),47,49
org.jsoup.select.CombiningEvaluator.And,toString(),61,64
org.jsoup.select.CombiningEvaluator.Or,Or(Collection<Evaluator>),68,79
