File,Signature,StartLine,EndLine
org.mockito.internal.creation.MockSettingsImpl,serializable(),21,23
org.mockito.internal.creation.MockSettingsImpl,extraInterfaces(Class<?>),25,39
org.mockito.internal.util.MockName,toInstanceName(Class<?>),25,33
org.mockito.internal.creation.jmock.ClassImposterizer,"prepend(Class<?>,Class<?>)",116,121
org.mockito.Mockito,"mock(Class<T>,MockSettings)",802,827
org.mockito.internal.creation.MockSettingsImpl,initiateMockName(Class),77,79
org.mockito.internal.MockHandler,MockHandler(MockSettingsImpl),38,43
org.mockito.internal.stubbing.InvocationContainerImpl,InvocationContainerImpl(MockingProgress),31,33
org.mockito.internal.creation.MethodInterceptorFilter,"MethodInterceptorFilter(MockitoInvocationHandler,MockSettingsImpl)",27,30
org.mockito.internal.progress.ThreadSafeMockingProgress,resetOngoingStubbing(),61,63
org.mockito.internal.MockitoCore,"mock(Class<T>,MockSettings)",32,36
org.mockito.internal.util.CreationValidator,validateType(Class),13,17
org.mockito.internal.creation.MockSettingsImpl,getSpiedInstance(),49,51
org.mockito.internal.util.MockUtil,"createMock(Class<T>,MockSettingsImpl)",33,56
org.mockito.internal.util.CreationValidator,"validateExtraInterfaces(Class,Class)",19,29
org.mockito.internal.creation.MockSettingsImpl,getExtraInterfaces(),45,47
org.mockito.internal.progress.MockingProgressImpl,resetOngoingStubbing(),46,48
org.mockito.internal.util.MockName,"MockName(String,Class)",15,23
org.mockito.internal.util.CreationValidator,"validateMockedType(Class,Object)",31,38
org.mockito.Mockito,withSettings(),1526,1558
org.mockito.internal.creation.jmock.ClassImposterizer,canImposterise(Class<?>),43,45
org.mockito.internal.creation.MockSettingsImpl,defaultAnswer(Answer),63,67
org.mockito.internal.creation.jmock.ClassImposterizer,"imposterise(MethodInterceptor,Class<T>,Class<?>)",47,55
org.mockito.internal.creation.jmock.ClassImposterizer,"setConstructorsAccessible(Class<?>,boolean)",57,61
org.mockito.internal.creation.jmock.ClassImposterizer,"createProxyClass(Class<?>,Class<?>)",63,108
org.mockito.internal.creation.jmock.ClassImposterizer,"createProxy(Class<?>,MethodInterceptor)",110,114
org.mockito.internal.creation.cglib.MockitoNamingPolicy,getTag(),13,16
org.mockito.internal.creation.jmock.ClassImposterizer,"createProxyClass(Class<?>,Class<?>)",63,108
org.mockito.internal.creation.jmock.SearchingClassLoader,combineLoadersOf(Class<?>),23,25
org.mockito.internal.creation.jmock.SearchingClassLoader,"combineLoadersOf(Class<?>,Class<?>)",27,50
org.mockito.internal.creation.jmock.SearchingClassLoader,combine(List<ClassLoader>),52,60
org.mockito.internal.creation.jmock.SearchingClassLoader,"addIfNewElement(List<ClassLoader>,ClassLoader)",62,66
org.mockito.internal.creation.jmock.ClassImposterizer,ClassImposterizer(),23,23
org.mockito.internal.util.MockUtil,MockUtil(),29,31
org.mockito.internal.util.MockUtil,MockUtil(CreationValidator),25,27
org.mockito.MockitoAnnotations,initMocks(Object),75,90
org.mockito.MockitoAnnotations,"scan(Object,Class<?>)",92,111
org.mockito.internal.configuration.GlobalConfiguration,GlobalConfiguration(),26,31
org.mockito.internal.configuration.GlobalConfiguration,getIt(),22,24
org.mockito.internal.configuration.GlobalConfiguration,createConfig(),33,41
org.mockito.internal.configuration.GlobalConfiguration,validate(),43,45
org.mockito.internal.configuration.GlobalConfiguration,getAnnotationEngine(),51,53
org.mockito.internal.configuration.ClassPathLoader,loadConfiguration(),12,35
org.mockito.internal.progress.ThreadSafeMockingProgress,threadSafely(),18,23
org.mockito.internal.progress.ThreadSafeMockingProgress,validateState(),45,47
org.mockito.internal.progress.MockingProgressImpl,validateState(),65,83
org.mockito.internal.progress.MockingProgressImpl,getArgumentMatcherStorage(),102,104
org.mockito.internal.progress.ArgumentMatcherStorageImpl,validateState(),99,105
org.mockito.internal.configuration.GlobalConfiguration,getReturnValues(),47,49
org.mockito.internal.configuration.GlobalConfiguration,cleansStackTrace(),55,57
org.mockito.internal.configuration.GlobalConfiguration,getDefaultAnswer(),59,61
org.mockito.configuration.DefaultMockitoConfiguration,getReturnValues(),25,29
org.mockito.configuration.DefaultMockitoConfiguration,getDefaultAnswer(),31,33
org.mockito.configuration.DefaultMockitoConfiguration,getAnnotationEngine(),38,40
org.mockito.configuration.DefaultMockitoConfiguration,cleansStackTrace(),45,47
org.mockito.internal.configuration.DefaultAnnotationEngine,"createMockFor(Annotation,Field)",25,32
org.mockito.Matchers,anyBoolean(),97,106
org.mockito.Matchers,anyByte(),108,117
org.mockito.Matchers,anyChar(),119,128
org.mockito.Matchers,anyInt(),130,139
org.mockito.Matchers,anyLong(),141,150
org.mockito.Matchers,anyFloat(),152,161
org.mockito.Matchers,anyDouble(),163,172
org.mockito.Matchers,anyShort(),174,183
org.mockito.Matchers,anyObject(),185,194
org.mockito.Matchers,anyVararg(),197,222
org.mockito.Matchers,any(Class<T>),224,238
org.mockito.Matchers,any(),240,251
org.mockito.Matchers,anyString(),253,262
org.mockito.Matchers,anyList(),264,273
org.mockito.Matchers,anyListOf(Class<T>),275,287
org.mockito.Matchers,anySet(),289,298
org.mockito.Matchers,anySetOf(Class<T>),300,312
org.mockito.Matchers,anyMap(),314,323
org.mockito.Matchers,anyCollection(),325,334
org.mockito.Matchers,anyCollectionOf(Class<T>),336,348
org.mockito.Matchers,isA(Class<T>),350,363
org.mockito.Matchers,eq(boolean),365,376
org.mockito.Matchers,eq(byte),378,389
org.mockito.Matchers,eq(char),391,402
org.mockito.Matchers,eq(double),404,415
