File,Signature,StartLine,EndLine
org.joda.time.format.DateTimeFormatter,"parseInto(ReadWritableInstant,String,int)",665,724
org.joda.time.base.BaseDateTime,setChronology(Chronology),320,330
org.joda.time.MutableDateTime,setChronology(Chronology),556,565
org.joda.time.MutableDateTime,"MutableDateTime(int,int,int,int,int,int,int,DateTimeZone)",327,353
org.joda.time.format.ISODateTimeFormat,dateTimeNoMillis(),962,978
org.joda.time.format.ISODateTimeFormat,tTimeNoMillis(),925,942
org.joda.time.format.DateTimeFormatterBuilder,appendDayOfWeekShortText(),930,939
org.joda.time.format.ISODateTimeFormat,timeNoMillis(),888,904
org.joda.time.format.ISODateTimeFormat,hourMinuteSecond(),1435,1450
org.joda.time.MutableDateTime,toString(),1217,1225
org.joda.time.format.DateTimeFormatterBuilder,appendShortText(DateTimeFieldType),502,515
org.joda.time.format.DateTimeFormatterBuilder.TextField,estimateParsedLength(),1783,1785
org.joda.time.format.DateTimeFormatterBuilder.TextField,"TextField(DateTimeFieldType,boolean)",1715,1719
org.joda.time.format.DateTimeFormatterBuilder.TextField,estimatePrintedLength(),1721,1723
org.joda.time.format.DateTimeFormatter,withLocale(Locale),176,193
org.joda.time.format.DateTimeFormatter,getLocale(),195,203
org.joda.time.base.BaseDateTime,setMillis(long),308,318
org.joda.time.MutableDateTime,setMillis(long),445,475
org.joda.time.format.DateTimeParserBucket,getZone(),148,153
org.joda.time.format.DateTimeFormatter,withDefaultYear(int),418,439
org.joda.time.format.DateTimeFormat,forPattern(String),152,171
org.joda.time.format.DateTimeFormat,createFormatterForPattern(String),666,689
org.joda.time.format.DateTimeFormat,"parsePatternTo(DateTimeFormatterBuilder,String)",391,563
org.joda.time.format.DateTimeFormat,"parseToken(String,int[])",565,623
org.joda.time.format.DateTimeParserBucket.SavedField,compareTo(SavedField),493,507
org.joda.time.format.DateTimeParserBucket,"compareReverse(DurationField,DurationField)",510,521
org.joda.time.format.DateTimeParserBucket.SavedField,"set(long,boolean)",481,491
org.joda.time.base.BaseDateTime,"BaseDateTime(int,int,int,int,int,int,int,DateTimeZone)",199,225
org.joda.time.chrono.ISOChronology,withZone(DateTimeZone),136,150
org.joda.time.format.DateTimeParserBucket,"computeMillis(boolean,String)",333,395
org.joda.time.format.DateTimeParserBucket,"sort(SavedField[],int)",397,427
org.joda.time.format.DateTimeParserBucket,"saveField(DateTimeFieldType,int)",239,247
org.joda.time.format.DateTimeParserBucket,saveField(SavedField),260,276
org.joda.time.format.DateTimeParserBucket.SavedField,"SavedField(DateTimeField,int)",467,472
org.joda.time.format.ISODateTimeFormat,dateTime(),944,960
org.joda.time.format.DateTimeFormatterBuilder.NumberFormatter,"parseInto(DateTimeParserBucket,String,int)",1291,1354
org.joda.time.format.ISODateTimeFormat,tTime(),906,923
org.joda.time.format.DateTimeFormatterBuilder.Fraction,"printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale)",1871,1879
org.joda.time.format.ISODateTimeFormat,time(),869,886
org.joda.time.format.ISODateTimeFormat,hourMinuteSecondFraction(),1473,1491
org.joda.time.format.ISODateTimeFormat,fractionElement(),1690,1700
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneOffset,"printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale)",2109,2166
org.joda.time.format.DateTimeFormatter,requireParser(),918,929
org.joda.time.format.DateTimeParserBucket,"DateTimeParserBucket(long,Chronology,Locale,Integer,int)",107,127
org.joda.time.format.DateTimeFormatterBuilder.UnpaddedNumber,"UnpaddedNumber(DateTimeFieldType,int,boolean)",1360,1364
org.joda.time.format.DateTimeFormatterBuilder.Fraction,"printTo(StringBuffer,Writer,long,Chronology)",1905,1987
org.joda.time.field.PreciseDurationDateTimeField,remainder(long),117,131
org.joda.time.format.ISODateTimeFormat,date(),859,867
org.joda.time.format.ISODateTimeFormat,yearMonthDay(),1351,1366
org.joda.time.format.DateTimeFormatterBuilder.CharacterLiteral,"printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale)",1177,1181
org.joda.time.format.DateTimeFormatterBuilder.PaddedNumber,"printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale)",1433,1442
org.joda.time.format.DateTimeFormatter,print(ReadableInstant),572,585
org.joda.time.format.DateTimeFormatter,"printTo(StringBuffer,ReadableInstant)",452,462
org.joda.time.field.BaseDurationField,compareTo(DurationField),145,157
org.joda.time.format.DateTimeFormatter,"printTo(StringBuffer,long,Chronology)",617,632
org.joda.time.format.DateTimeFormatter,"DateTimeFormatter(DateTimePrinter,DateTimeParser,Locale,boolean,Chronology,DateTimeZone,Integer,int)",119,136
org.joda.time.format.ISODateTimeFormat,literalTElement(),1652,1659
org.joda.time.format.ISODateTimeFormat,offsetElement(),1702,1709
org.joda.time.format.DateTimeFormatter,requirePrinter(),651,662
org.joda.time.format.DateTimeFormatterBuilder,"appendFraction(DateTimeFieldType,int,int)",517,542
org.joda.time.format.DateTimeFormatterBuilder,"appendFractionOfSecond(int,int)",544,560
org.joda.time.format.DateTimeFormatterBuilder.Fraction,"Fraction(DateTimeFieldType,int,int)",1856,1865
org.joda.time.format.DateTimeFormatterBuilder.Fraction,estimatePrintedLength(),1867,1869
org.joda.time.format.DateTimeFormatterBuilder.Fraction,estimateParsedLength(),2025,2027
