File,Signature,StartLine,EndLine
org.jsoup.nodes.XmlDeclaration,"XmlDeclaration(String,String,boolean)",15,26
org.jsoup.nodes.XmlDeclaration,nodeName(),28,30
org.jsoup.nodes.XmlDeclaration,getWholeDeclaration(),41,62
org.jsoup.nodes.XmlDeclaration,"outerHtmlHead(Appendable,int,Document.OutputSettings)",64,70
org.jsoup.nodes.XmlDeclaration,"outerHtmlTail(Appendable,int,Document.OutputSettings)",72,72
org.jsoup.nodes.XmlDeclaration,name(),33,39
org.jsoup.nodes.Document.OutputSettings,syntax(Syntax),449,458
org.jsoup.nodes.Element,prependChild(Node),306,317
org.jsoup.parser.XmlTreeBuilder,insert(Token.Comment),69,81
org.jsoup.nodes.Document,charset(),243,253
org.jsoup.nodes.Document,outerHtml(),192,195
org.jsoup.parser.Parser,xmlParser(),174,181
org.jsoup.nodes.Document,charset(Charset),213,241
org.jsoup.nodes.Document,updateMetaCharsetElement(boolean),255,270
org.jsoup.nodes.Document,ensureMetaCharsetElement(),291,359
org.jsoup.nodes.Element,toString(),1229,1231
org.jsoup.nodes.Document.OutputSettings,charset(),404,414
org.jsoup.parser.XmlTreeBuilder,popStackToClose(Token.EndTag),93,119
org.jsoup.nodes.Element,text(String),964,977
org.jsoup.parser.XmlTreeBuilder,insert(Token.StartTag),54,67
org.jsoup.parser.XmlTreeBuilder,insert(Token.Character),83,86
org.jsoup.parser.XmlTreeBuilder,"initialiseParse(String,String,ParseErrorList)",16,21
org.jsoup.parser.XmlTreeBuilder,process(Token),23,48
org.jsoup.parser.XmlTreeBuilder,insertNode(Node),50,52
org.jsoup.parser.XmlTreeBuilder,process(Token),23,48
org.jsoup.nodes.Element,empty(),467,474
org.jsoup.nodes.Node,Node(String),42,44
org.jsoup.nodes.Node,baseUri(),131,137
org.jsoup.parser.CharacterReader,nextIndexOf(char),65,77
org.jsoup.parser.CharacterReader,consumeTo(char),103,112
org.jsoup.helper.Validate,noNullElements(Object[]),67,73
org.jsoup.helper.Validate,"noNullElements(Object[],String)",75,84
org.jsoup.nodes.Node,"addChildren(int,Node)",438,447
org.jsoup.Jsoup,"parse(String,String,Parser)",34,46
org.jsoup.Jsoup,"parse(InputStream,String,String,Parser)",121,136
org.jsoup.nodes.Comment,getData(),26,32
org.jsoup.helper.DataUtil,"load(InputStream,String,String,Parser)",63,75
org.jsoup.nodes.Attributes,"put(String,String)",44,52
org.jsoup.nodes.TextNode,isBlank(),66,72
org.jsoup.nodes.Node,"attr(String,String)",93,102
org.jsoup.nodes.Attributes,size(),97,105
org.jsoup.helper.StringUtil,isBlank(String),66,81
org.jsoup.nodes.Element,appendElement(String),341,352
org.jsoup.parser.Parser,"parseInput(String,String)",28,31
org.jsoup.parser.Parser,isTrackErrors(),52,58
org.jsoup.nodes.Document.OutputSettings,charset(Charset),416,425
org.jsoup.helper.DataUtil,"readToByteBuffer(InputStream,int)",148,176
org.jsoup.helper.DataUtil,readToByteBuffer(InputStream),178,180
org.jsoup.nodes.Document,outputSettings(),532,538
org.jsoup.nodes.Attribute,getValue(),55,61
org.jsoup.nodes.Attributes,get(String),28,42
org.jsoup.nodes.Document.OutputSettings,syntax(),441,447
org.jsoup.nodes.Node,"indent(Appendable,int,Document.OutputSettings)",583,585
org.jsoup.nodes.Document.OutputSettings,indentAmount(),498,504
org.jsoup.helper.StringUtil,padding(int),48,64
org.jsoup.parser.Parser,Parser(TreeBuilder),20,26
org.jsoup.parser.Token,asComment(),326,328
org.jsoup.parser.Token.Comment,reset(),237,242
org.jsoup.parser.Token.Comment,getData(),248,250
org.jsoup.nodes.Comment,"Comment(String,String)",12,20
