File,Signature,StartLine,EndLine
org.apache.commons.jxpath.ri.compiler.CoreOperationLessThanOrEqual,evaluateCompare(int),37,39
org.apache.commons.jxpath.ri.compiler.CoreOperation,compute(EvalContext),55,57
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,"containsMatch(Iterator,Object)",116,130
org.apache.commons.jxpath.ri.compiler.CoreOperationAdd,computeValue(EvalContext),38,44
org.apache.commons.jxpath.ri.compiler.TreeCompiler,"lessThanOrEqual(Object,Object)",68,72
org.apache.commons.jxpath.ri.compiler.CoreOperationLessThanOrEqual,"CoreOperationLessThanOrEqual(Expression,Expression)",28,35
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,computeValue(EvalContext),45,48
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,"compute(Object,Object)",65,99
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,reduce(Object),101,114
org.apache.commons.jxpath.ri.compiler.TreeCompiler,sum(Object[]),42,44
org.apache.commons.jxpath.ri.compiler.CoreOperationAdd,CoreOperationAdd(Expression[]),30,36
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,CoreOperationRelationalExpression(Expression[]),37,43
org.apache.commons.jxpath.ri.model.VariablePointer,getLength(),141,147
org.apache.commons.jxpath.ri.model.VariablePointer,setIndex(int),116,119
org.apache.commons.jxpath.ri.model.beans.NullPointer,"NullPointer(QName,Locale)",36,44
org.apache.commons.jxpath.ri.compiler.VariableReference,compute(EvalContext),60,62
org.apache.commons.jxpath.ri.model.VariablePointer,getImmediateNode(),92,96
org.apache.commons.jxpath.BasicVariables,getVariable(String),47,64
org.apache.commons.jxpath.ri.model.VariablePointer,getImmediateValuePointer(),121,139
org.apache.commons.jxpath.ri.model.VariablePointer,getBaseValue(),75,80
org.apache.commons.jxpath.BasicVariables,isDeclaredVariable(String),35,45
org.apache.commons.jxpath.ri.model.VariablePointer,"VariablePointer(Variables,QName)",45,55
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl,getVariablePointer(QName),730,738
org.apache.commons.jxpath.ri.model.VariablePointerFactory,contextWrapper(JXPathContext),59,66
org.apache.commons.jxpath.ri.compiler.VariableReference,computeValue(EvalContext),64,71
org.apache.commons.jxpath.ri.axes.RootContext,getVariableContext(QName),121,131
org.apache.commons.jxpath.ri.model.VariablePointerFactory.VariableContextWrapper,VariableContextWrapper(JXPathContext),41,47
