File,Signature,StartLine,EndLine
org.apache.commons.csv.CSVFormat,withHeader(String),740,760
org.apache.commons.csv.CSVRecord,values(),222,224
org.apache.commons.csv.CSVParser,"parse(String,CSVFormat)",154,172
org.apache.commons.csv.CSVParser,addRecordValue(),245,253
org.apache.commons.csv.Token,reset(),60,64
org.apache.commons.csv.CSVParser,nextRecord(),438,487
org.apache.commons.csv.CSVParser,nextRecord(),438,487
org.apache.commons.csv.CSVFormat,getNullString(),451,466
org.apache.commons.csv.CSVParser,initializeHeader(),343,376
org.apache.commons.csv.CSVFormat,getHeader(),422,429
org.apache.commons.csv.CSVParser,"CSVParser(Reader,CSVFormat)",218,243
org.apache.commons.csv.CSVRecord,"CSVRecord(String[],Map<String,Integer>,String,long)",51,57
org.apache.commons.csv.Lexer,"parseSimpleToken(Token,int)",166,217
org.apache.commons.csv.Lexer,isStartOfLine(int),382,390
org.apache.commons.csv.Lexer,isEscape(int),403,405
org.apache.commons.csv.Lexer,isQuoteChar(int),407,409
org.apache.commons.csv.Lexer,isCommentStart(int),411,413
org.apache.commons.csv.Lexer,nextToken(Token),71,164
org.apache.commons.csv.Lexer,readEndOfLine(int),357,369
org.apache.commons.csv.Lexer,isEndOfFile(int),392,397
org.apache.commons.csv.Lexer,isDelimiter(int),399,401
org.apache.commons.csv.Lexer,"Lexer(CSVFormat,ExtendedBufferedReader)",60,69
org.apache.commons.csv.Lexer,mapNullToDisabled(Character),290,292
org.apache.commons.csv.CSVFormat,getIgnoreSurroundingSpaces(),441,449
org.apache.commons.csv.ExtendedBufferedReader,getLastChar(),64,74
org.apache.commons.csv.CSVFormat,getIgnoreEmptyLines(),431,439
org.apache.commons.csv.ExtendedBufferedReader,read(),54,62
org.apache.commons.csv.CSVFormat,getCommentStart(),395,402
org.apache.commons.csv.ExtendedBufferedReader,ExtendedBufferedReader(Reader),47,52
org.apache.commons.csv.CSVFormat,getEscape(),413,420
org.apache.commons.csv.CSVFormat,validate(),615,657
org.apache.commons.csv.Assertions,"notNull(Object,String)",31,35
org.apache.commons.csv.CSVFormat,getQuoteChar(),468,475
org.apache.commons.csv.CSVFormat,getDelimiter(),404,411
org.apache.commons.csv.CSVFormat,"CSVFormat(char,Character,Quote,Character,Character,boolean,boolean,String,String,String[],boolean)",270,316
org.apache.commons.csv.CSVFormat,isLineBreak(char),234,244
org.apache.commons.csv.CSVFormat,isLineBreak(Character),246,256
org.apache.commons.csv.CSVFormat,withDelimiter(char),693,708
org.apache.commons.csv.CSVFormat,withEscape(char),710,721
org.apache.commons.csv.CSVFormat,withEscape(Character),723,738
org.apache.commons.csv.CSVFormat,withIgnoreEmptyLines(boolean),762,773
org.apache.commons.csv.CSVFormat,withIgnoreSurroundingSpaces(boolean),775,786
org.apache.commons.csv.CSVFormat,withQuoteChar(Character),821,836
org.apache.commons.csv.CSVFormat,withRecordSeparator(char),851,861
org.apache.commons.csv.CSVFormat,withRecordSeparator(String),863,874
org.apache.commons.csv.Token,toString(),66,74
org.apache.commons.csv.Assertions,Assertions(),27,29
org.apache.commons.csv.CSVFormat,newFormat(char),258,268
org.apache.commons.csv.CSVFormat,equals(Object),318,375
org.apache.commons.csv.CSVFormat,format(Object),377,393
org.apache.commons.csv.CSVFormat,getQuotePolicy(),477,484
org.apache.commons.csv.CSVFormat,getRecordSeparator(),486,493
org.apache.commons.csv.CSVFormat,getSkipHeaderRecord(),495,502
org.apache.commons.csv.CSVFormat,hashCode(),504,520
org.apache.commons.csv.CSVFormat,isCommentingEnabled(),522,531
org.apache.commons.csv.CSVFormat,isEscaping(),533,540
org.apache.commons.csv.CSVFormat,isNullHandling(),542,549
org.apache.commons.csv.CSVFormat,isQuoting(),551,558
org.apache.commons.csv.CSVFormat,parse(Reader),560,575
org.apache.commons.csv.CSVFormat,toString(),577,613
org.apache.commons.csv.CSVFormat,withCommentStart(char),659,672
org.apache.commons.csv.CSVFormat,withCommentStart(Character),674,691
org.apache.commons.csv.CSVFormat,withNullString(String),788,806
org.apache.commons.csv.CSVFormat,withQuoteChar(char),808,819
org.apache.commons.csv.CSVFormat,withQuotePolicy(Quote),838,849
org.apache.commons.csv.CSVFormat,withSkipHeaderRecord(boolean),876,888
org.apache.commons.csv.Lexer,parseEncapsulatedToken(Token),219,288
org.apache.commons.csv.Lexer,getCurrentLineNumber(),294,301
org.apache.commons.csv.Lexer,readEscape(),304,345
org.apache.commons.csv.Lexer,trimTrailingSpaces(StringBuilder),347,355
org.apache.commons.csv.Lexer,isClosed(),371,373
org.apache.commons.csv.Lexer,isWhitespace(int),375,380
org.apache.commons.csv.Lexer,isMetaChar(int),415,420
org.apache.commons.csv.Lexer,close(),422,430
org.apache.commons.csv.ExtendedBufferedReader,"read(char[],int,int)",76,104
org.apache.commons.csv.ExtendedBufferedReader,readLine(),106,128
