File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.codec.language.DoubleMetaphone,"doubleMetaphone(String,boolean)",78,191,1.0
org.apache.commons.codec.language.DoubleMetaphone,"handleW(String,DoubleMetaphoneResult,int)",726,763,0.8686889
org.apache.commons.codec.language.DoubleMetaphone,"handleR(String,DoubleMetaphoneResult,int,boolean)",594,609,0.8021405
org.apache.commons.codec.language.DoubleMetaphone,"handleS(String,DoubleMetaphoneResult,int,boolean)",611,662,0.8021405
org.apache.commons.codec.language.DoubleMetaphone,"handleL(String,DoubleMetaphoneResult,int)",558,576,0.6980039
org.apache.commons.codec.language.DoubleMetaphone,"handleG(String,DoubleMetaphoneResult,int,boolean)",415,469,0.6881604
org.apache.commons.codec.language.DoubleMetaphone,"handleC(String,DoubleMetaphoneResult,int)",278,330,0.6450136
org.apache.commons.codec.language.DoubleMetaphone,"handleCH(String,DoubleMetaphoneResult,int)",358,387,0.6450136
org.apache.commons.codec.language.Metaphone,metaphone(String),72,315,0.60216767
org.apache.commons.codec.language.DoubleMetaphone,"handleJ(String,DoubleMetaphoneResult,int,boolean)",523,556,0.58178043
org.apache.commons.codec.language.DoubleMetaphone,"handleX(String,DoubleMetaphoneResult,int)",765,784,0.58178043
org.apache.commons.codec.binary.Base64,"decode(byte[],int,int)",511,582,0.5808717
org.apache.commons.codec.language.DoubleMetaphone,"handleAEIOUY(String,DoubleMetaphoneResult,int)",267,276,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleCC(String,DoubleMetaphoneResult,int)",332,356,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleD(String,DoubleMetaphoneResult,int)",389,413,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleGH(String,DoubleMetaphoneResult,int)",471,503,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleH(String,DoubleMetaphoneResult,int)",505,521,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleP(String,DoubleMetaphoneResult,int)",578,592,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleSC(String,DoubleMetaphoneResult,int)",664,694,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleT(String,DoubleMetaphoneResult,int)",696,724,0.56196874
org.apache.commons.codec.language.DoubleMetaphone,"handleZ(String,DoubleMetaphoneResult,int,boolean)",786,804,0.56196874
org.apache.commons.codec.net.RFC1522Codec,decodeText(String),99,146,0.5435723
org.apache.commons.codec.binary.Base64InputStream,"read(byte,int,int)",119,164,0.4480677
org.apache.commons.codec.language.DoubleMetaphone,"conditionL0(String,int)",855,869,0.42097193
org.apache.commons.codec.net.RFC1522Codec,"encodeText(String,String)",64,97,0.4052861
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,append(char),1042,1045,0.39909527
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,"append(char,char)",1047,1050,0.39909527
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,append(String),1064,1067,0.39909527
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,"append(String,String)",1069,1072,0.39909527
org.apache.commons.codec.language.DoubleMetaphone,"contains(String,int,int,String[])",1006,1024,0.3824396
org.apache.commons.codec.language.Soundex,"getMappingCode(String,int)",166,194,0.36696237
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,appendAlternate(char),1058,1062,0.36591664
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,appendAlternate(String),1083,1090,0.36591664
org.apache.commons.codec.language.DoubleMetaphone,"isDoubleMetaphoneEqual(String,String,boolean)",232,247,0.3589691
org.apache.commons.codec.binary.StringUtils,"getSupportedBytes(String,String)",132,160,0.34376994
org.apache.commons.codec.binary.Base64OutputStream,"write(byte,int,int)",113,146,0.2993271
org.apache.commons.codec.language.DoubleMetaphone,"conditionCH1(String,int)",843,853,0.29478025
org.apache.commons.codec.language.DoubleMetaphone,"conditionM0(String,int)",871,881,0.29478025
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,isComplete(),1100,1103,0.29316208
org.apache.commons.codec.binary.BinaryCodec,toAsciiBytes(byte[]),224,253,0.27806297
org.apache.commons.codec.binary.BinaryCodec,toAsciiChars(byte[]),255,283,0.27806297
org.apache.commons.codec.language.DoubleMetaphone,"conditionC0(String,int)",808,825,0.27496856
org.apache.commons.codec.language.DoubleMetaphone,"conditionCH0(String,int)",827,841,0.27496856
org.apache.commons.codec.binary.Base64,"readResults(byte[],int,int)",378,407,0.2712989
org.apache.commons.codec.binary.Base64,"setInitialBuffer(byte[],int,int)",409,428,0.26028112
org.apache.commons.codec.net.URLCodec,decodeUrl(byte[]),154,185,0.2600994
