File,Signature,StartLine,EndLine,Suspiciousness
com.google.javascript.jscomp.parsing.IRFactory,transformTokenType(int),1078,1268,1.0
com.google.javascript.jscomp.jsonml.JsonMLAst,getAstRoot(AbstractCompiler),69,79,0.98015815
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher.processGeneric(com.google.javascript.jscomp.mozilla.rhino,Node),380,387,0.8949447
com.google.javascript.jscomp.CommandLineRunner,"initConfigFromFlags(String[],PrintStream)",550,617,0.8263512
com.google.javascript.jscomp.AstParallelizer,split(),148,159,0.80737466
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher,processAstRoot(AstRoot),440,448,0.807211
com.google.javascript.jscomp.parsing.NullErrorReporter.NewRhinoNullReporter,"runtimeError(String,String,int,String,int)",49,55,0.7909624
com.google.javascript.jscomp.RhinoErrorReporter.NewRhinoErrorReporter,"runtimeError(String,String,int,String,int)",162,168,0.787266
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher,processIllegalToken(AstNode),1031,1040,0.7619363
com.google.javascript.jscomp.RhinoErrorReporter,RhinoErrorReporter(AbstractCompiler),73,101,0.7417646
com.google.javascript.jscomp.RhinoErrorReporter,forNewRhino(AbstractCompiler),103,106,0.6875625
com.google.javascript.jscomp.jsonml.JsonMLAst,createAst(AbstractCompiler),101,112,0.68428105
com.google.javascript.jscomp.JsMessageExtractor,extractMessages(Iterable<JSSourceFile>),104,145,0.6670698
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,areValidRegexpFlags(String),1453,1462,0.6499499
com.google.javascript.jscomp.SanityCheck,"sanityCheckAst(Node,Node)",57,63,0.63655406
com.google.javascript.jscomp.AbstractCommandLineRunner.CommandLineConfig.setJscompDevMode(CompilerOptions,DevMode),1407,1411,0.6209921
com.google.javascript.jscomp.parsing.NullErrorReporter,forNewRhino(),42,45,0.58023226
com.google.javascript.jscomp.Compiler,setLoggingLevel(Level),1962,1967,0.580138
com.google.javascript.jscomp.TypeCheck,"visitObjLitKey(NodeTraversal,Node,Node)",948,1004,0.5603562
com.google.javascript.jscomp.parsing.IRFactory.TransformDispatcher,processVariableDeclaration(VariableDeclaration),990,1002,0.54684323
com.google.javascript.jscomp.InlineFunctions.FunctionExpression,"FunctionExpression(Node,int)",1082,1087,0.5167254
com.google.javascript.jscomp.CompilerInput,regenerateDependencyInfoIfNecessary(),191,237,0.50496644
com.google.javascript.jscomp.AstValidator,validateExpression(Node),155,275,0.50407624
com.google.javascript.jscomp.parsing.ParserRunner,"parse(StaticSourceFile,String,Config,ErrorReporter,Logger)",95,147,0.49087554
com.google.javascript.jscomp.ExpressionDecomposer,"isSubexpressionMovable(Node,Node)",704,821,0.48818904
com.google.javascript.jscomp.AstValidator,AstValidator(),47,55,0.4866728
com.google.javascript.jscomp.PureFunctionIdentifier,"process(Node,Node)",99,117,0.47736603
com.google.javascript.jscomp.AstValidator,validateObjectLitSetKey(Node),707,721,0.47699142
com.google.javascript.jscomp.Denormalize,"maybeCollapseIntoForStatements(Node,Node)",61,127,0.46864548
com.google.javascript.jscomp.AstValidator,validateObjectLitKey(Node),674,689,0.4685903
com.google.javascript.jscomp.AstValidator,validateObjectLitGetKey(Node),691,705,0.46736515
com.google.javascript.jscomp.Compiler,processDefines(),1650,1660,0.46528473
com.google.javascript.jscomp.AstValidator,validateStatement(Node),93,153,0.45872533
com.google.javascript.jscomp.CreateSyntheticBlocks,"process(Node,Node)",77,94,0.4561003
com.google.javascript.jscomp.Compiler,newExternInput(String),989,1000,0.45554113
com.google.javascript.jscomp.jsonml.Validator,doValidate(JsonML),73,200,0.45155954
com.google.javascript.jscomp.Compiler,replaceIncrementalSourceAst(JsAst),1011,1053,0.44944748
com.google.javascript.jscomp.AbstractCommandLineRunner,run(),303,345,0.44923556
com.google.javascript.jscomp.NodeUtil,"checkForStateChangeHelper(Node,boolean,AbstractCompiler)",777,926,0.44830805
com.google.javascript.jscomp.AstValidator,AstValidator(ViolationHandler),43,45,0.44795033
com.google.javascript.jscomp.AbstractCommandLineRunner,setRunOptions(CompilerOptions),193,297,0.44535857
com.google.javascript.jscomp.InlineVariables.InliningBehavior,"canInline(Reference,Reference,Reference)",517,578,0.43791264
com.google.javascript.jscomp.CommandLineRunner,shouldRunCompiler(),745,750,0.4350243
com.google.javascript.jscomp.ReplaceMessages,"constructAddOrStringNode(Iterator<CharSequence>,Node)",165,217,0.43422642
com.google.javascript.jscomp.CheckAccessControls,CheckAccessControls(AbstractCompiler),118,122,0.4330987
com.google.javascript.jscomp.AstValidator,validateObjectLitStringKey(Node),723,728,0.43270516
com.google.javascript.jscomp.jsonml.SecureCompiler,compile(JsonML),100,119,0.4316025
com.google.javascript.jscomp.SanityCheck,"sanityCheckNormalization(Node,Node)",108,134,0.43140164
com.google.javascript.jscomp.RuntimeTypeCheck,"getBoilerplateCode(AbstractCompiler,String)",382,399,0.43074116
com.google.javascript.jscomp.TypedScopeCreator,"TypedScopeCreator(AbstractCompiler,CodingConvention)",170,177,0.4294318
com.google.javascript.jscomp.Compiler,toSource(JSModule),1394,1418,0.42728043
com.google.javascript.jscomp.JsAst,parse(AbstractCompiler),84,106,0.42719638
com.google.javascript.jscomp.TypedScopeCreator.AbstractScopeBuilder,"defineSlot(Node,Node,String,JSType,boolean)",1032,1156,0.4252813
com.google.javascript.jscomp.AstValidator,validateFor(Node),404,421,0.42252827
com.google.javascript.jscomp.CreateSyntheticBlocks.Callback,"visit(NodeTraversal,Node,Node)",170,217,0.41903836
com.google.javascript.jscomp.CompilerInput,"CompilerInput(SourceAst,InputId,boolean)",77,86,0.41763443
com.google.javascript.jscomp.Compiler,toSourceArray(JSModule),1421,1450,0.41741222
com.google.javascript.jscomp.AstValidator,validateCall(Node),373,379,0.4168719
com.google.javascript.jscomp.AbstractPeepholeOptimization,validateResult(Node),139,156,0.4146972
com.google.javascript.jscomp.AstValidator,validateTry(Node),509,535,0.41187516
com.google.javascript.jscomp.AstValidator,validateSwitch(Node),544,559,0.4105494
com.google.javascript.jscomp.RuntimeTypeCheck,jsCode(String),377,380,0.4100016
com.google.javascript.jscomp.CompilerInput,getAstRoot(AbstractCompiler),119,128,0.40945837
com.google.javascript.jscomp.Compiler,parseInputs(),1145,1289,0.40887487
com.google.javascript.jscomp.ProcessClosurePrimitives,"verifyProvide(NodeTraversal,Node,Node)",683,702,0.4038665
com.google.javascript.jscomp.Compiler,toSourceArray(),1368,1392,0.40361962
com.google.javascript.jscomp.AstValidator,validateScript(Node),83,91,0.40349886
com.google.javascript.jscomp.jsonml.Reader,"transformElement(JsonML,Node)",225,399,0.40337008
com.google.javascript.jscomp.AstValidator,"validateChildCount(Node,int)",774,788,0.40262514
com.google.javascript.jscomp.AstValidator,validateFunctionExpression(Node),358,364,0.40260026
com.google.javascript.jscomp.AstValidator,"validateMinimumChildCount(Node,int)",790,805,0.40203598
com.google.javascript.jscomp.Compiler,addIncrementalSourceAst(JsAst),1002,1009,0.40126953
