File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.compress.archivers.zip.X7875_NewUnix,trimLeadingZeroesForceMinLength(byte[]),271,337,1.0
org.apache.commons.compress.archivers.zip.ZipFile,"setSizesAndOffsetFromZip64Extra(ZipArchiveEntry,OffsetEntry,int)",595,641,0.97316664
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,rewriteSizesAndCrc(boolean),533,581,0.9334411
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,"reparseCentralDirectoryData(boolean,boolean,boolean,boolean)",240,287,0.8975994
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,"parseFromLocalFileData(byte[],int,int)",183,211,0.88559484
org.apache.commons.compress.archivers.zip.ZipFile,"ZipFile(File,String,boolean)",196,231,0.8626289
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,writeCentralFileHeader(ZipArchiveEntry),1010,1127,0.8503376
org.apache.commons.compress.archivers.zip.ZipFile,"resolveLocalFileHeaderData(Map<ZipArchiveEntry,NameAndComment>)",887,937,0.84899366
org.apache.commons.compress.archivers.zip.ZipFile,"readCentralDirectoryEntry(Map<ZipArchiveEntry,NameAndComment>)",506,593,0.8388784
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,writeLocalFileHeader(ZipArchiveEntry),866,950,0.8347052
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,getNextZipEntry(),206,300,0.8028959
org.apache.commons.compress.archivers.zip.ExtraFieldUtils,"parse(byte[],boolean,UnparseableExtraField)",116,188,0.7917919
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,"mergeExtraFields(ZipExtraField[],boolean)",618,652,0.7856307
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,readStoredEntry(),738,785,0.7780073
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,putArchiveEntry(ArchiveEntry),583,630,0.7585141
org.apache.commons.compress.archivers.zip.ZipFile,positionAtCentralDirectory(),735,762,0.75518954
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraField,"parseFromCentralDirectoryData(byte[],int,int)",213,238,0.7459588
org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp,getCentralDirectoryLength(),136,150,0.73999316
org.apache.commons.compress.archivers.zip.ZipFile,populateFromCentralDirectory(),472,504,0.7363688
org.apache.commons.compress.archivers.zip.X5455_ExtendedTimestamp,"parseFromLocalFileData(byte[],int,int)",196,225,0.73523676
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,skipRemainderOfArchive(),879,894,0.7324272
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,"matches(byte[],int)",532,553,0.72241914
org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream,writeCentralDirectoryEnd(),1153,1193,0.7191036
