File,Signature,StartLine,EndLine,Suspiciousness
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,"_parseNumber2(boolean,int)",1367,1495,1.0
com.fasterxml.jackson.core.util.TextBuffer,expandCurrentSegment(),598,614,0.83281386
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,loadMore(),188,221,0.8218748
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,loadMore(),166,194,0.8218748
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,_writeString(String),901,928,0.80254084
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,rehash(),611,694,0.7931937
com.fasterxml.jackson.core.json.UTF8JsonGenerator,"_writeCustomStringSegment2(char[],int,int)",1439,1498,0.77884275
com.fasterxml.jackson.core.util.ByteArrayBuilder,_allocMore(),223,241,0.76000524
com.fasterxml.jackson.core.util.ByteArrayBuilder,"ByteArrayBuilder(BufferRecycler,int)",50,53,0.74020624
com.fasterxml.jackson.core.JsonFactory,createParser(String),869,887,0.6842196
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextToken(),687,812,0.6763252
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,rehash(),1067,1147,0.67320585
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,nextFieldName(SerializableString),880,965,0.65268344
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,nextFieldName(SerializableString),744,822,0.65268344
com.fasterxml.jackson.core.json.UTF8JsonGenerator,"_writeStringSegment(char[],int,int)",1177,1219,0.63902533
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName(),2082,2185,0.6208051
com.fasterxml.jackson.core.io.IOContext,allocReadIOBuffer(int),150,156,0.61364174
com.fasterxml.jackson.core.util.ByteArrayBuilder,ByteArrayBuilder(BufferRecycler),47,47,0.6132347
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,"_matchToken(String,int)",2756,2774,0.60574734
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,"_matchToken2(String,int)",2776,2795,0.60574734
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,"_matchToken(String,int)",2524,2558,0.60574734
com.fasterxml.jackson.core.util.TextBuffer,expand(int),676,701,0.6042946
com.fasterxml.jackson.core.util.TextBuffer,"append(char[],int,int)",434,470,0.59704167
