File,Signature,StartLine,EndLine,Suspiciousness
org.mockito.internal.runners.RunnerFactory,create(Class<?>),25,52,1.0
org.mockito.Mockito,validateMockitoUsage(),2138,2185,0.9919637
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl,JUnit45AndHigherRunnerImpl(Class<?>),22,31,0.8003221
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner,isOut(StackTraceElement),9,15,0.7265269
org.mockito.runners.VerboseMockitoJUnitRunner,run(RunNotifier),50,73,0.71702474
org.mockito.internal.matchers.apachecommons.EqualsBuilder,"reflectionEquals(Object,Object,boolean,Class,String[])",195,268,0.6777639
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl,run(RunNotifier),33,38,0.67704535
org.mockito.internal.runners.JUnit44RunnerImpl,run(RunNotifier),33,38,0.67704535
org.mockito.internal.matchers.apachecommons.EqualsBuilder,"reflectionEquals(Object,Object,boolean,Class)",166,193,0.6579283
org.mockito.runners.ConsoleSpammingMockitoJUnitRunner,run(RunNotifier),103,121,0.65354365
org.mockito.internal.runners.JUnit44RunnerImpl,JUnit44RunnerImpl(Class<?>),22,31,0.64645875
org.mockito.Mockito,ignoreStubs(Object),1869,1934,0.64090174
org.mockito.internal.creation.AcrossJVMSerializationFeature.MockitoMockObjectInputStream,"hackClassNameToMatchNewlyCreatedClass(ObjectStreamClass,Class<?>)",311,342,0.62441945
org.mockito.Mockito,verifyNoMoreInteractions(Object),1545,1588,0.62287956
org.mockito.exceptions.verification.junit.JUnitTool,"createArgumentsAreDifferentException(String,String,String)",19,21,0.61892
org.mockito.internal.configuration.InjectingAnnotationEngine,"createMockFor(Annotation,Field)",27,36,0.60532176
org.mockito.runners.ConsoleSpammingMockitoJUnitRunner,filter(Filter),128,131,0.6014433
org.mockito.runners.MockitoJUnitRunner,filter(Filter),70,73,0.6014433
org.mockito.runners.VerboseMockitoJUnitRunner,filter(Filter),80,83,0.6014433
org.mockito.exceptions.verification.junit.JUnitTool,hasJUnit(),15,17,0.5930641
org.mockito.Mockito,timeout(int),2057,2096,0.5687842
org.mockito.Mockito,after(int),2098,2136,0.5687842
org.mockito.Mockito,inOrder(Object),1838,1867,0.54223305
org.mockito.AdditionalAnswers,delegatesTo(Object),110,172,0.5261876
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl,filter(Filter),44,46,0.52373934
org.mockito.internal.runners.JUnit44RunnerImpl,filter(Filter),44,46,0.52373934
org.mockito.runners.MockitoJUnitRunner,run(RunNotifier),60,63,0.51944596
org.mockito.Mockito,when(T),1391,1455,0.51698667
org.mockito.Mockito,"mock(Class<T>,ReturnValues)",1172,1205,0.51653004
org.mockito.AdditionalAnswers,returnsFirstArg(),30,48,0.49829233
org.mockito.AdditionalAnswers,returnsSecondArg(),50,68,0.49829233
org.mockito.AdditionalAnswers,returnsLastArg(),70,88,0.49829233
org.mockito.AdditionalAnswers,returnsArgAt(int),90,108,0.49829233
org.mockito.runners.ConsoleSpammingMockitoJUnitRunner,"ConsoleSpammingMockitoJUnitRunner(MockitoLogger,RunnerImpl)",98,101,0.49785465
org.mockito.runners.VerboseMockitoJUnitRunner,VerboseMockitoJUnitRunner(RunnerImpl),46,48,0.49785465
org.mockito.Mockito,stub(T),1338,1389,0.49398872
org.mockito.runners.ConsoleSpammingMockitoJUnitRunner,ConsoleSpammingMockitoJUnitRunner(Class<?>),94,96,0.49025422
org.mockito.runners.MockitoJUnitRunner,MockitoJUnitRunner(Class<?>),56,58,0.49025422
org.mockito.runners.VerboseMockitoJUnitRunner,VerboseMockitoJUnitRunner(Class<?>),42,44,0.49025422
org.mockito.runners.MockitoJUnit44Runner,MockitoJUnit44Runner(Class<?>),53,55,0.49025422
org.mockito.Mockito,spy(T),1257,1336,0.4845059
org.mockito.internal.junit.JUnitTool,"createArgumentsAreDifferentException(String,String,String)",26,35,0.48450005
org.mockito.Mockito,"mock(Class<T>,Answer)",1207,1228,0.4715497
org.mockito.Mockito,reset(T),1514,1543,0.45883733
org.mockito.internal.runners.util.RunnerProvider,"newInstance(String,Class<?>)",29,45,0.4445767
org.mockito.Mockito,doCallRealMethod(),1685,1718,0.43901223
org.mockito.internal.matchers.apachecommons.EqualsBuilder,"reflectionEquals(Object,Object,String[])",119,140,0.43793505
org.mockito.internal.configuration.SpyAnnotationEngine,"process(Class<?>,Object)",45,75,0.4375355
org.mockito.Mockito,withSettings(),2187,2219,0.4364275
org.mockito.internal.invocation.InvocationMatcher,hasSameMethod(Invocation),96,115,0.4343118
org.mockito.internal.matchers.apachecommons.EqualsBuilder,"reflectionEquals(Object,Object)",97,117,0.4335578
org.mockito.internal.matchers.apachecommons.EqualsBuilder,"reflectionEquals(Object,Object,boolean)",142,164,0.4335578
org.mockito.Mockito,doReturn(Object),1788,1836,0.42284536
