File,Signature,StartLine,EndLine,Suspiciousness
"org.jsoup.nodes.Attributes.html(Appendable,Document",OutputSettings),310,326,1.0
org.jsoup.safety.Cleaner,isValid(Document),63,81,0.98326033
"org.jsoup.nodes.Element.outerHtmlHead(Appendable,int,Document",OutputSettings),1352,1373,0.8199506
"org.jsoup.Jsoup.clean(String,String,Whitelist,Document",OutputSettings),218,238,0.80988675
"org.jsoup.nodes.Attribute.shouldCollapseAttribute(String,String,Document",OutputSettings),162,166,0.80177826
"org.jsoup.nodes.Attribute.html(String,String,Appendable,Document",OutputSettings),111,118,0.7797377
org.jsoup.Jsoup,"isValid(String,Whitelist)",240,251,0.7629433
"org.jsoup.nodes.Entities.escape(Appendable,String,Document","OutputSettings,boolean,boolean,boolean)",173,246,0.72724825
"org.jsoup.nodes.DocumentType.outerHtmlHead(Appendable,int,Document",OutputSettings),83,100,0.6773431
org.jsoup.parser.Parser,"parseBodyFragment(String,String)",153,173,0.67333
org.jsoup.helper.HttpConnection.Response.execute(Connection,"Request,Response)",711,807,0.65570927
org.jsoup.helper.DataUtil,"parseInputStream(InputStream,String,String,Parser)",93,156,0.6476126
"org.jsoup.nodes.TextNode.outerHtmlHead(Appendable,int,Document",OutputSettings),96,103,0.6179325
org.jsoup.nodes.Document,normalise(),110,136,0.6109955
org.jsoup.nodes.Document,ensureMetaCharsetElement(),292,360,0.5962935
org.jsoup.nodes.Document.OutputSettings,syntax(Syntax),462,471,0.5838637
"org.jsoup.nodes.XmlDeclaration.getWholeDeclaration(Appendable,Document",OutputSettings),64,71,0.581179
org.jsoup.nodes.Document,createShell(String),35,49,0.5779519
"org.jsoup.nodes.Comment.outerHtmlHead(Appendable,int,Document",OutputSettings),42,49,0.5741295
"org.jsoup.nodes.DataNode.outerHtmlHead(Appendable,int,Document",OutputSettings),51,53,0.5741295
"org.jsoup.nodes.CDataNode.outerHtmlHead(Appendable,int,Document",OutputSettings),29,34,0.5741295
"org.jsoup.nodes.PseudoTextElement.outerHtmlHead(Appendable,int,Document",OutputSettings),17,19,0.5741295
"org.jsoup.nodes.XmlDeclaration.outerHtmlHead(Appendable,int,Document",OutputSettings),73,82,0.5741295
org.jsoup.safety.Whitelist,"testValidProtocol(Element,Attribute,Set<Protocol>)",525,552,0.5622566
org.jsoup.Jsoup,"clean(String,String,Whitelist)",186,202,0.5514274
org.jsoup.Jsoup,"clean(String,Whitelist)",204,216,0.5514274
org.jsoup.nodes.Attribute.shouldCollapseAttribute(Document,OutputSettings),152,160,0.5408225
org.jsoup.nodes.Attributes,html(),295,308,0.5309693
org.jsoup.nodes.Attribute,html(),96,109,0.5309693
org.jsoup.safety.Cleaner,isValidBodyHtml(String),83,91,0.5128888
org.jsoup.nodes.Element,select(String),342,364,0.5096033
org.jsoup.parser.XmlTreeBuilder.insert(Token,Comment),83,97,0.5086854
"org.jsoup.nodes.Element.outerHtmlTail(Appendable,int,Document",OutputSettings),1375,1383,0.5070706
org.jsoup.parser.HtmlTreeBuilder,resetInsertionMode(),414,461,0.49881634
org.jsoup.parser.XmlTreeBuilder,"initialiseParse(Reader,String,ParseErrorList,ParseSettings)",31,36,0.48241398
org.jsoup.helper.W3CDom.W3CBuilder.head(org.jsoup.nodes,"Node,int)",82,113,0.47066012
"org.jsoup.nodes.Attribute.html(Appendable,Document",OutputSettings),120,122,0.45808604
org.jsoup.parser.Parser,"parseBodyFragmentRelaxed(String,String)",186,195,0.4555735
org.jsoup.Jsoup,connect(String),61,74,0.4462441
org.jsoup.nodes.Element,"getElementsByAttributeValueMatching(String,String)",888,902,0.4459885
"org.jsoup.nodes.Comment.outerHtmlTail(Appendable,int,Document",OutputSettings),51,51,0.4446297
"org.jsoup.nodes.DocumentType.outerHtmlTail(Appendable,int,Document",OutputSettings),102,104,0.4446297
"org.jsoup.nodes.DataNode.outerHtmlTail(Appendable,int,Document",OutputSettings),55,55,0.4446297
"org.jsoup.nodes.CDataNode.outerHtmlTail(Appendable,int,Document",OutputSettings),36,43,0.4446297
"org.jsoup.nodes.Node.OuterHtmlVisitor.OuterHtmlVisitor(Appendable,Document",OutputSettings),701,705,0.4446297
"org.jsoup.nodes.TextNode.outerHtmlTail(Appendable,int,Document",OutputSettings),105,105,0.4446297
"org.jsoup.nodes.PseudoTextElement.outerHtmlTail(Appendable,int,Document",OutputSettings),21,23,0.4446297
"org.jsoup.nodes.XmlDeclaration.outerHtmlTail(Appendable,int,Document",OutputSettings),84,85,0.4446297
org.jsoup.safety.Whitelist,relaxed(),143,182,0.43351465
org.jsoup.nodes.Element,cssSelector(),624,654,0.42769727
org.jsoup.Jsoup,"parseBodyFragment(String,String)",138,149,0.42747393
org.jsoup.Jsoup,parseBodyFragment(String),151,161,0.42747393
org.jsoup.parser.HtmlTreeBuilder,"initialiseParse(Reader,String,ParseErrorList,ParseSettings)",65,82,0.41963062
org.jsoup.nodes.Document,charset(Charset),214,242,0.4182088
