File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.cli2.option.GroupImpl,"GroupImpl(List,String,String,int,int)",55,111,1.0
org.apache.commons.cli2.commandline.Parser,parse(String[]),44,108,0.9044732
org.apache.commons.cli2.commandline.WriteableCommandLineImpl,"getValues(Option,List)",109,130,0.8379156
org.apache.commons.cli2.commandline.WriteableCommandLineImpl,"getSwitch(Option,Boolean)",136,152,0.8379156
org.apache.commons.cli2.commandline.WriteableCommandLineImpl,"WriteableCommandLineImpl(Option,List)",50,61,0.8197882
org.apache.commons.cli2.option.ArgumentImpl,"processValues(WriteableCommandLine,ListIterator,Option)",139,189,0.74308753
org.apache.commons.cli2.commandline.Parser,parseAndHelp(String[]),110,138,0.6907254
org.apache.commons.cli2.option.GroupImpl,"process(WriteableCommandLine,ListIterator)",156,235,0.67908096
org.apache.commons.cli2.option.GroupImpl,"helpLines(int,Set,Comparator)",395,433,0.67741096
org.apache.commons.cli2.builder.ArgumentBuilder,reset(),99,115,0.6545169
org.apache.commons.cli2.builder.ArgumentBuilder,withName(String),117,135,0.6368424
org.apache.commons.cli2.option.GroupImpl,validate(WriteableCommandLine),237,285,0.6350548
org.apache.commons.cli2.builder.CommandBuilder,reset(),82,98,0.6231307
org.apache.commons.cli2.commandline.PreferencesCommandLine,"PreferencesCommandLine(Option,Preferences)",56,65,0.62247276
org.apache.commons.cli2.commandline.PreferencesCommandLine,"PreferencesCommandLine(Option,Preferences,char)",67,79,0.62247276
org.apache.commons.cli2.commandline.PropertiesCommandLine,"PropertiesCommandLine(Option,Properties,char)",63,75,0.62247276
org.apache.commons.cli2.option.SourceDestArgument,"validate(WriteableCommandLine,Option)",112,132,0.6176379
org.apache.commons.cli2.option.Command,"Command(String,String,Set,boolean,Argument,Group,int)",53,99,0.6166015
org.apache.commons.cli2.commandline.DefaultingCommandLine,appendCommandLine(CommandLine),47,57,0.616314
org.apache.commons.cli2.option.ArgumentImpl,"ArgumentImpl(String,String,int,int,char,char,Validator,String,List,int)",71,133,0.6024256
org.apache.commons.cli2.option.DefaultOption,"processParent(WriteableCommandLine,ListIterator)",129,159,0.5890453
org.apache.commons.cli2.option.PropertyOption,"process(WriteableCommandLine,ListIterator)",81,104,0.5890453
org.apache.commons.cli2.option.Command,"processParent(WriteableCommandLine,ListIterator)",101,117,0.5890453
org.apache.commons.cli2.option.Switch,"processParent(WriteableCommandLine,ListIterator)",139,157,0.5890453
org.apache.commons.cli2.option.ParentImpl,defaults(WriteableCommandLine),246,256,0.58576185
