File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.jxpath.ri.compiler.Path,isSimpleStep(Step),98,129,1.0
org.apache.commons.jxpath.ri.parser.XPathParser,NodeTest(ArrayList),597,760,0.97479177
org.apache.commons.jxpath.ri.model.NodePointer,testNode(NodeTest),346,382,0.9013997
org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,"childIterator(NodeTest,boolean,NodePointer)",40,59,0.8615274
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,"testNode(NodePointer,Object,NodeTest)",424,480,0.8615274
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,"testNode(Node,NodeTest)",111,166,0.8615274
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"interpretSimpleExpressionPath(EvalContext,NodePointer,Expression[],Step[])",86,109,0.8544825
org.apache.commons.jxpath.ri.compiler.Path,"createContextForStep(EvalContext,int,NodeTest)",280,332,0.8465221
org.apache.commons.jxpath.ri.compiler.Step,toString(),81,127,0.8374914
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,"DOMAttributeIterator(NodePointer,QName)",42,66,0.83720905
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"doStepPredicatesStandard(EvalContext,NodePointer,Step[],int)",359,439,0.8145846
org.apache.commons.jxpath.ri.model.NodePointer,attributeIterator(QName),522,533,0.7944948
org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext,nextNode(),77,162,0.7810905
org.apache.commons.jxpath.ri.model.beans.CollectionPointer,testNode(NodeTest),255,269,0.7561645
org.apache.commons.jxpath.ri.model.dom.DOMAttributePointer,testNode(NodeTest),84,88,0.7561645
org.apache.commons.jxpath.ri.model.dom.NamespacePointer,testNode(NodeTest),120,128,0.7561645
org.apache.commons.jxpath.ri.parser.XPathParser,LocationStep(ArrayList),575,594,0.7561645
org.apache.commons.jxpath.ri.compiler.NodeNameTest,isWildcard(),63,69,0.7451054
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"interpretSimpleLocationPath(EvalContext,NodePointer,Step[])",67,84,0.7412182
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"createNullPointer(EvalContext,NodePointer,Step[],int)",796,835,0.7386251
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"getNodeIterator(EvalContext,NodePointer,Step)",875,905,0.7386251
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"doPredicateName(EvalContext,NodePointer,Step[],int,Expression[],int)",480,589,0.73834276
