File,Signature,StartLine,EndLine,Suspiciousness
org.jfree.chart.plot.PiePlot,setMinimumArcAngleToDraw(double),2220,2240,1.0
org.jfree.chart.plot.CrosshairState,"updateCrosshairPoint(double,double,double,double,PlotOrientation)",161,184,0.23198535
org.jfree.chart.plot.XYPlot,getDataRange(ValueAxis),4518,4621,0.23083593
org.jfree.data.gantt.TaskSeriesCollection,removeAll(),313,333,0.21888998
org.jfree.data.gantt.TaskSeriesCollection,add(TaskSeries),244,270,0.21262352
org.jfree.data.general.DatasetUtilities,"findRangeBounds(XYDataset,boolean)",866,891,0.20880407
org.jfree.chart.plot.CategoryPlot,getDataRange(ValueAxis),4364,4398,0.20577599
org.jfree.chart.axis.CyclicNumberAxis,"setRange(Range,boolean,boolean)",884,901,0.19952823
org.jfree.data.general.DatasetUtilities,iterateXYRangeBounds(XYDataset),1188,1200,0.19536977
org.jfree.chart.encoders.ImageEncoderFactory,init(),60,81,0.19427074
org.jfree.data.general.DatasetUtilities,"iterateCategoryRangeBounds(CategoryDataset,boolean)",927,943,0.19288933
org.jfree.data.general.DatasetUtilities,iterateRangeBounds(CategoryDataset),945,957,0.18875803
org.jfree.data.general.DatasetUtilities,iterateRangeBounds(XYDataset),1202,1214,0.18875803
org.jfree.data.xy.CategoryTableXYDataset,getDomainBounds(boolean),286,301,0.18350695
org.jfree.data.xy.DefaultTableXYDataset,getDomainBounds(boolean),587,602,0.18350695
org.jfree.data.general.DatasetUtilities,iterateDomainBounds(XYDataset),715,727,0.1834867
org.jfree.chart.panel.CrosshairOverlay,addDomainCrosshair(Crosshair),95,111,0.17982769
org.jfree.chart.axis.PeriodAxis,"drawTickLabels(int,Graphics2D,AxisState,Rectangle2D,RectangleEdge)",809,953,0.17843875
org.jfree.chart.plot.XYPlot,"drawRangeMarkers(Graphics2D,Rectangle2D,int,Layer)",4142,4172,0.17767997
org.jfree.data.time.TimeSeriesCollection,"getRangeBounds(List,Range,boolean)",711,735,0.17416409
org.jfree.chart.demo.BarChartDemo1,createChart(CategoryDataset),127,174,0.17085285
org.jfree.data.general.DatasetUtilities,findRangeBounds(XYDataset),854,864,0.16998383
org.jfree.chart.demo.PieChartDemo1,main(String[]),116,135,0.1695157
