File,Signature,StartLine,EndLine,Suspiciousness
org.jsoup.helper.HttpConnection.Response.execute(Connection,"Request,Response)",708,805,1.0
org.jsoup.Jsoup,"parse(InputStream,String,String)",106,119,0.68571144
org.jsoup.Jsoup,"parse(InputStream,String,String,Parser)",121,136,0.68571144
org.jsoup.helper.DataUtil,"parseInputStream(InputStream,String,String,Parser)",96,183,0.6374297
org.jsoup.nodes.Entities,nameForCodepoint(int),60,69,0.62529373
org.jsoup.Jsoup,connect(String),61,74,0.61833364
org.jsoup.nodes.Document.OutputSettings,charset(),412,422,0.5957592
org.jsoup.nodes.Node,unwrap(),370,393,0.5652021
org.jsoup.Jsoup,"parse(File,String,String)",76,89,0.5553747
"org.jsoup.Jsoup.clean(String,String,Whitelist,Document",OutputSettings),218,238,0.5478257
org.jsoup.nodes.Element,child(int),251,264,0.53419554
org.jsoup.parser.Tokeniser,"consumeCharacterReference(Character,boolean)",132,205,0.5317198
org.jsoup.helper.DataUtil,"load(File,String,String)",45,55,0.5284973
org.jsoup.nodes.Element,select(String),351,373,0.52627724
org.jsoup.Jsoup,"parse(String,String,Parser)",34,46,0.5184397
org.jsoup.nodes.FormElement,submit(),55,71,0.46985456
org.jsoup.parser.Parser,"parseFragment(String,Element,String)",110,123,0.46791887
org.jsoup.parser.Parser,"parseFragment(String,Element,String,ParseErrorList)",125,141,0.46791887
org.jsoup.parser.XmlTreeBuilder.insert(Token,Comment),89,100,0.4601574
org.jsoup.safety.Whitelist,preserveRelativeLinks(boolean),374,392,0.45957786
org.jsoup.safety.Cleaner,isValid(Document),63,81,0.45629954
org.jsoup.Jsoup,"parse(File,String)",91,104,0.4545832
org.jsoup.nodes.Element,data(),1203,1234,0.4496575
org.jsoup.nodes.Document,charset(Charset),217,245,0.4480849
org.jsoup.examples.HtmlToPlainText,main(String),34,54,0.44758776
org.jsoup.select.Elements,remove(),426,443,0.44074598
org.jsoup.parser.HtmlTreeBuilder,"initialiseParse(Reader,String,Parser)",63,80,0.43875057
org.jsoup.parser.Tokeniser,eofError(TokeniserState),250,253,0.43528113
org.jsoup.nodes.Node,"addSiblingHtml(int,String)",330,337,0.43369204
org.jsoup.Jsoup,"isValid(String,Whitelist)",240,251,0.42623985
org.jsoup.helper.DataUtil,"load(InputStream,String,String)",57,67,0.4200728
org.jsoup.nodes.Node,wrap(String),339,368,0.4114987
org.jsoup.nodes.Document,ensureMetaCharsetElement(),295,363,0.4108131
org.jsoup.select.QueryParser,findElements(),148,208,0.40637133
org.jsoup.nodes.Element,append(String),539,550,0.39162034
org.jsoup.Jsoup,"parse(String,String)",22,32,0.38810298
org.jsoup.nodes.Comment,asXmlDeclaration(),70,84,0.38487592
org.jsoup.nodes.Document,Document(String),26,35,0.37406856
org.jsoup.parser.HtmlTreeBuilder,"inSpecificScope(String[],String[],String[])",469,486,0.37157246
org.jsoup.helper.DataUtil,"load(InputStream,String,String,Parser)",69,80,0.37131706
org.jsoup.parser.HtmlTreeBuilder.insert(Token,StartTag),197,211,0.36605996
org.jsoup.nodes.Entities,codepointForName(String),55,58,0.36493886
"org.jsoup.nodes.Entities.escape(String,Document",OutputSettings),142,159,0.3636501
org.jsoup.Jsoup,"clean(String,String,Whitelist)",186,202,0.36122555
org.jsoup.Jsoup,"clean(String,Whitelist)",204,216,0.36122555
org.jsoup.parser.XmlTreeBuilder,"initialiseParse(Reader,String,Parser)",29,34,0.36122555
org.jsoup.parser.Parser,"parseInput(String,String)",30,32,0.36122555
org.jsoup.parser.Parser,"parseInput(Reader,String)",34,36,0.36122555
