File,Signature,StartLine,EndLine
org.mockito.Mockito,"mock(Class<T>,Answer)",1237,1258
org.mockito.Mockito,verifyZeroInteractions(Object),1658,1675
org.mockito.exceptions.Reporter,exceptionCauseMessageIfAvailable(Exception),676,678
org.mockito.exceptions.Reporter,"cannotInjectDependency(Field,Object,Exception)",666,674
org.mockito.Mockito,spy(T),1287,1370
org.mockito.exceptions.Reporter,noMoreInteractionsWantedInOrder(Invocation),430,437
org.mockito.exceptions.Reporter,"noMoreInteractionsWanted(Invocation,List<VerificationAwareInvocation>)",417,428
org.mockito.Mockito,spy(Class<T>),1372,1404
org.mockito.internal.creation.cglib.ClassImposterizer,"createProxyClass(Class<?>,Class<?>)",94,142
org.mockito.Mockito,"mock(Class<T>,String)",1165,1184
org.mockito.internal.exceptions.util.ScenarioPrinter,print(List<VerificationAwareInvocation>),13,31
org.mockito.Mockito,"mock(Class<T>,ReturnValues)",1202,1235
org.mockito.Mockito,doThrow(Class<? extends Throwable>),1731,1750
org.mockito.Mockito,verifyNoMoreInteractions(Object),1613,1656
org.mockito.internal.stubbing.answers.Returns,Returns(Object),17,19
org.mockito.Mockito,mock(Class<T>),1153,1163
org.mockito.internal.verification.NoMoreInteractions,verify(VerificationData),20,26
org.mockito.exceptions.Reporter,serializableWontWorkForObjectsThatDontImplementSerializable(Class),762,772
org.mockito.internal.util.MockNameImpl,"MockNameImpl(String,Class)",17,25
org.mockito.internal.invocation.InvocationsFinder,"findFirstUnverified(List<Invocation>,Object)",96,104
org.mockito.internal.util.MockNameImpl,toInstanceName(Class<?>),31,39
org.mockito.Mockito,doThrow(Throwable),1713,1729
org.mockito.internal.creation.cglib.ClassImposterizer,"imposterise(MethodInterceptor,Class<T>,Class<?>)",56,77
org.mockito.internal.invocation.SerializableMethod,SerializableMethod(Method),26,34
org.mockito.Mockito,doReturn(Object),1856,1904
org.mockito.Mockito,doCallRealMethod(),1753,1786
org.mockito.Mockito,doNothing(),1814,1854
org.mockito.Mockito,"mock(Class<T>,MockSettings)",1260,1285
org.mockito.Mockito,verify(T),1525,1554
org.mockito.Mockito,doAnswer(Answer),1788,1812
org.mockito.internal.creation.instance.ObjenesisInstantiator,newInstance(Class<T>),13,15
org.mockito.internal.util.MockCreationValidator,"validateMockedType(Class,Object)",37,44
org.mockito.internal.creation.instance.InstantiatorProvider,getInstantiator(MockCreationSettings),9,15
org.mockito.Mockito,validateMockitoUsage(),2206,2253
org.mockito.internal.util.MockUtil,createMock(MockCreationSettings<T>),30,41
org.mockito.internal.progress.ThreadSafeMockingProgress,"mockingStarted(Object,Class)",71,73
org.mockito.internal.creation.settings.CreationSettings,getSpiedInstance(),76,78
org.mockito.internal.configuration.plugins.PluginFileReader,readPluginClass(InputStream),11,19
org.mockito.Mockito,stubVoid(T),1677,1711
org.mockito.Mockito,inOrder(Object),1906,1935
org.mockito.exceptions.Reporter,cannotCallAbstractRealMethod(),579,586
org.mockito.internal.progress.MockingProgressImpl,"mockingStarted(Object,Class)",112,117
org.mockito.exceptions.Reporter,cannotVerifyToString(),588,596
org.mockito.internal.stubbing.InvocationContainerImpl,"InvocationContainerImpl(MockingProgress,MockCreationSettings)",34,37
org.mockito.internal.creation.cglib.AcrossJVMSerializationFeature,writeReplace(Object),70,138
org.mockito.Mockito,ignoreStubs(Object),1937,2002
org.mockito.internal.handler.InvocationNotifierHandler,"InvocationNotifierHandler(InternalMockHandler<T>,MockCreationSettings)",31,34
org.mockito.internal.handler.NullResultGuardian,NullResultGuardian(InternalMockHandler),24,26
org.mockito.exceptions.Reporter,nullPassedToVerifyNoMoreInteractions(),187,194
org.mockito.Mockito,when(T),1459,1523
org.mockito.exceptions.Reporter,notAMockPassedToVerifyNoMoreInteractions(),177,185
org.mockito.internal.handler.MockHandlerImpl,MockHandlerImpl(MockCreationSettings),40,45
org.mockito.internal.creation.settings.CreationSettings,getInvocationListeners(),101,103
org.mockito.Mockito,stub(T),1406,1457
org.mockito.internal.creation.cglib.ClassImposterizer,"imposterise(MethodInterceptor,Class<T>,Collection<Class>)",51,54
org.mockito.internal.handler.MockHandlerFactory,create(MockCreationSettings),15,21
org.mockito.internal.creation.MockSettingsImpl,"validatedSettings(Class<T>,CreationSettings<T>)",164,183
org.mockito.Mockito,times(int),2004,2018
org.mockito.Mockito,atMost(int),2072,2086
org.mockito.Mockito,atLeast(int),2056,2070
org.mockito.Mockito,only(),2105,2123
org.mockito.internal.matchers.apachecommons.EqualsBuilder,"append(Object,Object)",324,378
