File,Signature,StartLine,EndLine
com.google.gson.DefaultDateTypeAdapter,DefaultDateTypeAdapter(Class<? extends Date>),48,52
com.google.gson.GsonBuilder,"addTypeAdaptersForDate(String,int,int,List<TypeAdapterFactory>)",578,599
com.google.gson.DefaultDateTypeAdapter,"DefaultDateTypeAdapter(Class<? extends Date>,DateFormat,DateFormat)",74,81
com.google.gson.TypeAdapter,fromJson(String),263,274
com.google.gson.TypeAdapter,fromJson(Reader),249,261
com.google.gson.stream.JsonReader,peekKeyword(),597,639
com.google.gson.GsonBuilder,create(),555,576
com.google.gson.GsonBuilder,"registerTypeHierarchyAdapter(Class<?>,Object)",502,528
com.google.gson.GsonBuilder,"registerTypeAdapter(Type,Object)",454,487
com.google.gson.stream.JsonReader,nextNonWhitespace(boolean),1312,1405
com.google.gson.stream.JsonReader,fillBuffer(int),1278,1310
com.google.gson.stream.JsonReader,doPeek(),461,595
com.google.gson.stream.JsonReader,peek(),419,459
com.google.gson.GsonBuilder,"setDateFormat(int,int)",432,452
com.google.gson.GsonBuilder,setDateFormat(int),412,430
com.google.gson.Gson,Gson(),139,179
com.google.gson.DefaultDateTypeAdapter,read(JsonReader),97,113
com.google.gson.DefaultDateTypeAdapter,"DefaultDateTypeAdapter(Class<? extends Date>,int,int)",68,72
com.google.gson.GsonBuilder,setDateFormat(String),390,410
com.google.gson.DefaultDateTypeAdapter,"DefaultDateTypeAdapter(Class<? extends Date>,String)",54,56
com.google.gson.DefaultDateTypeAdapter,"DefaultDateTypeAdapter(Class<? extends Date>,int)",58,60
com.google.gson.stream.JsonReader,JsonReader(Reader),286,294
com.google.gson.internal.bind.SqlDateTypeAdapter,read(JsonReader),49,61
