File,Signature,StartLine,EndLine
org.jfree.chart.plot.MultiplePiePlot,MultiplePiePlot(CategoryDataset),138,158
org.jfree.chart.plot.MultiplePiePlot,MultiplePiePlot(),131,136
org.jfree.chart.plot.MultiplePiePlot,getPlotType(),324,332
org.jfree.chart.plot.MultiplePiePlot,getDataset(),160,167
org.jfree.chart.plot.MultiplePiePlot,equals(Object),552,589
org.jfree.data.general.AbstractDataset,hasListener(EventListener),147,162
org.jfree.chart.ChartFactory,"createMultiplePieChart3D(String,CategoryDataset,TableOrder,boolean,boolean,boolean)",707,764
org.jfree.chart.ChartFactory,"createMultiplePieChart(String,CategoryDataset,TableOrder,boolean,boolean,boolean)",597,645
org.jfree.chart.plot.MultiplePiePlot,"draw(Graphics2D,Rectangle2D,Point2D,PlotState,PlotRenderingInfo)",334,457
org.jfree.chart.plot.MultiplePiePlot,prefetchSectionPaints(),459,502
org.jfree.chart.JFreeChart,removeLegend(),657,665
org.jfree.chart.JFreeChart,removeSubtitle(Title),786,797
org.jfree.chart.JFreeChart,setTitle(TextTitle),560,579
org.jfree.chart.plot.MultiplePiePlot,setPieChart(JFreeChart),204,222
org.jfree.chart.plot.PiePlot,"drawPie(Graphics2D,Rectangle2D,PlotRenderingInfo)",2153,2285
org.jfree.chart.title.LegendTitle,equals(Object),533,576
org.jfree.chart.util.TableOrder,TableOrder(String),64,71
org.jfree.chart.JFreeChart,setBackgroundPaint(Paint),949,972
org.jfree.chart.JFreeChart,getLegend(int),631,655
org.jfree.chart.ChartFactory,"createPieChart3D(String,PieDataset,boolean,boolean,boolean)",675,705
org.jfree.chart.JFreeChart,fireChartChanged(),1480,1488
org.jfree.chart.ChartFactory,"createPieChart(String,PieDataset,boolean,boolean,Locale)",224,252
org.jfree.chart.JFreeChart,JFreeChart(Plot),315,328
org.jfree.chart.plot.AbstractPieLabelDistributor,AbstractPieLabelDistributor(),57,62
org.jfree.chart.util.Rotation,"Rotation(String,double)",75,84
org.jfree.chart.ChartFactory,"createPieChart(String,PieDataset,boolean,boolean,boolean)",254,286
org.jfree.chart.plot.PiePlot,"initialise(Graphics2D,Rectangle2D,PiePlot,Integer,PlotRenderingInfo)",2077,2104
org.jfree.chart.plot.PieLabelDistributor,PieLabelDistributor(int),57,64
org.jfree.chart.plot.PiePlot,setDataset(PieDataset),566,591
org.jfree.chart.plot.PiePlot,PiePlot(PieDataset),498,553
org.jfree.chart.labels.StandardPieSectionLabelGenerator,StandardPieSectionLabelGenerator(),84,92
