File,Signature,StartLine,EndLine
org.apache.commons.csv.CSVLexer,parseEncapsulatedToken(Token),183,252
org.apache.commons.csv.CSVLexer,"parseSimpleToken(Token,int)",130,181
org.apache.commons.csv.Lexer,readEscape(),77,114
org.apache.commons.csv.CSVFormat,newBuilder(char),549,559
org.apache.commons.csv.CSVLexer,nextToken(Token),40,128
org.apache.commons.csv.CSVFormat,"CSVFormat(char,Character,Quote,Character,Character,boolean,boolean,String,String,String[])",572,616
org.apache.commons.csv.Lexer,isQuoteChar(int),174,176
org.apache.commons.csv.Lexer,isEscape(int),170,172
org.apache.commons.csv.Lexer,isWhitespace(int),142,147
org.apache.commons.csv.Lexer,isStartOfLine(int),149,157
org.apache.commons.csv.CSVFormat,hashCode(),782,798
org.apache.commons.csv.CSVFormat,equals(Object),618,675
org.apache.commons.csv.Lexer,"Lexer(CSVFormat,ExtendedBufferedReader)",57,66
org.apache.commons.csv.CSVFormat,getEscape(),713,720
org.apache.commons.csv.CSVFormat,getIgnoreSurroundingSpaces(),736,744
org.apache.commons.csv.ExtendedBufferedReader,read(),52,60
org.apache.commons.csv.CSVLexer,"CSVLexer(CSVFormat,ExtendedBufferedReader)",35,38
org.apache.commons.csv.CSVFormat,isEscaping(),811,818
org.apache.commons.csv.ExtendedBufferedReader,ExtendedBufferedReader(Reader),45,50
org.apache.commons.csv.CSVFormat,getIgnoreEmptyLines(),726,734
org.apache.commons.csv.Lexer,isCommentStart(int),178,180
org.apache.commons.csv.Lexer,mapNullToDisabled(Character),68,70
org.apache.commons.csv.CSVFormat,toString(),851,874
org.apache.commons.csv.Lexer,trimTrailingSpaces(StringBuilder),116,124
org.apache.commons.csv.CSVFormat,getCommentStart(),695,702
org.apache.commons.csv.CSVFormat,getDelimiter(),704,711
org.apache.commons.csv.CSVFormat,isQuoting(),820,827
