File,Signature,StartLine,EndLine
org.apache.commons.lang3.text.translate.NumericEntityUnescaper,"translate(CharSequence,int,Writer)",33,83
org.apache.commons.lang3.StringEscapeUtils,escapeJava(String),319,342
org.apache.commons.lang3.text.translate.CharSequenceTranslator,translate(CharSequence),48,65
org.apache.commons.lang3.text.translate.CharSequenceTranslator,"translate(CharSequence,Writer)",67,105
org.apache.commons.lang3.StringEscapeUtils,unescapeHtml3(String),471,483
org.apache.commons.lang3.text.translate.CharSequenceTranslator,with(CharSequenceTranslator),107,119
org.apache.commons.lang3.text.translate.AggregateTranslator,"translate(CharSequence,int,Writer)",44,58
org.apache.commons.lang3.StringEscapeUtils,escapeHtml4(String),405,434
org.apache.commons.lang3.StringEscapeUtils,unescapeXml(String),511,528
org.apache.commons.lang3.StringEscapeUtils,unescapeCsv(String),559,583
org.apache.commons.lang3.StringEscapeUtils,unescapeEcmaScript(String),386,401
org.apache.commons.lang3.text.translate.AggregateTranslator,AggregateTranslator(CharSequenceTranslator),35,42
org.apache.commons.lang3.StringEscapeUtils,escapeCsv(String),533,557
org.apache.commons.lang3.StringEscapeUtils,escapeXml(String),486,507
