File,Signature,StartLine,EndLine
org.mockito.Mockito,validateMockitoUsage(),1808,1855
org.mockito.exceptions.verification.WantedButNotInvoked,toString(),19,22
org.mockito.internal.matchers.Any,describeTo(Description),25,27
org.mockito.exceptions.Reporter,"wantedButNotInvoked(PrintableInvocation,List<? extends PrintableInvocation>)",255,270
org.mockito.Matchers,any(Class<T>),232,247
org.mockito.Mockito,spy(T),1009,1080
org.mockito.internal.creation.MockSettingsImpl,invocationListeners(InvocationListener),97,108
org.mockito.Mockito,doThrow(Class<? extends Throwable>),1405,1423
org.mockito.internal.util.MockUtil,resetMock(T),62,67
org.mockito.Mockito,"mock(Class<T>,MockSettings)",982,1007
org.mockito.BDDMockito,willThrow(Throwable),256,261
org.mockito.internal.MockHandler,MockHandler(MockHandlerInterface<T>),51,53
org.mockito.Mockito,verifyNoMoreInteractions(Object),1287,1330
org.mockito.internal.MockitoCore,reset(T),76,84
org.mockito.BDDMockito,willThrow(Class<? extends Throwable>),263,268
org.mockito.Mockito,reset(T),1256,1285
org.mockito.exceptions.Reporter,cannotVerifyToString(),524,532
org.mockito.Mockito,verify(T),1199,1228
org.mockito.Mockito,when(T),1135,1197
org.mockito.Mockito,ignoreStubs(Object),1603,1668
org.mockito.MockitoAnnotations,initMocks(Object),83,109
org.mockito.Mockito,"verify(T,VerificationMode)",1230,1254
org.mockito.internal.matchers.LocalizedMatcher,describeTo(Description),33,35
org.mockito.internal.progress.HandyReturnValues,returnFor(Class<T>),40,45
org.mockito.internal.util.MockUtil,"createMock(Class<T>,MockSettingsImpl)",34,60
org.mockito.internal.util.MockCreationValidator,"validateMockedType(Class,Object)",36,43
org.mockito.internal.invocation.InvocationsFinder,"findSimilarInvocation(List<Invocation>,InvocationMatcher)",65,80
org.mockito.Mockito,"mock(Class<T>,String)",904,923
org.mockito.internal.progress.ThreadSafeMockingProgress,resetOngoingStubbing(),64,66
org.mockito.Mockito,"mock(Class<T>,ReturnValues)",925,957
org.mockito.Mockito,inOrder(Object),1572,1601
org.mockito.internal.progress.ArgumentMatcherStorageImpl,reset(),111,113
org.mockito.internal.progress.MockingProgressImpl,reset(),102,106
org.mockito.internal.progress.ThreadSafeMockingProgress,reset(),60,62
org.mockito.MockitoAnnotations,"processAnnotationDeprecatedWay(AnnotationEngine,Object,Field)",119,135
org.mockito.internal.util.MockUtil,isMock(Object),91,93
org.mockito.internal.creation.jmock.ClassImposterizer,"createProxyClass(Class<?>,Class<?>)",64,109
org.mockito.internal.util.MockUtil,getInterceptor(T),95,105
org.mockito.exceptions.base.MockitoAssertionError,MockitoAssertionError(String),17,24
org.mockito.Mockito,"mock(Class<T>,Answer)",959,980
org.mockito.Mockito,mock(Class<T>),892,902
org.mockito.internal.invocation.Invocation,"toString(List<Matcher>,PrintSettings)",130,139
org.mockito.internal.verification.Times,verify(VerificationData),33,40
org.mockito.internal.util.MockUtil,isMockitoMock(T),87,89
org.mockito.internal.verification.checkers.MissingInvocationChecker,MissingInvocationChecker(),22,24
org.mockito.internal.verification.checkers.MissingInvocationChecker,"check(List<Invocation>,InvocationMatcher)",31,45
org.mockito.internal.verification.checkers.MissingInvocationChecker,"MissingInvocationChecker(InvocationsFinder,Reporter)",26,29
org.mockito.Mockito,debug(),1894,1897
org.mockito.Mockito,doReturn(Object),1525,1570
org.mockito.runners.ConsoleSpammingMockitoJUnitRunner,run(RunNotifier),104,122
org.mockito.internal.invocation.Invocation,getArgumentsCount(),201,203
org.mockito.Mockito,timeout(int),1775,1806
org.mockito.exceptions.Reporter,notAMockPassedToWhenMethod(),136,142
