File,Signature,StartLine,EndLine
org.jsoup.nodes.Node,attr(String),58,78
org.jsoup.nodes.Node,absUrl(String),138,183
org.jsoup.select.QueryParser,byId(),154,158
org.jsoup.nodes.Node,hasAttr(String),99,108
org.jsoup.parser.TreeBuilder,setBaseUri(Element),154,160
org.jsoup.select.Elements,hasAttr(String),58,69
org.jsoup.nodes.Node,ownerDocument(),215,226
org.jsoup.nodes.Node,wrap(String),295,323
org.jsoup.nodes.TextNode,splitText(int),72,90
org.jsoup.parser.TokenQueue,consumeCssIdentifier(),352,363
org.jsoup.nodes.Node,"attr(String,String)",88,97
org.jsoup.nodes.TextNode,removeAttr(String),164,168
org.jsoup.nodes.Node,doClone(Node),517,534
org.jsoup.nodes.Node,Node(),44,50
org.jsoup.nodes.Node,"addChildren(int,Node)",379,387
org.jsoup.parser.TreeBuilder,getActiveFormattingElement(String),647,657
org.jsoup.nodes.Node,getDeepChild(Element),325,331
org.jsoup.parser.TreeBuilder,removeFromActiveFormattingElements(Element),632,641
org.jsoup.nodes.TextNode,isBlank(),64,70
org.jsoup.parser.TreeBuilder,insert(Token.Comment),208,211
org.jsoup.nodes.Node,removeAttr(String),110,119
org.jsoup.parser.TreeBuilder,"isElementInQueue(LinkedList<Element>,Element)",254,263
org.jsoup.nodes.Node,hashCode(),496,502
org.jsoup.parser.TreeBuilder,onStack(Element),250,252
org.jsoup.safety.Whitelist,"isSafeAttribute(String,Element,Attribute)",297,315
org.jsoup.parser.TreeBuilder,pushActiveFormattingElements(Element),559,576
org.jsoup.safety.Whitelist,"addProtocols(String,String,String)",252,291
org.jsoup.safety.Whitelist,getEnforcedAttributes(String),332,342
org.jsoup.nodes.Node,attributes(),80,86
org.jsoup.nodes.Node,"Node(String,Attributes)",26,38
org.jsoup.safety.Whitelist,"addEnforcedAttribute(String,String,String)",221,250
org.jsoup.parser.TreeBuilder,insertEmpty(Token.StartTag),196,206
org.jsoup.nodes.Node,outerHtml(),454,462
org.jsoup.nodes.Node,Node(String),40,42
org.jsoup.select.Elements,attr(String),43,56
org.jsoup.safety.Whitelist,relaxed(),122,159
