File,Signature,StartLine,EndLine
org.apache.commons.math.ode.events.EventState,evaluateStep(StepInterpolator),156,263
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(UnivariateRealFunction,double,double,double,double,double,double)",198,310
org.apache.commons.math.ode.events.EventState,"stepAccepted(double,double[])",274,297
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(UnivariateRealFunction,double,double)",136,196
org.apache.commons.math.ode.events.EventState,"EventState(EventHandler,double,double,int)",85,111
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegrator,"integrate(FirstOrderDifferentialEquations,double,double[],double,double[])",554,999
org.apache.commons.math.ode.sampling.AbstractStepInterpolator,"AbstractStepInterpolator(double[],boolean)",102,122
org.apache.commons.math.ode.sampling.DummyStepInterpolator,"DummyStepInterpolator(double[],boolean)",60,67
org.apache.commons.math.ode.AbstractIntegrator,"addEventHandler(EventHandler,double,double,int)",100,107
org.apache.commons.math.ode.events.CombinedEventsManager,"stepAccepted(double,double[])",190,208
org.apache.commons.math.ode.events.EventState,"reset(double,double[])",307,332
org.apache.commons.math.ode.events.EventState,stop(),299,305
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegrator,"addEventHandler(EventHandler,double,double,int)",348,360
org.apache.commons.math.ode.events.EventState,getEventTime(),265,272
org.apache.commons.math.ode.events.CombinedEventsManager,evaluateStep(StepInterpolator),112,178
org.apache.commons.math.ode.AbstractIntegrator,"addEndTimeChecker(double,double,CombinedEventsManager)",220,245
org.apache.commons.math.ode.events.CombinedEventsManager,getEventsHandlers(),75,87
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,"setResult(double,int)",134,144
org.apache.commons.math.ode.events.EventState,"reinitializeBegin(double,double[])",141,154
org.apache.commons.math.ConvergingAlgorithmImpl,setAbsoluteAccuracy(double),76,79
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,"UnivariateRealSolverImpl(int,double)",83,96
org.apache.commons.math.ode.AbstractIntegrator,clearEventHandlers(),114,117
org.apache.commons.math.ode.AbstractIntegrator,getEventHandlers(),109,112
org.apache.commons.math.ConvergingAlgorithmImpl,"ConvergingAlgorithmImpl(int,double)",52,69
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,clearResult(),161,167
org.apache.commons.math.ode.events.EventState,getMaxCheckInterval(),120,125
