File,Signature,StartLine,EndLine
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,nextToken(),444,578
com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier,"updateProperties(DeserializationConfig,BeanDescription,List<BeanPropertyDefinition>)",31,78
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,addVirtualWrapping(Set<String>),281,309
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,_verifyValueWrite(String),1036,1043
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,_isEmpty(String),944,955
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector,setDefaultUseWrapper(boolean),136,139
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNull(),804,830
com.fasterxml.jackson.dataformat.xml.XmlMapper,setDefaultUseWrapper(boolean),119,131
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeRepeatedFieldName(),418,428
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,_handleEndElement(),468,484
com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer,_configureParser(JsonParser),146,155
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,close(),1063,1101
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,"matchingWrapper(ElementWrapper,String,String)",33,41
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNumber(BigDecimal),945,989
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,intermediateWrapper(),43,50
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,repeatStartElement(),217,238
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNumber(double),889,915
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNumber(float),917,943
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,getWrapperNamespace(),61,61
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,getParent(),63,63
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"writeString(char[],int,int)",606,639
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"writeBinary(Base64Variant,byte[],int,int)",720,754
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,getWrapperLocalName(),60,60
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeString(String),569,604
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,_handleRepeatElement(),429,466
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,_handleEOF(),907,918
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,close(),350,367
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,"ElementWrapper(ElementWrapper,String,String)",25,31
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,_handleEndObject(),534,555
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext,setNamesToWrap(Set<String>),151,153
com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer,"createContextual(DeserializationContext,BeanProperty)",61,108
com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer,"deserialize(JsonParser,DeserializationContext)",116,121
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,setNextIsUnwrapped(boolean),344,347
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,"writeStringField(String,String)",451,456
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector,findWrapperName(Annotated),44,67
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper,"matchesWrapper(String,String)",65,75
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,_skipUntilTag(),374,388
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,_initStartElement(),396,427
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeBoolean(boolean),775,802
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNumber(int),832,859
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,skipAttributes(),240,263
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,isExpectedStartArrayToken(),396,420
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNumber(long),861,887
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,getText(),714,728
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,_updateState(JsonToken),687,706
com.fasterxml.jackson.dataformat.xml.util.TypeUtil,isIndexedType(JavaType),10,30
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,writeNumber(BigInteger),991,1022
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,checkNextIsUnwrapped(),1114,1126
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter,"writeLeafNullElement(XMLStreamWriter2,String,String)",406,416
