File,Signature,StartLine,EndLine
org.apache.commons.lang.text.StrBuilder,contains(char),1665,1679
org.apache.commons.lang.text.StrBuilder,"appendFixedWidthPadRight(int,int,char)",897,909
org.apache.commons.lang.text.StrBuilder,"appendFixedWidthPadLeft(int,int,char)",853,865
org.apache.commons.lang.text.StrBuilder,deleteFirst(String),1195,1210
org.apache.commons.lang.text.StrBuilder,"indexOf(String,int)",1750,1787
org.apache.commons.lang.text.StrBuilder,equals(Object),2118,2130
org.apache.commons.lang.text.StrSubstitutor,"replace(StringBuffer,int,int)",350,370
org.apache.commons.lang.text.StrBuilder,"indexOf(char,int)",1717,1736
org.apache.commons.lang.text.StrSubstitutor,replace(StrBuilder),373,388
org.apache.commons.lang.text.StrBuilder,"deleteImpl(int,int,int)",1105,1116
org.apache.commons.lang.text.StrSubstitutor,replace(StringBuffer),333,348
org.apache.commons.lang.text.StrBuilder,StrBuilder(String),114,128
org.apache.commons.lang.text.StrSubstitutor,"replace(StrBuilder,int,int)",390,410
org.apache.commons.lang.text.StrBuilder,append(String),461,480
org.apache.commons.lang.text.StrSubstitutor,"replace(String,int,int)",269,290
org.apache.commons.lang.text.StrBuilder,rightString(int),1612,1632
org.apache.commons.lang.text.StrSubstitutor,replace(Object),413,428
org.apache.commons.lang.text.StrBuilder,append(StrBuilder),559,578
org.apache.commons.lang.text.StrSubstitutor,replace(char[]),293,308
org.apache.commons.lang.text.StrSubstitutor,"replaceIn(StringBuffer,int,int)",446,469
org.apache.commons.lang.text.StrBuilder,setLength(int),185,209
org.apache.commons.lang.text.StrMatcher,StrMatcher(),212,217
org.apache.commons.lang.text.StrSubstitutor,"checkCyclicSubstitution(String,List)",615,631
org.apache.commons.lang.text.StrBuilder,ensureCapacity(int),221,234
org.apache.commons.lang.text.StrBuilder,"appendPadding(int,char)",805,820
org.apache.commons.lang.text.StrBuilder,"append(StringBuffer,int,int)",531,557
org.apache.commons.lang.text.StrBuilder,"append(StrBuilder,int,int)",580,606
org.apache.commons.lang.text.StrTokenizer,StrTokenizer(),234,243
org.apache.commons.lang.text.StrBuilder,"append(String,int,int)",482,508
org.apache.commons.lang.text.StrTokenizer,"StrTokenizer(char[],String)",347,359
org.apache.commons.lang.text.StrBuilder,leftString(int),1590,1610
org.apache.commons.lang.text.StrBuilder,"midString(int,int)",1634,1662
org.apache.commons.lang.text.StrBuilder,asWriter(),2013,2035
org.apache.commons.lang.text.StrTokenizer,"StrTokenizer(String,char,char)",293,304
org.apache.commons.lang.text.StrBuilder,hashCode(),2132,2144
org.apache.commons.lang.text.StrTokenizer,"StrTokenizer(String,char)",260,269
org.apache.commons.lang.text.StrTokenizer,StrTokenizer(String),245,258
org.apache.commons.lang.text.StrBuilder,asReader(),1989,2010
org.apache.commons.lang.text.StrTokenizer,StrTokenizer(char[]),319,331
org.apache.commons.lang.text.StrSubstitutor,replace(String),251,267
org.apache.commons.lang.text.StrTokenizer,"StrTokenizer(String,StrMatcher,StrMatcher)",306,317
org.apache.commons.lang.text.StrBuilder,"insert(int,char,int,int)",977,1006
org.apache.commons.lang.text.StrTokenizer,"StrTokenizer(char[],char)",333,345
org.apache.commons.lang.text.StrBuilder,asTokenizer(),1952,1986
