File,Signature,StartLine,EndLine
org.apache.commons.cli.TypeHandler,createDate(String),194,211
org.apache.commons.cli.Option,hasArgName(),324,334
org.apache.commons.cli.Option,hashCode(),626,632
org.apache.commons.cli.Options,helpOptions(),177,201
org.apache.commons.cli.PosixParser,"burstToken(String,boolean)",252,308
org.apache.commons.cli.TypeHandler,createURL(String),213,232
org.apache.commons.cli.OptionBuilder,withArgName(String),122,134
org.apache.commons.cli.Option,add(String),465,484
org.apache.commons.cli.Parser,"processOption(String,ListIterator)",348,405
org.apache.commons.cli.Option,getValues(),533,544
org.apache.commons.cli.Option,addValue(String),398,413
org.apache.commons.cli.OptionBuilder,hasArg(),96,106
org.apache.commons.cli.OptionBuilder,create(char),306,319
org.apache.commons.cli.OptionBuilder,OptionBuilder(),57,63
org.apache.commons.cli.PosixParser,"flatten(Options,String[],boolean)",56,163
org.apache.commons.cli.OptionBuilder,reset(),65,81
org.apache.commons.cli.Option,setLongOpt(String),215,223
org.apache.commons.cli.Option,setArgName(String),304,312
org.apache.commons.cli.Option,setType(Object),195,203
org.apache.commons.cli.Option,getValue(String),516,531
org.apache.commons.cli.Parser,"parse(Options,String[])",57,71
org.apache.commons.cli.Option,processValue(String),415,463
org.apache.commons.cli.OptionBuilder,create(String),339,371
org.apache.commons.cli.Parser,"parse(Options,String[],Properties)",73,90
org.apache.commons.cli.Parser,"parse(Options,String[],boolean)",92,112
org.apache.commons.cli.TypeHandler,createObject(String),105,149
org.apache.commons.cli.Option,setOptionalArg(boolean),225,234
org.apache.commons.cli.Option,getValue(),486,496
org.apache.commons.cli.Option,getValue(int),498,514
org.apache.commons.cli.TypeHandler,createClass(String),174,192
org.apache.commons.cli.Option,toString(),555,588
org.apache.commons.cli.Option,"Option(String,String)",80,93
org.apache.commons.cli.Option,hasArg(),254,262
org.apache.commons.cli.Option,setRequired(boolean),294,302
org.apache.commons.cli.PatternOptionBuilder,parsePattern(String),148,210
org.apache.commons.cli.Parser,"processArgs(Option,ListIterator)",302,346
org.apache.commons.cli.Option,hasArgs(),336,345
org.apache.commons.cli.TypeHandler,createNumber(String),151,172
org.apache.commons.cli.OptionValidator,validateOption(String),25,76
org.apache.commons.cli.OptionValidator,isValidOpt(char),78,88
org.apache.commons.cli.Option,"Option(String,String,boolean,String)",111,140
org.apache.commons.cli.OptionValidator,isValidChar(char),90,99
org.apache.commons.cli.Option,equals(Object),600,624
org.apache.commons.cli.PosixParser,"processOptionToken(String,boolean)",227,250
org.apache.commons.cli.Option,getValuesList(),546,553
org.apache.commons.cli.Options,addOption(Option),137,165
