File,Signature,StartLine,EndLine
org.jsoup.parser.Parser,htmlParser(),199,206
org.jsoup.parser.Parser,Parser(TreeBuilder),23,30
org.jsoup.parser.XmlTreeBuilder,insert(Token.Comment),83,97
org.jsoup.Jsoup,"parse(URL,int)",163,184
org.jsoup.helper.Validate,"notEmpty(String,String)",95,103
org.jsoup.helper.HttpConnection,parser(Parser),283,286
org.jsoup.helper.Validate,"notNull(Object,String)",19,27
org.jsoup.parser.Token,Token(),14,15
org.jsoup.helper.HttpConnection,get(),288,292
org.jsoup.helper.HttpConnection,post(),294,298
org.jsoup.parser.HtmlTreeBuilder,defaultSettings(),61,63
org.jsoup.parser.ParseSettings,"ParseSettings(boolean,boolean)",28,36
org.jsoup.parser.XmlTreeBuilder,"parse(Reader,String)",23,25
org.jsoup.helper.Validate,notEmpty(String),86,93
org.jsoup.nodes.Node,wrap(String),339,368
org.jsoup.safety.Whitelist,relaxed(),143,182
org.jsoup.parser.XmlTreeBuilder,"parse(String,String)",27,29
org.jsoup.nodes.Element,prepend(String),544,556
org.jsoup.parser.HtmlTreeBuilder,HtmlTreeBuilder(),59,59
org.jsoup.safety.Whitelist,"isSafeAttribute(String,Element,Attribute)",491,523
org.jsoup.helper.Validate,notNull(Object),10,17
org.jsoup.nodes.Element,is(String),377,384
org.jsoup.helper.StringUtil,stringBuilder(),229,244
org.jsoup.parser.XmlTreeBuilder,popStackToClose(Token.EndTag),110,136
org.jsoup.internal.Normalizer,lowerCase(String),10,12
org.jsoup.parser.Parser,settings(ParseSettings),87,90
org.jsoup.helper.StringUtil,"join(Iterator,String)",28,48
org.jsoup.parser.XmlTreeBuilder,defaultSettings(),19,21
org.jsoup.parser.XmlTreeBuilder,process(Token),38,63
org.jsoup.parser.HtmlTreeBuilder,"initialiseParse(Reader,String,ParseErrorList,ParseSettings)",65,82
