File,Signature,StartLine,EndLine
org.joda.time.format.DateTimeFormatter,"parseInto(ReadWritableInstant,String,int)",665,724
org.joda.time.chrono.BasicGJChronology,"getYearDifference(long,long)",147,171
org.joda.time.format.DateTimeFormatter,withDefaultYear(int),418,439
org.joda.time.chrono.BasicGJChronology,"setYear(long,int)",174,199
org.joda.time.chrono.BasicGJChronology,"getMonthOfYear(long,int)",79,109
org.joda.time.format.DateTimeFormatter,withChronology(Chronology),239,261
org.joda.time.format.DateTimeFormatter,withLocale(Locale),176,193
org.joda.time.format.DateTimeParserBucket,"computeMillis(boolean,String)",333,395
org.joda.time.format.DateTimeFormatter,"DateTimeFormatter(DateTimePrinter,DateTimeParser,Locale,boolean,Chronology,DateTimeZone,Integer,int)",119,136
org.joda.time.MutableDateTime,setChronology(Chronology),556,565
org.joda.time.chrono.BasicGJChronology,"getDaysInYearMonth(int,int)",112,125
org.joda.time.format.DateTimeParserBucket,"compareReverse(DurationField,DurationField)",510,521
org.joda.time.field.BaseDurationField,compareTo(DurationField),145,157
org.joda.time.format.DateTimeParserBucket,"sort(SavedField[],int)",397,427
org.joda.time.format.DateTimeFormatter,withZone(DateTimeZone),303,325
org.joda.time.format.ISODateTimeFormat,dateTimeNoMillis(),962,978
org.joda.time.format.ISODateTimeFormat,tTimeNoMillis(),925,942
org.joda.time.format.DateTimeFormatter,withOffsetParsed(),206,226
org.joda.time.format.ISODateTimeFormat,timeNoMillis(),888,904
org.joda.time.format.DateTimeFormatter,parseLocalDateTime(String),790,826
org.joda.time.format.DateTimeFormatter,parseDateTime(String),828,871
org.joda.time.format.ISODateTimeFormat,hourMinuteSecond(),1435,1450
org.joda.time.format.DateTimeParserBucket,"DateTimeParserBucket(long,Chronology,Locale)",78,89
org.joda.time.MutableDateTime,toString(),1217,1225
org.joda.time.format.DateTimeParserBucket,"DateTimeParserBucket(long,Chronology,Locale,Integer)",91,105
org.joda.time.format.DateTimeFormatter,withPivotYear(Integer),337,372
org.joda.time.format.DateTimeFormatter,getLocale(),195,203
org.joda.time.format.DateTimeFormatter,parseMillis(String),726,752
org.joda.time.MutableDateTime,setMillis(long),445,475
org.joda.time.base.BaseDateTime,setMillis(long),308,318
org.joda.time.chrono.BasicChronology,getYear(long),390,429
org.joda.time.format.DateTimeFormatter,parseMutableDateTime(String),873,916
org.joda.time.format.DateTimeFormatterBuilder,toFormatter(),88,117
org.joda.time.format.DateTimeFormat,createFormatterForPattern(String),666,689
org.joda.time.format.DateTimeFormatter,requireParser(),918,929
org.joda.time.format.DateTimeFormat,"parseToken(String,int[])",565,623
org.joda.time.format.DateTimeFormat,"parsePatternTo(DateTimeFormatterBuilder,String)",391,563
