File,Signature,StartLine,EndLine
org.joda.time.field.ZeroIsMaxDateTimeField,"getMaximumValue(ReadablePartial,int[])",171,179
org.joda.time.field.ZeroIsMaxDateTimeField,getMinimumValue(),105,112
org.joda.time.field.ZeroIsMaxDateTimeField,getMaximumValue(),141,149
org.joda.time.Partial,Partial(ReadablePartial),251,269
org.joda.time.Partial,"with(DateTimeFieldType,int)",412,474
org.joda.time.field.BaseDurationField,compareTo(DurationField),145,157
org.joda.time.Partial,"Partial(Chronology,DateTimeFieldType[],int[])",286,300
org.joda.time.Partial,withChronologyRetainFields(Chronology),385,409
org.joda.time.Partial,"Partial(DateTimeFieldType[],int[],Chronology)",178,249
org.joda.time.base.AbstractPartial,indexOf(DateTimeFieldType),163,176
org.joda.time.Partial,without(DateTimeFieldType),476,498
org.joda.time.field.BaseDateTimeField,"getMaximumValue(ReadablePartial,int[])",807,819
org.joda.time.chrono.BaseChronology,"validate(ReadablePartial,int[])",170,213
org.joda.time.format.DateTimeFormatterBuilder,"appendYear(int,int)",820,830
org.joda.time.format.DateTimeFormatterBuilder,"appendWeekyear(int,int)",798,808
org.joda.time.format.DateTimeFormatterBuilder,"appendCenturyOfEra(int,int)",936,946
org.joda.time.field.BaseDateTimeField,"getMinimumValue(ReadablePartial,int[])",761,773
org.joda.time.field.BaseDateTimeField,getMinimumValue(ReadablePartial),749,759
org.joda.time.base.BasePartial,"setValue(int,int)",253,268
org.joda.time.field.BaseDateTimeField,getMaximumValue(ReadablePartial),795,805
