File,Signature,StartLine,EndLine
org.apache.commons.jxpath.ri.parser.XPathParser,AxisName(),797,859
org.apache.commons.jxpath.ri.parser.XPathParser,AxisSpecifier(),763,787
org.apache.commons.jxpath.xml.DOMParser,parseXML(InputStream),33,50
org.apache.commons.jxpath.xml.DocumentContainer,parseXML(InputStream),128,144
org.apache.commons.jxpath.ri.parser.XPathParser,PathExpr(),1172,1247
org.apache.commons.jxpath.ri.parser.XPathParser,ArgumentList(),1035,1127
org.apache.commons.jxpath.ri.parser.XPathParser,NodeTest(ArrayList),597,760
org.apache.commons.jxpath.ri.parser.XPathParser,jj_3R_152(),2317,2321
org.apache.commons.jxpath.xml.DocumentContainer,getValue(),100,126
org.apache.commons.jxpath.ri.parser.XPathParser,LocationPath(),437,509
org.apache.commons.jxpath.ri.compiler.Path,"createContextForStep(EvalContext,int,NodeTest)",253,302
org.apache.commons.jxpath.xml.DocumentContainer,getParser(String),153,174
org.apache.commons.jxpath.ri.parser.XPathParser,UnaryExpr(),1541,1620
org.apache.commons.jxpath.ri.compiler.Step,axisToString(int),104,134
org.apache.commons.jxpath.xml.DocumentContainer,"DocumentContainer(URL,String)",85,98
org.apache.commons.jxpath.xml.XMLParser2,isCoalescing(),107,112
org.apache.commons.jxpath.xml.XMLParser2,setIgnoringComments(boolean),100,105
org.apache.commons.jxpath.xml.XMLParser2,setCoalescing(boolean),114,119
org.apache.commons.jxpath.xml.XMLParser2,isNamespaceAware(),51,56
org.apache.commons.jxpath.ri.parser.XPathParser,jj_3R_148(),2379,2383
org.apache.commons.jxpath.ri.axes.RootContext,getConstantContext(Object),89,107
org.apache.commons.jxpath.xml.XMLParser2,setNamespaceAware(boolean),58,63
org.apache.commons.jxpath.xml.XMLParser2,setIgnoringElementContentWhitespace(boolean),65,70
org.apache.commons.jxpath.ri.axes.RootContext,getAbsoluteRootContext(),61,63
org.apache.commons.jxpath.xml.XMLParser2,isIgnoringComments(),93,98
org.apache.commons.jxpath.ri.parser.XPathParser,jj_3R_140(),2561,2565
org.apache.commons.jxpath.xml.XMLParser2,setValidating(boolean),37,42
org.apache.commons.jxpath.xml.XMLParser2,isValidating(),44,49
org.apache.commons.jxpath.xml.DocumentContainer,DocumentContainer(URL),74,83
org.apache.commons.jxpath.util.ValueUtils,getValue(Object),491,500
org.apache.commons.jxpath.ri.model.NodePointer,"newNodePointer(QName,Object,Locale)",51,77
org.apache.commons.jxpath.ri.axes.RootContext,getVariableContext(QName),109,114
org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,"interpretSimpleExpressionPath(EvalContext,NodePointer,Expression,Step[])",83,102
org.apache.commons.jxpath.util.ValueUtils,isCollection(Object),47,62
org.apache.commons.jxpath.ri.parser.XPathParser,jj_3R_149(),2359,2363
org.apache.commons.jxpath.ri.model.dom.DOMPointerFactory,getOrder(),36,38
org.apache.commons.jxpath.JXPathContext,getContextFactory(),418,426
org.apache.commons.jxpath.JXPathContext,"JXPathContext(JXPathContext,Object)",428,435
org.apache.commons.jxpath.ri.compiler.Step,toString(),59,102
