File,Signature,StartLine,EndLine
org.apache.commons.cli2.validation.ClassValidator,isPotentialClassName(String),172,200
org.apache.commons.cli2.option.SourceDestArgument,"canProcess(WriteableCommandLine,String)",134,137
org.apache.commons.cli2.option.ArgumentImpl,"appendUsage(StringBuffer,Set,Comparator)",258,320
org.apache.commons.cli2.builder.PatternBuilder,"createOption(char,boolean,char)",100,126
org.apache.commons.cli2.option.SourceDestArgument,"SourceDestArgument(Argument,Argument,char,char,String,List)",55,81
org.apache.commons.cli2.option.OptionImpl,checkPrefixes(Set),126,141
org.apache.commons.cli2.builder.PatternBuilder,reset(),92,98
org.apache.commons.cli2.option.SourceDestArgument,"SourceDestArgument(Argument,Argument)",43,53
org.apache.commons.cli2.option.SourceDestArgument,"validate(WriteableCommandLine,Option)",112,132
org.apache.commons.cli2.builder.DefaultOptionBuilder,withShortName(String),117,138
org.apache.commons.cli2.resource.ResourceHelper,ResourceHelper(),44,74
org.apache.commons.cli2.option.DefaultOption,"DefaultOption(String,String,boolean,String,String,Set,Set,boolean,Argument,Group,int)",63,119
org.apache.commons.cli2.option.SourceDestArgument,"helpLines(int,Set,Comparator)",102,110
org.apache.commons.cli2.option.GroupImpl,"process(WriteableCommandLine,ListIterator)",156,235
org.apache.commons.cli2.option.OptionImpl,"checkPrefix(Set,String)",143,158
org.apache.commons.cli2.validation.ClassValidator,validate(List),58,100
org.apache.commons.cli2.option.ArgumentImpl,stripBoundaryQuotes(String),342,359
org.apache.commons.cli2.validation.DateValidator,isDateEarlier(Date),256,267
org.apache.commons.cli2.option.ParentImpl,"appendUsage(StringBuffer,Set,Comparator)",139,158
org.apache.commons.cli2.option.GroupImpl,findOption(String),452,465
org.apache.commons.cli2.validation.DateValidator,isDateLater(Date),243,254
org.apache.commons.cli2.option.GroupImpl,"canProcess(WriteableCommandLine,String)",113,146
org.apache.commons.cli2.option.DefaultOption,"appendUsage(StringBuffer,Set,Comparator)",179,216
org.apache.commons.cli2.validation.DateValidator,getTimeInstance(),115,122
org.apache.commons.cli2.validation.DateValidator,getDateTimeInstance(),124,131
org.apache.commons.cli2.option.ParentImpl,findOption(String),236,244
org.apache.commons.cli2.option.ParentImpl,"canProcess(WriteableCommandLine,String)",85,104
org.apache.commons.cli2.option.ArgumentImpl,"ArgumentImpl(String,String,int,int,char,char,Validator,String,List,int)",71,133
org.apache.commons.cli2.option.ArgumentImpl,"process(WriteableCommandLine,ListIterator)",199,203
org.apache.commons.cli2.option.ArgumentImpl,"canProcess(WriteableCommandLine,String)",190,193
