File,Signature,StartLine,EndLine
org.apache.commons.collections4.iterators.CollatingIterator,least(),346,376
org.apache.commons.collections4.iterators.CollatingIterator,"CollatingIterator(Comparator<? super E>,int)",87,102
org.apache.commons.collections4.iterators.CollatingIterator,setComparator(Comparator<? super E>),214,227
org.apache.commons.collections4.iterators.CollatingIterator,addIterator(Iterator<? extends E>),164,177
org.apache.commons.collections4.IteratorUtils,"collatedIterator(Comparator<? super E>,Iterator<? extends E>,Iterator<? extends E>)",585,606
org.apache.commons.collections4.CollectionUtils,"collate(Iterable<? extends O>,Iterable<? extends O>,boolean)",1698,1717
org.apache.commons.collections4.CollectionUtils,"collate(Iterable<? extends O>,Iterable<? extends O>)",1680,1696
org.apache.commons.collections4.iterators.CollatingIterator,checkNotStarted(),334,344
org.apache.commons.collections4.ComparatorUtils,"transformedComparator(Comparator<O>,Transformer<? super I,? extends O>)",175,197
org.apache.commons.collections4.ComparatorUtils,"max(E,E,Comparator<E>)",219,237
org.apache.commons.collections4.ComparatorUtils,nullLowComparator(Comparator<E>),135,153
org.apache.commons.collections4.ComparatorUtils,nullHighComparator(Comparator<E>),155,173
org.apache.commons.collections4.iterators.CollatingIterator,set(int),305,323
org.apache.commons.collections4.iterators.CollatingIterator,getComparator(),205,212
org.apache.commons.collections4.iterators.CollatingIterator,"CollatingIterator(Comparator<? super E>,Iterator<? extends E>,Iterator<? extends E>)",104,121
org.apache.commons.collections4.iterators.CollatingIterator,anyHasNext(List<Iterator<? extends E>>),391,402
org.apache.commons.collections4.ComparatorUtils,naturalComparator(),56,65
org.apache.commons.collections4.iterators.CollatingIterator,start(),291,303
org.apache.commons.collections4.FluentIterable,"collate(Iterable<? extends E>,Comparator<? super E>)",178,203
org.apache.commons.collections4.iterators.CollatingIterator,getIteratorIndex(),275,287
org.apache.commons.collections4.IteratorUtils,"collatedIterator(Comparator<? super E>,Collection<Iterator<? extends E>>)",629,649
org.apache.commons.collections4.iterators.CollatingIterator,remove(),261,273
org.apache.commons.collections4.IteratorUtils,"collatedIterator(Comparator<? super E>,Iterator<? extends E>)",608,627
org.apache.commons.collections4.IteratorUtils,"toList(Iterator<? extends E>,int)",1125,1150
org.apache.commons.collections4.iterators.CollatingIterator,"setIterator(int,Iterator<? extends E>)",179,194
org.apache.commons.collections4.FluentIterable,collate(Iterable<? extends E>),155,176
org.apache.commons.collections4.iterators.CollatingIterator,"CollatingIterator(Comparator<? super E>,Iterator<? extends E>[])",123,139
org.apache.commons.collections4.iterators.CollatingIterator,"CollatingIterator(Comparator<? super E>,Collection<Iterator<? extends E>>)",141,160
org.apache.commons.collections4.iterators.EmptyOrderedIterator,EmptyOrderedIterator(),48,53
org.apache.commons.collections4.IterableUtils,"collatedIterable(Iterable<? extends E>,Iterable<? extends E>,Comparator<? super E>)",150,176
org.apache.commons.collections4.comparators.NullComparator,NullComparator(),48,57
org.apache.commons.collections4.iterators.EmptyOrderedMapIterator,EmptyOrderedMapIterator(),49,54
org.apache.commons.collections4.iterators.AbstractEmptyMapIterator,AbstractEmptyMapIterator(),27,32
org.apache.commons.collections4.IteratorUtils,emptyOrderedIterator(),177,188
org.apache.commons.collections4.iterators.AbstractEmptyIterator,AbstractEmptyIterator(),29,34
org.apache.commons.collections4.IteratorUtils,emptyListIterator(),161,175
org.apache.commons.collections4.comparators.NullComparator,NullComparator(boolean),76,91
org.apache.commons.collections4.IteratorUtils,arrayIterator(Object),268,282
org.apache.commons.collections4.IteratorUtils,emptyIterator(),145,159
org.apache.commons.collections4.IteratorUtils,emptyOrderedMapIterator(),204,216
org.apache.commons.collections4.IteratorUtils,emptyMapIterator(),190,202
