File,Signature,StartLine,EndLine
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,createInstance(),253,256
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,withObjectIndenter(Indenter),189,202
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,DefaultPrettyPrinter(DefaultPrettyPrinter),132,134
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"DefaultPrettyPrinter(DefaultPrettyPrinter,SerializableString)",136,148
com.fasterxml.jackson.core.base.GeneratorBase,_constructDefaultPrettyPrinter(),437,445
com.fasterxml.jackson.core.base.GeneratorBase,setFeatureMask(int),191,200
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,withArrayIndenter(Indenter),174,187
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,DefaultPrettyPrinter(),100,102
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,withSeparators(Separators),238,245
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,DefaultPrettyPrinter(SerializableString),119,130
com.fasterxml.jackson.core.base.GeneratorBase,"overrideStdFeatures(int,int)",202,212
com.fasterxml.jackson.core.base.GeneratorBase,writeObject(Object),373,390
com.fasterxml.jackson.core.util.DefaultIndenter,"DefaultIndenter(String,String)",47,63
com.fasterxml.jackson.core.JsonGenerator,setPrettyPrinter(PrettyPrinter),446,460
com.fasterxml.jackson.core.JsonGenerator,getPrettyPrinter(),462,470
com.fasterxml.jackson.core.util.Separators,"Separators(char,char,char)",30,35
com.fasterxml.jackson.core.base.GeneratorBase,"_checkStdFeatureChanges(int,int)",214,246
com.fasterxml.jackson.core.util.Separators,Separators(),26,28
com.fasterxml.jackson.core.JsonFactory,_checkInvalidCopy(Class<?>),385,394
com.fasterxml.jackson.core.JsonGenerator,ESCAPE_NON_ASCII(),113,213
com.fasterxml.jackson.core.base.GeneratorBase,writeTree(TreeNode),392,403
com.fasterxml.jackson.core.JsonParser,ALLOW_TRAILING_COMMA(),217,312
com.fasterxml.jackson.core.io.SerializedString,SerializedString(String),50,55
com.fasterxml.jackson.core.JsonGenerator,_reportUnsupportedOperation(),1961,1963
com.fasterxml.jackson.core.JsonFactory,getFormatName(),514,532
com.fasterxml.jackson.core.JsonFactory,enabledByDefault(),145,145
com.fasterxml.jackson.core.JsonFactory,getMask(),147,147
com.fasterxml.jackson.core.JsonFactory,collectDefaults(),131,141
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,createRoot(),280,291
com.fasterxml.jackson.core.JsonParser,ALLOW_UNQUOTED_CONTROL_CHARS(),128,144
com.fasterxml.jackson.core.base.GeneratorBase,writeStartObject(Object),287,295
com.fasterxml.jackson.core.JsonGenerator,Feature(boolean),231,234
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,indentObjectsWith(Indenter),170,172
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,indentArraysWith(Indenter),166,168
com.fasterxml.jackson.core.JsonParser,collectDefaults(),319,332
com.fasterxml.jackson.core.base.GeneratorBase,getCodec(),261,261
com.fasterxml.jackson.core.JsonGenerator,writeEmbeddedObject(Object),1336,1355
com.fasterxml.jackson.core.JsonParser,Feature(boolean),334,337
com.fasterxml.jackson.core.JsonParser,ALLOW_NUMERIC_LEADING_ZEROS(),158,173
com.fasterxml.jackson.core.JsonFactory,rebuild(),339,349
com.fasterxml.jackson.core.JsonFactory,copy(),364,383
