File,Signature,StartLine,EndLine
org.apache.commons.compress.archivers.zip.ZipFile,getEntry(String),365,380
org.apache.commons.compress.archivers.zip.ZipFile,closeQuietly(ZipFile),328,335
org.apache.commons.compress.archivers.zip.ZipArchiveEntry,isUnixSymlink(),288,298
org.apache.commons.compress.archivers.zip.ZipFile,"ZipFile(File,String)",189,201
org.apache.commons.compress.archivers.zip.ZipFile,ZipFile(File),153,162
org.apache.commons.compress.archivers.zip.ZipFile,getInputStream(ZipArchiveEntry),468,528
org.apache.commons.compress.archivers.zip.ZipFile,getUnixSymlink(ZipArchiveEntry),530,551
org.apache.commons.compress.archivers.zip.ZipFile,positionAtCentralDirectory32(),925,938
org.apache.commons.compress.compressors.gzip.GzipCompressorInputStream,"read(byte[],int,int)",257,341
org.apache.commons.compress.archivers.zip.ZipFile,"resolveLocalFileHeaderData(Map<ZipArchiveEntry,NameAndComment>)",1025,1070
org.apache.commons.compress.archivers.zip.ZipFile,"readCentralDirectoryEntry(Map<ZipArchiveEntry,NameAndComment>)",632,724
org.apache.commons.compress.archivers.zip.ZipFile,positionAtEndOfCentralDirectoryRecord(),940,951
org.apache.commons.compress.compressors.gzip.GzipCompressorInputStream,close(),369,384
org.apache.commons.compress.archivers.zip.ZipFile,getEntriesInPhysicalOrder(String),397,413
org.apache.commons.compress.archivers.zip.ZipFile,"copyRawEntries(ZipArchiveOutputStream,ZipArchiveEntryPredicate)",448,466
org.apache.commons.compress.archivers.zip.ZipFile,"tryToLocateSignature(long,long,byte[])",953,995
org.apache.commons.compress.archivers.zip.ZipFile,positionAtCentralDirectory(),866,894
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,"readDeflated(byte[],int,int)",475,492
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,"readFromInflater(byte[],int,int)",494,518
org.apache.commons.compress.archivers.zip.ZipFile,getEntriesInPhysicalOrder(),349,363
org.apache.commons.compress.archivers.zip.ZipFile,populateFromCentralDirectory(),596,630
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,close(),520,530
org.apache.commons.compress.archivers.zip.ZipFile,"setSizesAndOffsetFromZip64Extra(ZipArchiveEntry,OffsetEntry,int)",726,772
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,closeEntry(),593,653
org.apache.commons.compress.archivers.zip.ZipFile,close(),314,326
org.apache.commons.compress.archivers.zip.ZipFile,getEntries(String),382,395
org.apache.commons.compress.archivers.zip.ZipFile,canReadEntryData(ZipArchiveEntry),415,426
org.apache.commons.compress.archivers.tar.TarArchiveEntry,isSymbolicLink(),885,893
org.apache.commons.compress.archivers.zip.ZipFile,"ZipFile(SeekableByteChannel,String,String,boolean,boolean)",282,303
org.apache.commons.compress.archivers.zip.ZipArchiveInputStream,fill(),709,720
