File,Signature,StartLine,EndLine
com.fasterxml.jackson.core.base.ParserBase,convertNumberToInt(),880,912
com.fasterxml.jackson.core.base.ParserMinimalBase,_longIntegerDesc(String),597,606
com.fasterxml.jackson.core.base.ParserMinimalBase,reportOverflowLong(),571,578
com.fasterxml.jackson.core.base.ParserMinimalBase,"_reportInputCoercion(String,JsonToken,Class<?>)",588,594
com.fasterxml.jackson.core.exc.InputCoercionException,getTargetType(),66,72
com.fasterxml.jackson.core.base.ParserBase,_parseSlowInt(int),831,864
com.fasterxml.jackson.core.exc.InputCoercionException,"InputCoercionException(JsonParser,String,JsonToken,Class<?>)",28,38
com.fasterxml.jackson.core.base.ParserBase,"_reportTooLongIntegral(int,String)",867,872
com.fasterxml.jackson.core.exc.InputCoercionException,getInputType(),58,64
com.fasterxml.jackson.core.base.ParserMinimalBase,reportOverflowLong(String),581,584
com.fasterxml.jackson.core.base.ParserBase,convertNumberToLong(),914,940
com.fasterxml.jackson.core.base.ParserBase,getNumberValue(),580,611
com.fasterxml.jackson.core.exc.InputCoercionException,withRequestPayload(RequestPayload),52,56
com.fasterxml.jackson.core.exc.InputCoercionException,withParser(JsonParser),40,50
com.fasterxml.jackson.core.base.ParserBase,getIntValue(),641,653
com.fasterxml.jackson.core.base.ParserBase,getLongValue(),655,667
com.fasterxml.jackson.core.base.ParserMinimalBase,_reportInvalidEOFInValue(JsonToken),636,650
com.fasterxml.jackson.core.base.ParserMinimalBase,_reportMissingRootWS(int),675,677
com.fasterxml.jackson.core.base.ParserBase,_parseNumericValue(int),732,783
com.fasterxml.jackson.core.io.NumberInput,"inLongRange(char[],int,int,boolean)",136,160
com.fasterxml.jackson.core.base.ParserMinimalBase,reportOverflowInt(),554,561
com.fasterxml.jackson.core.util.TextBuffer,getTextBuffer(),346,365
com.fasterxml.jackson.core.JsonParser,getBooleanValue(),1408,1425
com.fasterxml.jackson.core.base.ParserBase,getDoubleValue(),698,710
com.fasterxml.jackson.core.base.ParserMinimalBase,"_constructError(String,Throwable)",725,727
com.fasterxml.jackson.core.base.ParserMinimalBase,getValueAsInt(),360,368
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,"_handleSpillOverflow(int,Bucket)",514,538
com.fasterxml.jackson.core.JsonParser,_constructError(String),1828,1835
com.fasterxml.jackson.core.base.ParserBase,getBigIntegerValue(),669,681
com.fasterxml.jackson.core.base.ParserMinimalBase,getValueAsLong(),401,409
com.fasterxml.jackson.core.exc.StreamReadException,"StreamReadException(JsonParser,String)",27,30
com.fasterxml.jackson.core.JsonParseException,getMessage(),109,112
com.fasterxml.jackson.core.base.ParserBase,getDecimalValue(),712,724
com.fasterxml.jackson.core.base.ParserMinimalBase,getValueAsLong(long),411,439
com.fasterxml.jackson.core.JsonProcessingException,getMessage(),106,131
com.fasterxml.jackson.core.exc.StreamReadException,getMessage(),91,101
com.fasterxml.jackson.core.base.ParserMinimalBase,"_reportInvalidEOF(String,JsonToken)",652,657
com.fasterxml.jackson.core.base.ParserMinimalBase,_reportInvalidEOF(String),667,673
com.fasterxml.jackson.core.JsonLocation,toString(),155,167
com.fasterxml.jackson.core.base.ParserBase,_parseIntValue(),785,805
com.fasterxml.jackson.core.base.ParserMinimalBase,reportOverflowInt(String),564,567
com.fasterxml.jackson.core.base.ParserMinimalBase,skipChildren(),225,260
com.fasterxml.jackson.core.JsonLocation,_appendSourceDesc(StringBuilder),169,215
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseNegNumber(),1392,1448
com.fasterxml.jackson.core.base.ParserMinimalBase,_ascii(byte[]),737,743
com.fasterxml.jackson.core.JsonParseException,"JsonParseException(JsonParser,String)",30,39
com.fasterxml.jackson.core.JsonLocation,"JsonLocation(Object,long,long,int,int)",61,69
com.fasterxml.jackson.core.json.async.NonBlockingJsonParser,_startNumberLeadingZero(),1391,1434
com.fasterxml.jackson.core.base.ParserMinimalBase,"reportUnexpectedNumberChar(int,String)",536,542
com.fasterxml.jackson.core.base.ParserMinimalBase,getValueAsDouble(double),441,469
