File,Signature,StartLine,EndLine
com.fasterxml.jackson.databind.deser.std.UUIDDeserializer,"_deserializeEmbedded(Object,DeserializationContext)",64,72
com.fasterxml.jackson.databind.PropertyName,readResolve(),70,78
com.fasterxml.jackson.databind.ObjectMapper,"_configAndWriteValue(JsonGenerator,Object,Class<?>)",3544,3570
com.fasterxml.jackson.databind.ObjectMapper,"_writeCloseableValue(JsonGenerator,Object,SerializationConfig)",3608,3631
com.fasterxml.jackson.databind.ObjectMapper,"_configAndWriteValue(JsonGenerator,Object)",3510,3542
com.fasterxml.jackson.databind.introspect.AnnotatedConstructor,readResolve(),194,207
com.fasterxml.jackson.databind.ObjectMapper,"_configAndWriteCloseable(JsonGenerator,Object,SerializationConfig)",3572,3606
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,"deserializeFromObjectId(JsonParser,DeserializationContext)",1074,1089
com.fasterxml.jackson.databind.ObjectMapper,valueToTree(Object),2495,2511
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,"deserializeWithType(JsonParser,DeserializationContext,TypeDeserializer)",959,993
com.fasterxml.jackson.databind.ObjectMapper,"treeToValue(TreeNode,Class<T>)",2447,2473
com.fasterxml.jackson.databind.introspect.AnnotatedConstructor,AnnotatedConstructor(Serialization),41,50
com.fasterxml.jackson.databind.ser.BeanPropertyWriter,"_handleSelfReference(Object,JsonGenerator,SerializerProvider,JsonSerializer<?>)",875,901
com.fasterxml.jackson.databind.introspect.AnnotatedField,AnnotatedField(Serialization),51,59
com.fasterxml.jackson.databind.ObjectMapper,"_readMapAndClose(JsonParser,JavaType)",3682,3714
com.fasterxml.jackson.databind.deser.impl.FieldProperty,FieldProperty(FieldProperty),54,66
com.fasterxml.jackson.databind.PropertyMetadata,readResolve(),83,96
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,"deserializeFromArray(JsonParser,DeserializationContext)",1225,1258
com.fasterxml.jackson.databind.deser.BeanDeserializer,"deserializeFromObject(JsonParser,DeserializationContext)",268,347
com.fasterxml.jackson.databind.util.TokenBuffer,serialize(JsonGenerator),270,401
com.fasterxml.jackson.databind.introspect.AnnotatedField,readResolve(),169,182
com.fasterxml.jackson.databind.deser.DeserializerCache,writeReplace(),67,72
com.fasterxml.jackson.databind.ObjectMapper,"writeValue(JsonGenerator,Object)",2350,2379
com.fasterxml.jackson.databind.ObjectMapper,clearProblemHandlers(),1482,1489
com.fasterxml.jackson.databind.util.LRUMap,readResolve(),95,97
com.fasterxml.jackson.databind.introspect.AnnotatedField,writeReplace(),165,167
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder,findObjectIdInfo(),518,530
com.fasterxml.jackson.databind.ObjectMapper,copy(),559,577
com.fasterxml.jackson.databind.ObjectReader,_prefetchRootDeserializer(JavaType),1775,1801
com.fasterxml.jackson.databind.ObjectWriter,"writeValue(JsonGenerator,Object)",861,894
com.fasterxml.jackson.databind.ObjectMapper,registerModule(Module),671,862
com.fasterxml.jackson.databind.util.CompactStringObjectMap,find(String),94,102
com.fasterxml.jackson.databind.deser.BeanDeserializerBase,"_handleTypedObjectId(JsonParser,DeserializationContext,Object,Object)",995,1028
com.fasterxml.jackson.databind.ObjectMapper,writerFor(Class<?>),3001,3016
com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap,untypedValueSerializer(JavaType),100,115
com.fasterxml.jackson.databind.deser.std.EnumDeserializer,"deserialize(JsonParser,DeserializationContext)",74,104
com.fasterxml.jackson.databind.ser.DefaultSerializerProvider,"serializeValue(JsonGenerator,Object,JavaType,JsonSerializer<Object>)",204,266
com.fasterxml.jackson.databind.ObjectReader,"_reportUnkownFormat(DataFormatReaders,DataFormatReaders.Match)",1667,1676
com.fasterxml.jackson.databind.ser.std.EnumSerializer,"serialize(Enum<?>,JsonGenerator,SerializerProvider)",126,141
com.fasterxml.jackson.databind.ObjectWriter,isEnabled(SerializationFeature),806,808
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector,"_doAddInjectable(Object,AnnotatedMember)",626,640
com.fasterxml.jackson.databind.deser.SettableBeanProperty,SettableBeanProperty(SettableBeanProperty),201,216
com.fasterxml.jackson.databind.ObjectMapper,"readValue(InputStream,JavaType)",2794,2799
com.fasterxml.jackson.databind.deser.BeanDeserializer,"deserializeUsingPropertyBasedWithUnwrapped(JsonParser,DeserializationContext)",618,703
com.fasterxml.jackson.databind.ObjectMapper,readTree(InputStream),2173,2204
com.fasterxml.jackson.databind.ObjectMapper,"readValue(String,JavaType)",2736,2753
