File,Signature,StartLine,EndLine
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(UnivariateRealFunction,double,double,double)",78,140
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(UnivariateRealFunction,double,double)",142,200
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(double,double,double)",71,76
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,"isSequence(double,double,double)",187,197
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(UnivariateRealFunction,double,double,double,double,double,double)",202,314
org.apache.commons.math.analysis.solvers.BrentSolver,"solve(double,double)",64,69
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,"verifyInterval(double,double)",199,213
org.apache.commons.math.analysis.solvers.RiddersSolver,"solve(UnivariateRealFunction,double,double)",107,196
org.apache.commons.math.ode.ContinuousOutputModel,setInterpolatedTime(double),240,338
org.apache.commons.math.analysis.solvers.RiddersSolver,"solve(UnivariateRealFunction,double,double,double)",74,105
org.apache.commons.math.analysis.solvers.BrentSolver,BrentSolver(UnivariateRealFunction),43,55
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,"setResult(double,int)",134,144
org.apache.commons.math.ode.ContinuousOutputModel,append(ContinuousOutputModel),115,165
org.apache.commons.math.analysis.solvers.MullerSolver,"solve(UnivariateRealFunction,double,double,double)",75,107
org.apache.commons.math.analysis.solvers.BrentSolver,BrentSolver(),57,62
org.apache.commons.math.analysis.solvers.SecantSolver,"solve(UnivariateRealFunction,double,double)",98,182
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizer,doOptimize(),112,213
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,"UnivariateRealSolverImpl(int,double)",83,96
org.apache.commons.math.ConvergingAlgorithmImpl,"ConvergingAlgorithmImpl(int,double)",52,69
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,clearResult(),161,167
org.apache.commons.math.fraction.BigFraction,BigFraction(double),159,214
org.apache.commons.math.ode.ContinuousOutputModel,reset(),177,187
org.apache.commons.math.ConvergingAlgorithmImpl,setAbsoluteAccuracy(double),76,79
org.apache.commons.math.ConvergingAlgorithmImpl,getAbsoluteAccuracy(),81,84
org.apache.commons.math.ConvergingAlgorithmImpl,resetAbsoluteAccuracy(),86,89
