File,Signature,StartLine,EndLine
com.google.javascript.jscomp.AbstractCommandLineRunner,setRunOptions(CompilerOptions),187,257
com.google.javascript.rhino.Node,getString(),885,893
com.google.javascript.rhino.Token,name(int),268,440
com.google.javascript.jscomp.Compiler,getParserConfig(),1668,1692
com.google.javascript.rhino.Node,propToString(int),173,236
com.google.javascript.jscomp.FunctionNames,getFunctionNodeList(),70,72
com.google.javascript.jscomp.NodeTraversal,traverseRoots(List<Node>),260,282
com.google.javascript.jscomp.AnonymousFunctionNamingCallback,"nameObjectLiteralMethods(Node,String)",109,136
com.google.javascript.jscomp.AbstractCommandLineRunner,"parseModuleWrappers(List<String>,List<JSModule>)",491,534
com.google.javascript.jscomp.NodeTraversal,formatNodePosition(Node),286,299
com.google.javascript.jscomp.parsing.JsDocInfoParser,parseTypeString(String),138,157
com.google.javascript.jscomp.AbstractCommandLineRunner,getDiagnosticGroups(),173,181
com.google.javascript.jscomp.NodeTraversal,throwUnexpectedException(Exception),214,231
com.google.javascript.jscomp.NodeTraversal,"formatNodeContext(String,Node)",233,239
com.google.javascript.jscomp.Compiler,initOptions(CompilerOptions),217,279
com.google.javascript.jscomp.Compiler,"throwInternalError(String,Exception)",1738,1752
com.google.javascript.jscomp.AbstractCommandLineRunner,"createInputs(List<String>,boolean)",318,350
com.google.javascript.rhino.Node,"toString(StringBuilder,boolean,boolean,boolean)",922,1040
com.google.javascript.jscomp.AbstractCommandLineRunner,doRun(),589,630
com.google.javascript.jscomp.AbstractCommandLineRunner,checkModuleName(String),479,489
com.google.javascript.rhino.Node,getSortedPropTypes(),841,855
com.google.javascript.jscomp.AbstractCommandLineRunner,"processResults(Result,List<JSModule>,B)",632,744
com.google.javascript.jscomp.CompilerOptions,CompilerOptions(),655,808
com.google.javascript.jscomp.Compiler,acceptEcmaScript5(),1654,1657
com.google.javascript.rhino.Node,toString(),905,908
com.google.javascript.jscomp.AbstractCommandLineRunner,outputNameMaps(B),967,1030
com.google.javascript.jscomp.AbstractCommandLineRunner,outputSourceMap(B),914,930
com.google.javascript.jscomp.AbstractCommandLineRunner,"createJsModules(List<String>,List<String>)",385,477
com.google.javascript.rhino.Node,"toStringTreeHelper(Node,int,Appendable)",1061,1075
com.google.javascript.jscomp.parsing.IRFactory,transformTokenType(int),1002,1313
com.google.javascript.rhino.Node,"toString(boolean,boolean,boolean)",910,920
com.google.javascript.jscomp.AbstractCommandLineRunner,"createDefineOrTweakReplacements(List<String>,CompilerOptions,boolean)",1032,1099
