File,Signature,StartLine,EndLine
com.google.javascript.jscomp.Compiler,"throwInternalError(String,Exception)",1758,1772
com.google.javascript.jscomp.LightweightMessageFormatter,"format(JSError,boolean)",66,111
com.google.javascript.jscomp.Compiler,"parseSyntheticCode(String,String)",1253,1257
com.google.javascript.jscomp.AbstractCommandLineRunner,run(),280,322
com.google.javascript.jscomp.Compiler,toSource(Node),1454,1462
com.google.javascript.jscomp.LightweightMessageFormatter,formatError(JSError),58,60
com.google.javascript.jscomp.AbstractCommandLineRunner,"enableTestMode(Supplier<List<JSSourceFile>>,Supplier<List<JSSourceFile>>,Supplier<List<JSModule>>,Function<Integer,Boolean>)",124,147
com.google.javascript.jscomp.AbstractMessageFormatter,getSource(),40,45
com.google.javascript.jscomp.AbstractCommandLineRunner,fileNameToOutputWriter(String),908,921
com.google.javascript.jscomp.AbstractCommandLineRunner,"createJsModules(List<String>,List<String>)",410,502
com.google.javascript.jscomp.AbstractCommandLineRunner,createSourceInputs(List<String>),377,393
com.google.javascript.jscomp.Compiler,createMessageFormatter(),213,220
com.google.javascript.jscomp.Compiler,parseInputs(),1085,1229
com.google.javascript.jscomp.Compiler,initOptions(CompilerOptions),222,282
com.google.javascript.jscomp.AbstractCommandLineRunner,createExterns(),831,835
com.google.javascript.jscomp.AbstractMessageFormatter,Color(String),64,66
com.google.javascript.jscomp.AbstractMessageFormatter,getLevelName(CheckLevel),73,79
com.google.javascript.jscomp.Compiler,report(JSError),1737,1750
com.google.javascript.jscomp.JSError,getCharno(),196,201
com.google.javascript.jscomp.Compiler,checkFirstModule(List<JSModule>),380,392
com.google.javascript.jscomp.JSError,"JSError(String,Node,int,int,DiagnosticType,CheckLevel,String)",135,149
com.google.javascript.jscomp.AbstractCommandLineRunner,outputNameMaps(B),1002,1065
com.google.javascript.jscomp.LightweightMessageFormatter,"LightweightMessageFormatter(SourceExcerptProvider,SourceExcerpt)",47,52
com.google.javascript.jscomp.AbstractCommandLineRunner,"processResults(Result,List<JSModule>,B)",667,788
com.google.javascript.jscomp.Compiler,parseTestCode(String),1259,1269
com.google.javascript.jscomp.CompilerOptions,setColorizeErrorOutput(boolean),1064,1066
com.google.javascript.jscomp.AbstractMessageFormatter,AbstractMessageFormatter(SourceExcerptProvider),32,34
com.google.javascript.jscomp.Compiler,setErrorManager(ErrorManager),202,211
com.google.javascript.jscomp.AbstractCommandLineRunner,doRun(),614,665
com.google.javascript.jscomp.DiagnosticType,"DiagnosticType(String,CheckLevel,MessageFormat)",94,103
com.google.javascript.jscomp.AbstractCommandLineRunner,isInTestMode(),149,154
com.google.javascript.jscomp.DiagnosticType,"warning(String,String)",57,66
com.google.javascript.jscomp.LightweightMessageFormatter,LightweightMessageFormatter(),35,41
com.google.javascript.jscomp.Compiler,Compiler(ErrorManager),194,200
com.google.javascript.jscomp.Compiler,getErrors(),891,896
com.google.javascript.jscomp.DiagnosticType,toString(),129,132
com.google.javascript.jscomp.DiagnosticType,hashCode(),119,122
com.google.javascript.jscomp.DiagnosticType,compareTo(DiagnosticType),124,127
com.google.javascript.jscomp.DiagnosticType,equals(Object),113,117
com.google.javascript.jscomp.Compiler,getErrorCount(),1775,1780
com.google.javascript.jscomp.DiagnosticType,format(Object),105,111
com.google.javascript.jscomp.Compiler,getWarningCount(),1782,1787
com.google.javascript.jscomp.LightweightMessageFormatter,withoutSource(),54,56
com.google.javascript.jscomp.LightweightMessageFormatter,formatWarning(JSError),62,64
