File,Signature,StartLine,EndLine,Suspiciousness
nl.altindag.ssl.util.CertificateExtractingClient,get(String),105,133,1.0
nl.altindag.ssl.util.CertificateUtils,getCertificateFromExternalSource(String),256,278,0.96303487
nl.altindag.ssl.trustmanager.InflatableX509ExtendedTrustManager,"addCertificates(List<X509Certificate>,BiPredicate<KeyStore,X509Certificate>)",169,194,0.90683496
nl.altindag.ssl.SSLFactory.Builder,build(),762,801,0.8968532
nl.altindag.ssl.util.CertificateExtractingClient,"getCertificatesFromRemoteFile(URI,X509Certificate)",178,201,0.8155134
nl.altindag.ssl.provider.FenixProvider,FenixProvider(),30,42,0.8094469
nl.altindag.ssl.SSLFactory.Builder,"withTrustMaterial(Path,char[],String,String)",324,338,0.80412716
nl.altindag.ssl.util.KeyStoreUtils,createTrustStore(List<T>),156,166,0.7964807
nl.altindag.ssl.util.CertificateUtils,"getCertificatesFromRemoteFile(URI,X509Certificate)",334,355,0.77854824
nl.altindag.ssl.util.CertificateExtractingClient,"CertificateExtractingClient(boolean,Proxy,PasswordAuthentication,int)",72,96,0.76978606
nl.altindag.ssl.SSLFactory.Builder,"withTrustMaterial(List<T>,TrustStoreTrustOptions<? extends CertPathTrustManagerParameters>)",424,429,0.7686109
nl.altindag.ssl.util.KeyManagerUtils,"createKeyManager(KeyStore,Map<String,char[]>)",119,145,0.7539998
nl.altindag.ssl.util.SSLContextUtils,"createSslContext(List<? extends X509KeyManager>,List<? extends X509TrustManager>,SecureRandom,String,Provider)",53,68,0.7193233
nl.altindag.ssl.util.SSLContextUtils,"createSslContext(List<? extends X509KeyManager>,List<? extends X509TrustManager>,SecureRandom,String,String)",70,85,0.7193233
nl.altindag.ssl.SSLFactory.Builder,"withIdentityMaterial(Path,char[],String,String)",487,500,0.7144778
nl.altindag.ssl.util.KeyStoreUtils,"createIdentityStore(Key,char[],String,T)",112,122,0.7070072
nl.altindag.ssl.util.SSLContextUtils,"createSslContext(X509KeyManager,X509TrustManager,SecureRandom,String,String,Provider)",87,103,0.7002253
nl.altindag.ssl.SSLFactory.Builder,"withTrustMaterial(String,char[],String,TrustStoreTrustOptions<? extends CertPathTrustManagerParameters>)",289,300,0.69673
