File,Signature,StartLine,EndLine,Suspiciousness
org.jsoup.parser.HtmlTreeBuilder,"parseFragment(String,Element,String,Parser)",92,162,1.0
org.jsoup.parser.HtmlTreeBuilder,"initialiseParse(Reader,String,Parser)",72,90,0.9015769
org.jsoup.safety.Cleaner,isValidBodyHtml(String),95,124,0.85657334
org.jsoup.parser.HtmlTreeBuilder.insert(Token,StartTag),229,251,0.82863265
org.jsoup.nodes.Comment,asXmlDeclaration(),75,97,0.77194464
org.jsoup.Jsoup,"isValid(String,Safelist)",342,365,0.77009165
org.jsoup.Jsoup,"parseBodyFragment(String,String)",220,231,0.73839414
org.jsoup.Jsoup,parseBodyFragment(String),233,243,0.73839414
org.jsoup.helper.HttpConnection.Response,parse(),982,995,0.73214304
org.jsoup.nodes.Attributes,deduplicate(ParseSettings),469,491,0.6866613
org.jsoup.helper.DataUtil,"parseInputStream(InputStream,String,String,Parser)",139,239,0.6560382
org.jsoup.parser.XmlTreeBuilder.insert(Token,StartTag),91,106,0.65218586
org.jsoup.helper.HttpConnection.Response.execute(HttpConnection,"Request,Response)",854,954,0.60953766
org.jsoup.nodes.FormElement,formData(),78,119,0.5917595
org.jsoup.parser.HtmlTreeBuilder.insertForm(Token,"StartTag,boolean,boolean)",284,297,0.5637447
org.jsoup.helper.W3CDom.W3CBuilder.head(org.jsoup.nodes,"Node,int)",364,404,0.5621993
org.jsoup.parser.Parser,"parseFragment(String,Element,String,ParseErrorList)",180,196,0.55862427
org.jsoup.Jsoup,"parse(InputStream,String,String,Parser)",203,218,0.5479337
org.jsoup.select.QueryParser,byTag(),242,263,0.5406485
org.jsoup.parser.XmlTreeBuilder,"initialiseParse(Reader,String,Parser)",31,39,0.53978926
org.jsoup.internal.StringUtil,"resolve(String,String)",306,330,0.53946763
org.jsoup.nodes.Element,select(String),399,419,0.53622717
org.jsoup.helper.DataUtil,"load(File,String,String)",54,67,0.5318418
org.jsoup.helper.DataUtil,"load(InputStream,String,String)",100,110,0.5318418
org.jsoup.parser.TreeBuilder,"initialiseParse(Reader,String,Parser)",38,56,0.52733713
org.jsoup.Jsoup,"parse(File,String,String,Parser)",171,186,0.52716106
org.jsoup.safety.Cleaner,isValid(Document),64,93,0.52617705
org.jsoup.Jsoup,"parse(String,String,Parser)",39,51,0.50591546
org.jsoup.Jsoup,"parse(String,Parser)",53,65,0.50591546
org.jsoup.nodes.FormElement,"FormElement(Tag,String,Attributes)",20,29,0.5059093
org.jsoup.nodes.Element,prepend(String),739,750,0.5031792
org.jsoup.nodes.Node,wrap(String),391,432,0.5031792
org.jsoup.nodes.Element,text(String),1429,1448,0.4997107
org.jsoup.parser.HtmlTreeBuilder,error(HtmlTreeBuilderState),223,227,0.49671105
org.jsoup.helper.DataUtil,"load(File,String,String,Parser)",69,98,0.49615914
org.jsoup.nodes.Element,data(),1469,1495,0.49600133
org.jsoup.parser.StreamParser,selectFirst(String),204,213,0.49256748
org.jsoup.parser.StreamParser,selectNext(String),248,257,0.49256748
org.jsoup.helper.W3CDom.W3CBuilder,W3CBuilder(Document),352,362,0.49036744
