File,Signature,StartLine,EndLine,Suspiciousness
org.apache.rocketmq.remoting.protocol.subscription.CustomizedRetryPolicy,nextDelayDuration(int),73,91,1.0
org.apache.rocketmq.store.ha.autoswitch.AutoSwitchHAService,computeConfirmOffset(),416,438,0.6326407
org.apache.rocketmq.common.utils.ConcurrentHashMapUtils,"computeIfAbsent(ConcurrentMap<K,V>,K,Function<? super K,? extends V>)",37,66,0.55698925
io.openmessaging.rocketmq.producer.ProducerImpl,"send(Message,long)",68,83,0.5089296
org.apache.rocketmq.test.schema.SchemaDefiner,doLoad(),62,127,0.4828232
org.apache.rocketmq.client.consumer.DefaultMQPushConsumer,"subscribe(String,MessageSelector)",837,848,0.47978663
org.apache.rocketmq.store.logfile.DefaultMappedFile,moveToParent(),797,820,0.46525237
io.openmessaging.rocketmq.utils.OMSUtil,msgConvert(BytesMessage),47,74,0.45046088
org.apache.rocketmq.store.logfile.DefaultMappedFile,renameToDelete(),766,795,0.44631925
org.apache.rocketmq.filter.util.BloomFilter,isValid(BloomFilterData),220,236,0.4293989
org.apache.rocketmq.common.MixAll,getWSAddr(),140,148,0.42178115
io.openmessaging.rocketmq.producer.ProducerImpl,"sendAsync(Message,long)",97,118,0.41993076
org.apache.rocketmq.proxy.grpc.v2.route.RouteActivity,convertToAddressList(Endpoints),187,204,0.4197493
"org.apache.rocketmq.proxy.grpc.v2.producer.SendMessageActivity.buildMessage(ProxyContext,List<apache.rocketmq.v2","Message>,Resource)",92,104,0.40439764
org.apache.rocketmq.test.clientinterface.AbstractMQProducer,getMessageByTag(String),98,109,0.3986355
io.openmessaging.rocketmq.producer.ProducerImpl,sendOneway(Message),120,128,0.392405
org.apache.rocketmq.proxy.grpc.v2.producer.SendMessageActivity,"sendMessage(ProxyContext,SendMessageRequest)",66,90,0.38333488
"org.apache.rocketmq.auth.authorization.builder.DefaultAuthorizationContextBuilder.newSubContexts(Metadata,apache.rocketmq.v2.Resource,apache.rocketmq.v2",Resource),439,445,0.37598386
"org.apache.rocketmq.proxy.grpc.v2.producer.SendMessageActivity.fillDelayMessageProperty(apache.rocketmq.v2.Message,org.apache.rocketmq.common.message",Message),293,308,0.36383992
org.apache.rocketmq.common.config.ConfigRocksDBStorage,createConfigDBOptions(),173,204,0.36012295
org.apache.rocketmq.store.rocksdb.RocksDBOptionsFactory,createDBOptions(),126,160,0.35255733
org.apache.rocketmq.client.impl.producer.DefaultMQProducerImpl,"sendKernelImpl(Message,MessageQueue,CommunicationMode,SendCallback,TopicPublishInfo,long)",864,1050,0.34710193
org.apache.rocketmq.auth.authorization.builder.DefaultAuthorizationContextBuilder,"newContext(Metadata,TelemetryCommand)",396,418,0.34516758
org.apache.rocketmq.test.schema.SchemaTools,"write(Map<String,TreeMap<String,String>>,String,String)",194,222,0.34390134
io.openmessaging.rocketmq.utils.OMSUtil.sendResultConvert(org.apache.rocketmq.client.producer,SendResult),118,124,0.33075354
org.apache.rocketmq.common.UtilAll,"compress(byte[],int)",405,432,0.330299
org.apache.rocketmq.proxy.processor.ProducerProcessor,"buildSendMessageRequestHeader(List<Message>,String,int,int)",150,198,0.32983437
org.apache.rocketmq.client.consumer.DefaultMQPushConsumer,"subscribe(String,String,String)",825,835,0.32204205
