File,Signature,StartLine,EndLine,Suspiciousness
org.openapitools.codegen.languages.SpringCodegen,SpringCodegen(),166,277,1.0
org.openapitools.codegen.languages.SpringCodegen,processOpts(),327,736,0.96481997
org.openapitools.codegen.languages.KotlinSpringServerCodegen,KotlinSpringServerCodegen(),133,236,0.9435433
org.openapitools.codegen.config.CodegenConfigurator,toContext(),641,741,0.9382109
org.openapitools.codegen.DefaultCodegen,"fromRequestBodyToFormParameters(RequestBody,Set<String>)",7122,7183,0.922795
org.openapitools.codegen.languages.KotlinClientCodegen,KotlinClientCodegen(),149,264,0.91129786
org.openapitools.codegen.languages.ScalatraServerCodegen,processOpts(),125,154,0.8957292
org.openapitools.codegen.languages.JavaMicronautAbstractCodegen,JavaMicronautAbstractCodegen(),83,198,0.8559584
org.openapitools.codegen.languages.JavaClientCodegen,JavaClientCodegen(),177,271,0.8552144
org.openapitools.codegen.utils.ModelUtils,getAdditionalProperties(Schema),1414,1477,0.85238075
org.openapitools.codegen.languages.CSharpClientCodegen,processOpts(),645,865,0.8299717
org.openapitools.codegen.DefaultGenerator,configureGeneratorProperties(),204,317,0.8144738
org.openapitools.codegen.languages.KotlinSpringServerCodegen,"postProcessOperationsWithModels(OperationsMap,List<ModelMap>)",876,942,0.8053683
org.openapitools.codegen.languages.CSharpReducedClientCodegen,processOpts(),533,734,0.80259943
org.openapitools.codegen.languages.RClientCodegen,RClientCodegen(),96,238,0.7626343
org.openapitools.codegen.languages.CSharpClientCodegen,CSharpClientCodegen(),133,350,0.7570813
org.openapitools.codegen.languages.JavaClientCodegen,processOpts(),302,796,0.7429982
org.openapitools.codegen.languages.JavaPlayFrameworkCodegen,JavaPlayFrameworkCodegen(),66,106,0.73997515
org.openapitools.codegen.languages.JavaMicronautAbstractCodegen,processOpts(),200,395,0.72442174
org.openapitools.codegen.languages.JavaCXFServerCodegen,processOpts(),138,243,0.7208145
org.openapitools.codegen.languages.K6ClientCodegen,preprocessOpenAPI(OpenAPI),424,686,0.7084464
org.openapitools.codegen.languages.CSharpClientCodegen,postProcessModels(ModelsMap),1549,1591,0.707532
org.openapitools.codegen.OpenAPINormalizer,"processNormalize31Spec(Schema,Set<Schema>)",1204,1301,0.7001632
org.openapitools.codegen.validations.oas.OpenApiEvaluator,validate(OpenAPI),30,125,0.6755515
org.openapitools.codegen.languages.JavaJAXRSSpecServerCodegen,JavaJAXRSSpecServerCodegen(),63,126,0.6723458
org.openapitools.codegen.DefaultCodegen,"mergeProperties(Map<String,Schema>,Map<String,Schema>)",2939,2963,0.6681692
org.openapitools.codegen.languages.PowerShellClientCodegen,toDefaultValue(Schema),1535,1558,0.65924776
org.openapitools.codegen.DefaultCodegen,"buildEnumVars(List<Object>,String)",6764,6813,0.6522823
org.openapitools.codegen.languages.KotlinSpringServerCodegen,processOpts(),437,760,0.6506973
org.openapitools.codegen.languages.RubyClientCodegen,RubyClientCodegen(),78,194,0.65062475
